	chr9:143602-143751	chr9:143752-143901	chr9:143902-144051	chr9:144052-144201	chr9:144202-144351	chr9:144352-144411	chr9:144412-144481	chr9:144482-144501	chr9:144502-144651	chr9:144652-144721	chr9:144722-144801	chr9:144802-144951	chr9:144952-145041	chr9:145042-145101	chr9:145102-145181	chr9:145182-145251	chr9:145252-145281	chr9:145282-145401	chr9:145402-145431	chr9:145432-145521	chr9:145522-145551	chr9:145552-145701	chr9:145702-145751	chr9:145752-145851	chr9:145852-145971	chr9:145972-146001	chr9:146002-146091	chr9:146092-146151	chr9:146152-146301	chr9:146302-146391	chr9:146392-146451	chr9:146452-146541	chr9:146542-146601	chr9:146602-146641	chr9:146642-146751	chr9:146752-146831	chr9:146832-146901	chr9:146902-147051	chr9:147052-147161	chr9:147162-147201	chr9:147202-147251	chr9:147252-147351	chr9:147352-147471	chr9:147472-147501	chr9:147502-147591	chr9:147592-147651	chr9:147652-147801	chr9:147802-147951	chr9:147952-148031	chr9:148032-148101	chr9:148102-148151	chr9:148152-148251	chr9:148252-148291	chr9:148292-148311	chr9:148312-148401	chr9:148402-148421	chr9:148422-148551	chr9:148552-148658	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.993b7ab3-77ff-48d8-8505-9adcdd467461.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375661	0.271457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.f473421b-0068-43e9-8689-afd1d3e0454e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0070385	0.28154	0.28154	0.178309	0.28154	0.0375387	0	0	0	0	0	0	0	0	0.334094	0.131385	0	0	0	0	0	0	0.12066	0.200832	0.212435	0	0	0	0	0	0	0.136078	0.352863	0.307817	0.207636	0	0	0	0	0	0	0	0	0	0.293777
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.2a952600-b0a6-4e68-be7d-4c6bb19924d7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444084	1.82413	1.90395	0.688655	0.49236	0.136811	0	0	0	0.119401	0.311809	0.383596	0.122926	0	0	0	0	0	0	0	0	0	0.34386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.85be5809-5a62-4b0b-9ffb-29881f7da7c3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299685	0.704009	0	0	0	0	0	0	0	0	0	0.524448	0.61914	0	0	0	0	0	0	0	0	0	0.849812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.5612a6ca-93fa-4c47-bbcb-27fe37b96dbb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156331
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.954b2eef-b887-4e5e-9bfd-a189bb44a099.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.573874	0.22955	0	0	0	0	0	0	0	1.47568	0.459099	0.313022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.694512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.320bbee6-9fb9-4b6e-9202-0bae2e741228.fc.signal	0	0	0	0	0	0.0115833	0.5214	0.703978	0.892176	0.355049	0.17375	0.129733	0	0.185401	0.447552	0.670449	0.648915	0.411341	0.17375	0.0656389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116886	0.17375	0.114179	0.152928	0.513502	0.34764	0.218981	0.13205	0.17375	0.0231667	0.102319	0.266491	0.440312	0.471154	0.124708	0	0	0	0	0	0	0	0	0	0.4625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.1d31b322-ca21-4570-9b1d-3dc80adb5de3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319066
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.ab4892aa-1edb-472f-99f8-9d7de35e1786.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0659124	0.58158	0.58158	0.087237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000683.3.a2f7b6cc-6c13-4941-b36a-dba812715f5d.fc.signal	0	0	0	0	0	0	0	0	0.349	0.280131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0614863	0.17996	0.261883	0.296849	0.118774	0	0	0	0	0	0	0	0	0.104346	0.693544	0.71972	0.406616	0.0287936	0	0	0	0	0.328141	0.626145	0	0	0	0	0	0	0	0	0	0	0.358847
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.7a6a3fc8-9cb2-4f15-b9eb-2dd3707b3b59.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58438	1.73631	0.115754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78262	1.57426	0	0	0	0	0	0	0	0	0	0	0.550725
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.e1dc7d2c-ad1c-431d-b26b-8d6d2c33cf69.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066288	0.230501	0.549001	1.32827	1.44858	0.863356	0.087003	0	0	0	0	0.101273	0.301058	0.638644	0.791127	0.540748	0.049716	0	0	0	0	0	0	0	0	0.828711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.531c01db-d7ec-4377-be41-51b3cab349a9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282189	0.290285	0	0	0	0	0	0	0	0	0	0	0.546667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.bf2d6a22-ba05-47b2-a70c-a64ea707030d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.705383	0.89776	0.89776	0.598507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191522	0.89776	0.89776	0.772074	0	0	0	0	0	0	0	0.80167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.e51e6c81-760c-43e7-86ae-cbe3dc54eb4c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191556	0.612979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636829
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.6d2c1eb1-64cd-4b80-95ec-5404bd3906e9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223338	0.42406	0.219098	0	0.402857	0.42406	0.397074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000738.3.017c67d4-8a28-4a28-93e6-fecc790d65b5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.348698	1.32968	1.21447	0.0480278	0	0.088676	0.317691	0.353137	0.022169	0	0	0	0	0	0.102532	0.424241	0.38563	0.850197	0.786767	0.505324	0	0	0	0	0	0.2231	0.856914	0.0249401	0	0	0	0	0	0	0	0	0	0.613065
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.b8195daf-923e-4feb-a22f-4386014244e9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249912	0.25853	0.134436	0	0	0	0.0660688	0.25853	0.210271	0.201079	0.25853	0.226932	0.25853	0.25853	0.237378	0	0	0	0	0	0	0	0	0	0	0.37056	0.741167	0.523952	0	0	0	0	0	0	0	0	0.21279	0.236784	0.52451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003847.4.634ae276-c9fe-4e24-9f62-06eb5bf694ac.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189344	0.752596	1.50943	0.579821	0	0.146728	0.42595	0.686924	0.693218	0.348754	0	0	0	0	0	0	0	0	0	0	0.0766944	0.583633	0.63899	0.270845	0.0255648	0	0	0	0	0	0	0	0.848561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.1d49e429-7d54-40c1-a965-968c057abf12.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.368144	0.60683	0.0404553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39899
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.b3e823f8-bdfb-415e-8681-ed2acdcbeb38.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163516	0.357344	0.55835	0.0488555	0	0	0	0	0	0	0.504373	0.455984	0.561835	0.0518459	0	0	0	0	0	0	0	0	0.789641
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f19b01fb-285f-4aa3-a654-49a7198b9c00.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060495	0.530743	0.418332	0	0	0	0	0	0	0	0.252197	1.1123	0.656371	0.036297	0	0	0	0	0	0	0	0	0.926829
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001907.1.8f8990bc-bdfc-474d-b52f-20c0591d22d2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279603	0.0809807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265483
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.91e9ef78-52b0-44be-b463-2c4d06233b83.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244445	0.253052	0.518493	0.375271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148733	0.0991552	0.170423	0.30986	0.0371832	0	0	0	0	0	0	0	0.151932
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.13cd1a6f-98d2-4646-9ca8-70d7500b92e5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207976	0.81705	0.665312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.c5ae491c-ef59-4b85-83e8-7c458c9d3645.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154709	0.195129	0	0.0522667	0.3136	0.3136	0.0427636	0	0.170258	0.464265	0	0	0	0	0	0	0	0	0.102443	0.365902	0.14112	0	0	0	0	0	0	0	0	0	0.894438
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000866.3.0bf1ced9-73d3-4bb4-80e8-08f993f2b136.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16293	1.73604	1.82367	0.134827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.455912
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.395d30b6-7fa1-48b7-8904-e4b31b4f88b7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745016	0.914754	0.216997	0	0	0	0	0	0	0.046348	1.02144	0.579461	0.875069	0.0993183	0	0	0	0	0	0	0	0	0.556098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.ee2442de-4362-4f9f-9331-9ed79b0e0f3c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51169	3.75097	1.69125	0.33721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939948
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.79f94066-2988-40f9-a746-bdd6578c3873.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321223	0.13463	0	0	0	0	0	0.250365	0.192891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102589
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.0a4412db-98d2-49c5-9fe7-7e089d81032b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.972093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.fe4e2c35-293c-45d0-aa4a-9678c367d2df.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252536	0.142041	0	0	0	0	0	0	0	0	0	0	0.390508
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.295db198-fe3f-4319-97a2-6e37da59d182.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22127	0.218026	0.135617	0.848081	1.23109	0.368432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.857442
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.3aca4661-f677-47cf-b2b4-9335fbd4c1a8.fc.signal	0	0	0	0	0	0	0.307234	0.55124	0.433796	0	0	0	0	0	0.257535	0.723	0.626573	0.063245	0	0	0	0.132519	0.3614	0.108428	0	0	0	0.17775	0.254209	0	0	0	0	0	0	0.02712	0.33044	0.156623	0	0	0	0	0	0	0	0.292133	0.680775	0.51812	0.51508	0.0774514	0	0	0	0	0.0401778	0.22595	0.312777	0	0.751868
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000774.3.01056fa5-2189-424c-aa80-7250e2ec9dc9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.926217	1.02913	0.617478	0	0	0	0	0	0	0	0	0	0.24013	1.59858	0.949087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.446686
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.7a6d8040-3df1-443f-8bf8-8f3e00d9a3bc.fc.signal	0	0	0	0	0	0.304366	0.38855	0.38855	0.163192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174852	0.304366	0.32811	0.19428	0.0427416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000332.2.2d8d5533-830a-43b4-b551-587064ddf941.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194813	0.148975	0	0	0	0	0	0	0	0	0	0	0.348328
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001921.1.33f29835-e25b-4253-aaf6-b5aa600df80f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0551573	0.219243	0.301976	0.015513	0	0	0	0	0	0	0	0	0	0.0355828
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.f3dac2fd-4a27-4e6d-ac7b-9d439b1e4f70.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257357	0.37662	0.37662	0.112986	0	0	0	0	0	0	0	0	0	0	0.221094	0.311258	0	0	0	0	0	0	0	0	0	0	0.438596
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.7f19b755-763d-4552-86cc-5866c38edfa6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0699557	0.517679	0.0339785	0	0	0	0	0	0	0	0	0	0	0.251485
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001249.1.5455a6d7-2c10-4e8c-be6d-9d33be9436db.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107414	0.53707	0.38311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213225
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.b83cadfd-ffa7-4094-aa63-9e7954d5ffb2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278396	0.259102	0	0	0	0	0	0	0	0	0	0	0.229249
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000027.3.ee84a798-d432-4ddb-a16e-2e66142b00aa.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0372727	0.39935	0.39935	0.169724	0	0.235173	0.39935	0.271558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341666	0.39935	0.394025	0.386038	0	0	0	0	0	0	0	0	0	0	0.519048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000160.3.aa09bb30-7ba3-4116-96c2-207c7b69292b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267075	0.53415	0.53415	0.176993	0.441564	0	0	0	0	0	0	0	0	0	0	0.471503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.764ff188-5975-4398-93ca-ac1cbb246bef.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160306	0.931251	0.984955	0.193475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.988976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.a3994b5d-df9e-4d2b-8d1f-2a68f9eea142.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2015	0.611504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.837726
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.c19bd00a-5c6a-4173-86bf-6f467b56a6c8.fc.signal	0	0	0	0	0	0	0.22398	0.279972	0.388225	0.143987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136254	0.425553	0.44795	0.25011	0.0343436	0	0	0	0	0	0	0	0	0.14932	0.203618	0	0	0	0.026131	0.22398	0.22398	0.22398	0.0089592	0	0	0	0	0	0	0	0	0.145587	0.377313	0.343291	0.875845
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.30f2e2fa-2f52-48ca-a898-c1b357672427.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13417	0	0	0	0	0	0	0	0	0	0	0	0.87037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.138484bb-d1db-4537-b285-bd13fe5a9644.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119483	0.363645	0	0	0	0	0	0	0	0	0.375452	0.233772	0	0	0	0	0	0.113639	0.141562	0.483124	0.63069	0.013915	0	0	0.00487025	0.19481	0.487018	0.750009	0.295209	0	0.753108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001010.4.ca2bdc9d-950a-4d36-8a9f-03ff16443029.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057531	0.275731	0.38368	0.300519	0.0799042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169901	0.964305	0.99331	0.364489	0.0306832	0	0	0	0	0	0.451419	0.436935	0.0910908	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.86c1b69f-56b1-4f10-8993-9f16337e88d8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240458	0.37967	0.0822618	0.273362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341703	0.154399	0.192366	0.185089	0	0	0	0	0	0	0	0	0	0.398262
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e8717b6c-436c-4750-b776-17ab8ac934dd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494882	0.422595	0	0	0	0	0	0	0	0	0	0	0.540629
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.6bb5df92-9ff3-4e16-95ee-8879c7d772cd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.460349	0.132884	0	0	0	0	0	0	0	0	0	0	0.724232
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.024b7548-e9d9-4ae1-9595-849a0178db6f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169802	0.20146	0.107445	0.20146	0.105207	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135984	0.371777	0	0.215847	0.616457	0.634567	0.105767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.876749
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000161.3.a62efed1-28b1-4005-b980-2a01726331e7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.421886	1.3093	0.551476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.671605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.c302d52d-2f68-44d1-89a6-40282d63fa3e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0547675	0.652346	1.31467	1.01356	0.12683	0	0	0	0	0.0589311	0.495837	1.5106	1.89132	0.818695	0.0131771	0	0	0	0	0	0	0	0	0.734051
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003825.5.1834b585-ddc4-496a-932c-7a9bf9d8b90a.fc.signal	0	0	0	0	0	0.10885	0.315125	0.442517	0.459507	0.138913	0	0	0	0	0	0.0995177	0.212862	0.29027	0.154806	0.058052	0	0	0	0	0	0.0483767	0.212862	0.515095	1.08341	0.709394	0.16932	0.0241883	0	0	0	0	0.128548	0.426631	0.340383	0.141507	0	0	0	0	0	0	0.112237	0.372431	0.295707	0.176231	0.14513	0.0014513	0	0	0	0	0	0.00135636	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001326.1.37115afe-1066-4486-a16d-45ed3b145950.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.668088	1.01939	0.49488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514675	0.277133	0	0	0	0	0	0	0	0	0	0	0.190588
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000309.2.1ecfdd78-dca4-401e-9671-fb9ba4da2a16.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055002	0.55002	0.55002	0.160422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192507	0.55002	0.106337	0	0	0	0	0	0	0	0	0	0	0.171674
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.280f9e5b-6f40-4e18-ad83-87fd978493f6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200596	0.386806	0.332092	0.0320402	0	0	0	0	0	0	0.307526	0.479342	0.237147	0.030592	0	0	0	0	0	0	0	0	0.594545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000938.7.01f9973b-8525-412e-af4b-17a7500beaf0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.851064
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.c8287f3a-ec01-4e9b-9790-466f356c7045.fc.signal	0	0	0	0	0	0	0.238937	0.312063	0.51594	0.285349	0.056196	0	0	0.149778	0.282411	0.461835	0.366124	0.207007	0.00416267	0.113723	0.536754	0.591688	0.194743	0	0.009366	0.12488	0.202502	0.478481	0.566704	0.144242	0	0	0	0	0	0.039025	0.285332	0.461835	0.0680951	0	0	0	0	0.0666027	0.160919	0.24963	0.125683	0.190582	0.198171	0.073144	0	0	0	0	0	0	0	0	0.692626
