	chr5:179835385-179835474	chr5:179835475-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836054	chr5:179836055-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.e95554aa-fb20-4b17-91ac-139d0399c1c8.fc.signal	0	0	0	0.0256451	0.165941	0.272714	0.465645	0.306931	0.204079	0.512597	0.238936	0.419922	0.369073	0.089748	0	0.0518395	0.248474	0.0434595	0	0.0706441	0.542275	0.349686	0.338347	0.248152	0.174713	0.223785	0.0429921	0	0	0	0	0	0.0277399	0.145214	0.0484933	0	0.160653	0.137888	0.0445017	0.184035	0.181054	0.283124	0.341011	0.311597	0.202171	0.142045	0.0893076	0.225955	0.0399755	0	0.0135768	0.167442	0.120681	0	0	0.0507095	0.340077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.a242dd5d-850e-4408-ba72-89a9c252ed07.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	1.38583	0.650449	0.496353	0	0.166538	0.350925	0	0	0.612922	0.106042	0	0	0.490618	0.261136	0	0	0	0.0509283	0.372149	0	0.158264	0.59349	0	0	0	0	0.227097	0.222259	0.0218267	0.49083	0	0	0	0	0.69869	0.0763919	0.331765	0	0.039566	0.712188	0.261136	0.490618	1.12298	2.63641	0.754286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001526.1.bd9fc835-7cb5-4b5b-bc21-b6f19e05bebd.fc.signal	0	0.185987	0.3848	0.0795253	0	0	0	0	0.147286	0.316957	0.0755596	0.14525	0.336414	0.500552	0.194858	0.547378	1.16911	0.193411	0	0.00256533	0.3848	0.151355	0.364333	0.713282	0	0	0	0.167879	0.157686	0.236011	0.302709	0	0	0	0.163892	0.484968	0.59458	0.0978159	0.092352	0.402764	0.44639	0.441258	0.233445	0	0	0	0.246272	0.292448	0	0	0	0	0.128267	0.353874	0.021416	0	0.78671
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.01d071c9-f298-47b3-9bd4-0b04699959a8.fc.signal	0	0	0.0363132	0.177182	0.0396144	0.016506	0.18159	0.146954	0.461508	0.116812	0.124226	0.393996	0.400071	0.209492	0.186432	0.353142	0.314451	0.203312	0.455547	0.716523	0.329374	0.28495	0.213668	0.388131	0.0279633	0.0297	0.148312	0.359487	0.68044	0.578194	0.635614	0.153536	0.0770146	0.0743413	0.296693	0.0977269	0.345694	0.321933	0.308627	0.557844	0.160899	0.34649	0.344082	0.0299343	0.102346	0.161131	0.250785	0.326538	0.339163	0.241815	0.388894	0.0133599	0.242818	0.227323	0.319314	0.134989	0.340909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.a034ee31-90a4-46ec-8ae3-50525e7d309a.fc.signal	0.371757	0.339199	0.0690089	0	0	0	0	0.111672	0.629292	0.844188	0.362957	0.0438629	0.25475	0.135784	0	0.0403135	0.202782	0.195717	0.294693	0.34414	0.417905	0.376928	0.337434	0.157939	0.212116	0.270399	0.16062	0.348667	0.0858261	0.130744	0.303229	0.0754957	0	0	0	0	0	0.0500748	0.157831	0.146247	0.139767	0.103701	0	0.288482	0.268537	0	0	0.130528	0.589451	0.468152	0.178331	0.272865	0.118318	0	0	0	0.790323
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.92b83b8d-5485-446e-910e-2f148077cb85.fc.signal	0	0	0	0	0	0	0	0.350609	0.456305	0.891853	0.430512	0.795045	0.223389	0	0.218752	1.12067	0.441683	1.26122	1.01777	0.584856	0.29679	1.57614	0	0	0	0.523041	0.0287766	0	0.0282672	0.394215	0	0.748956	0.169593	0.392207	0.24684	0.0871343	0.572358	0.628906	0.17667	0.265084	0.600629	0.388024	0.0565344	0.293272	0.34274	0.741906	0.282623	0.64296	0.692482	0.257938	0.544138	0.794906	0.013704	0.647263	0.151232	0	0.181269
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.affdcac3-6070-43fc-99e1-6c9751bbcbf6.fc.signal	0.185633	0.321618	0.634491	0.315805	0.0660061	0.0860164	0.188835	0.558845	0.543233	0.314211	0.249337	0.210759	0.286604	0.300141	0.0389747	0.188762	0.18417	0.264269	0.170308	0.152706	0.109214	0.0910384	0.171154	0.38132	0.399601	0.193413	0.00910967	0.0490661	0.375928	0.287849	0.145533	0.0726977	0.239076	0.333792	0.195428	0.147075	0.169256	0.129733	0.236528	0.301216	0.436623	0.321868	0.276436	0.401991	0.346399	0.223033	0.177375	0.319591	0.420614	0.34317	0.127332	0.109244	0.624618	0.397157	0.135698	0.281246	0.385584
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.fb9aae7d-4076-4e4e-92a7-34572e1b705b.fc.signal	0.20002	0.199462	0.0586136	0	0	0	0.00830725	0.258346	0.447895	0.311274	0.136044	0.151307	0.282726	0.272619	0.150712	0.173756	0.327609	0.420315	0.367166	0.342533	0.742018	0.745282	0.520967	0.593556	0.518532	0.372587	0.0583649	0.0504974	0.414912	0.706803	0.732335	0.45554	0.767005	0.920544	0.353239	0.39154	0.532403	0.420091	0.376763	0.389823	0.22	0.189217	0.157185	0.0218969	0.0423027	0.171482	0.112451	0.165723	0.444859	0.682602	1.13922	1.06573	0.753712	0.547666	0.168393	0	0.274177
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.1726d2d4-326e-4dc2-912a-cee3015ea75f.fc.signal	0	0	0	0.461049	0.0384655	0	0	0	0	0.285282	0.283009	0.324567	0.24861	0.0409211	0.301952	0	0	0.264261	0.386261	0.338392	0.506788	0.608606	0.20701	0.805497	0.0321431	0.132212	0.425761	0.186689	0.298877	0.201174	0.591244	0.527543	0.399356	0.163726	0	0.163772	0.398128	0.279082	0.0708253	0	0	0	0.254853	0.241145	0.109172	0.285136	0.150518	0.244411	0.614789	0.492483	0.0092008	0	0	0	0	0	0.315385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.794488aa-2650-453d-b408-62a2d6724c53.fc.signal	0.263668	0.29661	0.0998756	0	0	0	0.0074185	0.143653	0.0450388	0.16516	0.564555	0.254133	0	0	0	0	0	0	0	0	0	0	0	0.124631	0.0731959	0.103859	0.0939677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101881	0.179995	0.11375	0	0	0.0346197	0.244284	0.157259	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.982b1a46-0bf8-457b-a213-1cec9bf76346.fc.signal	0.38704	0.503152	0.459287	0.0438645	0	0	0	0.00516053	0.38704	0.0851488	0	0	0.133408	0.0388789	0	0.191504	0.244872	0	0.159863	0.397868	0.301151	0	0	0.418411	0.577571	0.182798	0	0.28923	0.593267	0.892772	0.499636	0.0751842	0.245327	0.411785	0.246704	0	0	0.0904805	0.102691	0.299254	0.125956	0	0	0	0	0.21518	0.0347016	0	0	0.0228299	0.345384	0.633998	0.66278	0.54984	0.317994	0.28917	0.29927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.5883cd8d-0abd-4157-ab50-86a71ce76aaf.fc.signal	0	0	0	0	0	0	0	0	0.0916357	0.265896	0	0.00814547	0.236771	0.206459	0.626389	0.595702	1.0292	1.19103	0.25605	0.39683	0.0782739	0	0.058338	0.624626	0.552822	0.0025456	0	0	0.0992784	0.44088	0.65117	0.190534	0	0	0.447266	0.859889	0.749588	0.200917	0	0.310639	0.287977	0	0.220388	0.366251	0	0	0	0	0	0	0	0	0.217147	0.332791	0.288472	0.966959	0.939394
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.24a1fcd8-2a4a-4091-be70-d4c06c7ee2cc.fc.signal	0.105451	0.183595	0.214957	0.122867	0	0.0380349	0.223212	0.527481	0.683718	0.80344	0.995906	0.538359	0.250273	0.296372	0.138905	0.23043	0.399713	0.331151	0.439179	0.465336	0.410002	0.547125	0.733091	0.958395	0.444367	0.456028	0.312414	0.153523	0.561041	0.46177	0.220013	0.146609	0.334753	0.198286	0.0572435	0.262213	0.333127	0.139568	0.249331	0.478913	0.481369	0.476844	0.455457	0.281025	0.404365	0.34778	0.473446	0.377649	0.178303	0.264119	0.423669	0.469288	0.357708	0.446682	0.220553	0.0569018	0.825175
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.fc38d8a2-8f66-4203-ae35-4bfe2174aadb.fc.signal	0.256765	0.33495	0.137303	0	0	0	0	0.0954554	0.180173	0.415367	0.111089	0.339293	0.486847	0.125032	0.216886	0.527074	0.314628	0	0.0122442	0.260735	0.66541	0.574978	0.424242	0.789358	0.825068	0.444341	0.00223213	0	0	0.126116	0.0970978	0.135973	0.0816653	0.479687	0.372919	0	0	0.151695	0.368792	0.481447	0.516907	0.560464	0.0792442	0.313728	0.0881693	0.318148	0.462177	0.33716	0.20877	0	0.0982139	0.276869	0.0714283	0	0	0.127774	0.25
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.80d51fbb-f86a-4d3d-818a-fa8c5d9a7c8b.fc.signal	0	0.09942	0.4971	0.125932	0	0	0	0	0	0	0.170893	0.342828	0	0	0	0	0	0.0166964	0.950871	0.838414	0.552887	0.684742	0.04971	0	0	0	0	0	0	0.317013	1.33222	0.620382	0.325873	0	0	0	0	0.134913	0.304157	0.195526	0.467274	0	0	0.300479	0.142905	0	0	0	0	0	0	0	0	0	0.152444	0.4971	0.816
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.6e93a1e0-8828-4ce5-83f8-36249902bda2.fc.signal	0	0	0.404778	0.0494161	0	0	0.146463	0.277472	0	0	0	0	0.041433	0.349405	0	0.16365	0.374603	0.44909	0.169885	0.0133712	0.209383	0.0237455	0.17801	0.364061	0.255939	0.376272	0.16831	0.385384	0.104781	0.0287009	0	0	0.300764	0.0994767	0	0.159533	0.158992	0.299369	0.265795	0	0.245602	0.083514	0.245	0.127991	0.191688	0.183705	0	0.266169	0.279597	0.0936649	0.0843499	0.26384	0.27512	0.173012	0.535709	0.278397	0.126214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.eca9fb65-4b68-4689-9dc2-ca87771c92ab.fc.signal	0.0176584	0.113212	0.166394	0.127443	0.0169297	0	0.0810687	0.575532	0.890558	0.827207	0.289488	0.123768	0.495203	0.491249	0.220172	0.478978	0.488965	0.175413	0.209871	0.280885	0.385681	0.471836	0.544676	1.45584	1.44296	0.383744	0.199575	0.419286	0.304188	0.104788	0.243595	0.57494	0.327933	0.290627	0.830622	0.678187	0.417786	0.821026	1.67894	2.25898	1.32508	0.735537	0.684812	0.426802	0.30612	0.488099	0.863468	0.395341	0.604957	0.53761	0.201227	0.123641	0.276457	0.368857	0.656192	1.05281	0.226263
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.f304faea-b0f0-4641-894c-c818af6118ec.fc.signal	0.283574	0.28676	0.0879397	0	0.0477933	0.327707	1.1272	1.68974	0.548589	0.147055	0.0995021	0.561437	0.565585	1.03709	0.463943	0.204522	0.399242	0.517292	0.139558	0.328475	0.679812	1.12777	0.768427	1.23035	0.841683	0.677343	0.133778	0.174611	0.646695	1.2031	0.648823	0.470138	0.913085	0.714903	0.362665	0.705168	0.201838	0.504483	0.375848	0.217264	0.865784	0.86938	1.20543	0.611334	0.779432	0.951395	0.643504	0.584151	1.06577	0.995576	0.142019	0.254834	0.257225	0.599175	0.772276	0.354387	0.57732
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.0e619ad9-ebc8-47ed-93f9-8d329910a69e.fc.signal	0	0.0485063	0.772525	0.735744	0.0130525	0.152909	0.586845	1.45773	1.06964	0.795305	0.392669	0.884229	0.31194	0.147942	0.376351	0.902698	1.60142	1.48897	0.812079	0.641718	0.922806	0.541486	0.920595	0.560444	1.18716	1.2168	0.408618	0	0.233448	0.309262	0.555063	0.561048	0.358928	0.268648	0.302768	0.53069	0.436298	0.189036	0.679978	0.651829	0.669637	0.377622	0.0433865	0.113759	0.750929	0.470985	0.443632	1.06184	1.09062	0.566781	0.0390221	0.124563	0.715731	0.198135	0.333615	0.529974	0.382979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.0bc39444-c5d6-4c2e-a719-a28af7034202.fc.signal	0	0	0	0	0	0	0.117065	0.317479	0.287615	0.259757	0.356636	0.141783	0.0632872	0.455511	0.448082	0.245366	0.336471	0.278491	0.256143	0.384648	0.491394	0.287088	0.322653	0.367119	0.397098	0.186819	0	0	0.111162	0.321031	0.296081	0.418545	0.590569	0.409949	0.252423	0.154693	0.287736	0.439321	0.321789	0.0749119	0	0.0753864	0.306485	0.34687	0.265319	0.21641	0.132888	0.206535	0.518757	0.604998	0.481837	0.333937	0.495793	0.52165	0.137911	0	0.308872
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.4dfd78e7-f48b-44fa-ae63-a8e81a422336.fc.signal	0	0	0.0291686	0.277731	0.199195	0	0	0	0	0	0	0	0.0989192	0.330273	0.271468	0.019174	0	0	0	0.123806	0.184933	0.0219134	0.363367	0.129353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018518	0.277048	0.557665	0.513313	0.590623	0.275317	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.04b53f1e-ede2-4352-b282-8fd62b69ea23.fc.signal	0	0	0	0	0	0	0	0	0	0.708186	0.528922	0.163915	0.479026	0.0822321	0	0	0.543161	0.315613	0.249223	0.951877	0.803687	1.11563	0.535253	0.376435	0.269263	0.601163	0.0607443	0	0.459968	0.269953	0	0.40239	0.705178	0.309393	0.329706	0.67866	0.61712	0	0	0	0	0	0	0.805851	1.26396	0.973205	0.43514	0	0	0	0.00691027	0.677168	0.383881	0.0204736	0.702024	0.541002	0.635514
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.84110ecf-3acc-4ab9-918a-d46b0401ed1e.fc.signal	0	0	0.203063	0.406126	0	0	0.380743	0.893113	0.57155	0.555505	1.27568	0.178889	0.585627	0.377967	0.196684	0.203063	0.203063	0.81116	0.0720819	0.583035	0.406126	0.573425	0.739379	0.338297	0	0	0	0	0	0	0	0	0	0.609189	0.375667	0.219307	0.383333	0.191667	0.161201	0	0.632536	0.941055	0.376611	0.188211	0.261275	0.191667	0	0	0	0	0	0.167725	0.198765	0.594204	0.790877	1.56094	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.f2f63871-d4ff-46d8-b566-9462262914af.fc.signal	0	0	0.474802	0.255662	0	0	0	0	0.301184	0.212741	0.382138	0.405852	0.580935	0.490681	0.503667	1.14882	0.79438	0.155624	0.621888	0.104352	0.615677	0.626112	0.349579	0.572887	0.701132	1.11601	0.0104352	0.63766	0.718818	0	0.31667	0.957719	0	0	0	0.234792	0.74941	0.426716	0.026088	0.647529	0.562285	0.315096	0.0992187	1.06492	1.58994	2.01012	0.130183	0.563589	0.522652	0.506107	0.693941	0.991403	0	0	0	0	0.875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000335.2.095e5d9d-dd86-45e1-ab00-f7d920b15318.fc.signal	0	0	0	0	0	0	0.377874	0.629577	0.0743241	0.361559	0.391142	0	0	0	0	0	0	0	0.12972	0.555113	0.47264	0	0	0	1.04906	0.687633	0	0	0	0	0.0200102	0.398389	0	0	0.230929	0.247155	1.10018	0.148358	0	0	0	0.282	1.12793	0	0.457803	0	0	0.280143	1.43294	0	1.20118	0.208666	0.705	0.998238	1.05463	1.69179	0.910112
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000194.3.48321dae-9e5d-4556-ac41-823fca16b420.fc.signal	0	0	0	0	0	0	0.810731	1.18087	0	0	0	0	0.494786	0.270791	0	0	0.389677	1.07393	0.0299893	0.0662988	0.65514	0.0742492	0	0.183439	0.624567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.414922	0.327388	0	0	0	0	0	0	0	0	0	0	0.127857	0.848861
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.49bddf41-a3a3-4490-9cec-7df7d8d45988.fc.signal	0	0	0	0	0	0	0.13331	0.603762	0.988399	0.639893	0.823391	0.557768	0.450538	0.307795	0.255929	0.587714	0.616724	0.664369	1.20753	0.747127	0.0372971	0.104899	0.580449	0.533827	1.11078	1.16673	0.24127	0.54767	0.773972	0.457844	0.551102	0.726454	0.246309	0	0	0.000728133	0.501908	0.748292	0.697008	0.538488	1.09213	0.599098	0.125879	0.521004	0.278566	0.0069932	0	0.00116553	0.33732	1.39984	0.56521	0.259417	0.594436	0.102569	0.363389	0.533767	0.683305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.6d223c3c-35d8-4fd2-b234-19f6c6da0428.fc.signal	0.0468253	0.865535	1.97476	0.432014	0.0110069	0.250219	0.705169	0.601916	0.476521	0.362053	0.277798	0.12219	0.188909	0.275699	0.389809	0.709781	0.618467	0.154857	0.298852	0.293553	0.397454	0.325522	0.51889	0.746702	0.113906	0.41283	0.176337	0.150152	0.61323	0.377912	0.303074	0.114434	0.0304505	0.136036	0.0296475	0.483104	0.252637	0.446478	0.512233	0.443451	0.389251	0.0785679	0	0.264407	0.930923	0.128936	0.266281	0.839979	0.304427	0.286093	0.206465	0.317187	0.835017	0.553391	0.31193	0.314497	0.934783
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.993b7ab3-77ff-48d8-8505-9adcdd467461.fc.signal	0	0	0	0	0.068302	0.39405	0.507377	0.455286	0.0775851	0	0	0.408685	1.14779	0.302272	0.269796	0.144665	0.161937	0.194659	0	0	0.491524	0.84734	0.231176	0	0	0.136604	0.39405	0.007881	0	0.140838	0.364711	0	0	0.233817	1.24861	0.698426	0.807069	0.863487	0.634799	0.166938	0.325591	0.782103	0.798051	0.7639	0.534762	0.380064	0.675546	0.525464	0.86702	0.357272	0	0	0	0.181263	0.481355	0.504106	0.325581
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.f473421b-0068-43e9-8689-afd1d3e0454e.fc.signal	0	0	0.279663	0.457972	0.0882159	0	0	0.0632131	0.18885	0.176086	0.004589	0.145259	0.486169	0.24365	0	0	0	0	0.0243413	0.178941	0.504095	0.0579084	0	0	0	0	0	0	0.285294	0.127631	0	0	0	0.133262	0.279663	0	0.174555	0.211955	0.0262771	0	0	0	0	0	0	0	0	0.539274	0.103231	0.176432	0	0	0	0.404384	0.201051	0.51866	0.566879
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.2a952600-b0a6-4e68-be7d-4c6bb19924d7.fc.signal	0	0.0240465	0.284014	0.263851	0.00784607	0	0.111643	0.310615	0.338663	0.271349	0.295875	0.326154	0.136496	0.161385	0.130812	0.135641	0.112001	0.0870209	0.222115	0.217528	0.191491	0.350178	0.207198	0.408881	1.06741	0.919981	0.306303	0.198971	0.236235	0.29765	0.492674	0.568826	0.101211	0.0840199	0.106565	0.1182	0.130916	0.0616369	0.276878	0.475849	0.477505	0.128075	0.2008	0.335844	0.505337	0.304392	0.279942	0.519418	0.376893	0.171307	0.706545	1.7648	1.72631	0.590143	0.154635	0.300723	0.661064
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.85be5809-5a62-4b0b-9ffb-29881f7da7c3.fc.signal	0	0	0	0	0	0	0.211256	0.467033	0.395282	0.440183	0.135072	0.220577	0.423228	0.404809	0.0177975	0.0335917	0.557769	0.0270789	0.700719	0.198859	0.381281	0.179797	0.466454	0.887826	0.325057	0.40484	0	0	0	0.495592	0.219418	0.709409	0.583454	0.297732	0	0.1316	0.380883	0.342386	0.349433	0.875271	0.642493	0.993243	0.582674	0.260245	0.45105	0.0940293	0.183786	0.14551	0.515848	0.171342	0.24235	0.458954	0.316704	0.70238	0.147891	0	0.257576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.5612a6ca-93fa-4c47-bbcb-27fe37b96dbb.fc.signal	0.485435	0.933748	0.246715	0.592802	0.0034266	0	0	1.06091	0.349646	0.306224	0.401254	0.111813	0.746433	0.120752	0.150636	0	0	1.31196	0.160694	0.438605	0.42401	0.245053	0	0.17133	0.205596	0	0	0	0	1.06572	0.736683	0.283631	0	0	0.544848	1.41185	1.43584	0.277555	0.856789	0.713041	0	0.174975	0.363998	0.487916	0.637749	0.640774	0.35294	0.0239862	0	0	0	0	0.555109	1.64253	0.214277	0.452209	0.816371
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.954b2eef-b887-4e5e-9bfd-a189bb44a099.fc.signal	0	0.573874	0.22955	0.344039	0.688649	0	0.353889	0.364375	0.354247	0.489308	0.3295	0	0.457865	0	0.0377817	0	0	0	0	0.106929	0	0.0918199	0.826379	0.22955	0.420746	0	0	0	0	0	0.459099	0.22955	0.22955	0.22955	0.190624	0	0.22955	0.22955	0.22955	0	0	0	0	0	0	0.22955	0.22955	0	0	0.22955	0	0.535235	0.22955	0.305685	0.0188823	0	0.911854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.320bbee6-9fb9-4b6e-9202-0bae2e741228.fc.signal	0.00326044	0.179963	0.407197	0.43102	0.24624	0	0	0	0	0.121472	0.17194	0.0140661	0	0.168834	0.202554	0	0	0	0.0782798	0.225275	0.0554482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0844936	0.170724	0.157588	0.0761839	0	0	0	0	0	0	0.061826	0.238502	0.04532	0	0.0265698	0.220559	0.988218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.1d31b322-ca21-4570-9b1d-3dc80adb5de3.fc.signal	0	0	0.0524032	0.49128	0.0949808	0.147384	0.786126	0.670799	0.465078	0	0.409992	0.738744	0.0304596	0.224389	0.0484007	0	0.0753296	0.71077	1.38226	0.53389	1.46996	1.05877	0.134283	0.0360272	0.936825	0.304623	0	0.376648	0.717329	0.49128	0.330795	0.188802	0.341862	0	0	0	0.453943	0.173586	0	0.217727	0.737899	0.398756	0.278091	0.63049	0.821003	0.539679	0.602666	0.271842	0	0.379923	0.258741	0	0	0.278392	0.564833	0.49128	0.610915
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.ab4892aa-1edb-472f-99f8-9d7de35e1786.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.519545	0.197737	0	0.0276288	0.562204	0.100807	0	0	0	0	0.213246	0.504036	0.183215	0.409737	0.207126	0.457679	0	0	0	0	0.461387	0.255895	0	0.356702	0.624219	0.38717	0	0.159455	0.328354	0	0.0649907	0.318783	0	0	0.531176	0.186106	0	0	0.457254	0.69589
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.7a6a3fc8-9cb2-4f15-b9eb-2dd3707b3b59.fc.signal	0	0	0	0	0	0	0	0	0	0	1.47248	0.824773	1.00706	0.505265	1.90148	0.262982	0	0	0.803477	1.54667	0.416375	0	1.53953	0.138905	0	0	0	0.42829	2.1646	0.750375	0	0	1.01864	3.27584	5.00048	0.775553	0	0	0.208357	4.61846	0.617436	1.32556	1.22675	0.0463016	1.63213	0	0	1.58098	0	0	0.324111	1.35432	0	0	0	0	0.791908
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.e1dc7d2c-ad1c-431d-b26b-8d6d2c33cf69.fc.signal	0.0155442	0.0605165	0.0924306	0.0530404	0	0.075998	0.159028	0.425781	0.47298	0.162765	0.177901	0.243255	0.189316	0.167746	0.090884	0.303627	0.454288	0.320522	0.380677	0.718781	0.791425	0.470197	0.515823	0.648208	0.82278	0.558759	0.17774	0.284567	0.307257	0.383695	0.276984	0.152737	0.385678	0.441909	0.331913	0.369166	0.329793	0.175812	0.264824	0.518025	0.512612	0.534922	0.425668	0.317916	0.711643	0.629495	0.245083	0.192715	0.206396	0.0746264	0	0.0167425	0.0814267	0.10834	0.118702	0.204569	0.775194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.61648a42-ff5d-4f08-bf4b-2339fa550206.fc.signal	0	0	0	0.0628898	0.407591	0.849861	1.23862	0.475301	1.50369	0.598185	0.547357	0.357753	0.298074	0.908511	0.147817	0	0.406481	0.563556	0	0	0.718433	1.01849	0.235568	0.284474	0.422623	0.923895	0.170902	0	0.168621	0.309593	0.288715	0.344117	0.337214	0.145471	0.339476	0.667466	0.556612	0.582029	0.949326	0.981648	0.242494	0.561807	0.123821	0.195463	0.404682	0.0816813	0.0716385	0.549037	0.418122	0.109745	0.743684	0.482682	0.616696	0.270168	0.258626	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.bf2d6a22-ba05-47b2-a70c-a64ea707030d.fc.signal	0	0	0	0.855865	0.490775	0	0	0	0.554786	0.454184	0	0.374311	0.262661	0	0	0	0	0.831968	2.70538	1.71732	0.816933	0.441987	0.651128	0.470697	0.678722	0	0	0.232851	1.0656	0.682812	0.810903	1.16663	0.70212	0	0.471502	2.11119	0.871802	0	0.132594	0.587287	0.229122	0	0	0	0	0	0	0.498388	0.31775	0	0.435106	0.454191	0	0	0	0	0.885965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.e51e6c81-760c-43e7-86ae-cbe3dc54eb4c.fc.signal	0	0.367149	0.555512	0	0	0	0	1.05135	3.32868	1.27691	0.491814	1.11135	0.364599	0.363627	0	0.39151	1.09837	1.91885	1.37748	2.62408	0.121319	1.32803	2.18997	1.45252	1.10827	0.562452	0.103471	0.0711363	2.3775	1.98707	1.61054	1.67915	0.297626	0.569181	0.85064	3.71506	2.19238	0.96281	0	0.898396	1.79622	0.667585	0	0.368573	0.884518	2.05047	0.539022	3.02011	1.23823	1.02157	0.644862	0.702372	1.6769	1.21366	0.4725	0	0.607018
