	chr5:179835385-179835454	chr5:179835455-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836054	chr5:179836055-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000347.2.20341426-0dad-4fe2-a9b9-a8953cd0eff5.fc.signal	0	0	0.722402	0.80969	0.0302352	0	0.869384	3.7463	10.1704	10.7658	8.64503	10.5198	11.5962	5.10346	2.74294	1.74031	3.50007	1.97481	0.770825	1.21863	0.200043	0.363347	0.836619	0.359463	0.836619	0.977765	0.120941	0.54428	1.30033	1.66633	0.523931	1.23075	0.621539	0	0	0.513053	0.689265	0.683665	0	1.70685	1.36413	0.813387	0.288264	0.805767	0.550372	0.353151	0.903831	0.769407	0.0235163	0	0	0.157913	1.10544	1.44812	1.19884	0.50392	0.68046
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000147.3.f7c1ddea-b344-4b58-bfd7-a468c40e7c1e.fc.signal	0	0	0.0663749	0.71116	0.0521517	0	0.21164	1.87701	3.05936	5.27026	3.69233	7.27757	5.10289	3.81629	3.4612	3.56654	3.39456	0.644181	0.944991	1.34671	0.356606	0.0199003	0.280674	0.0144732	0.0159207	0.236991	0.0303921	0	0.373275	0.741152	1.09035	1.6963	0.573155	0.995532	0.663695	0	0.877015	0.76743	0.0616285	1.65921	0.758938	0.543802	0.59756	0.340088	1.43431	0.367989	0.434668	1.01086	0.484826	0	0	0	0.126389	0.696218	0.962334	1.35282	0.806034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.33f77abf-b8ba-4cf9-9bf5-2a20b352f908.fc.signal	0	0.291344	1.43355	0.959938	0.66974	0.698363	0.922161	1.54827	2.4992	2.56678	2.35459	2.11554	0.397063	0.858152	1.44704	1.00808	0.510927	0.47735	0.0936203	0.13431	0.174911	0.20102	0.177826	0.11767	0.676189	0.280094	0.0802285	0.463238	0.482719	0.448713	1.37295	0.619933	0.804093	0.666212	0.32543	0.508091	0.444846	0.192704	0.151942	0.440392	0.267165	0.218295	0.144143	1.08989	0.465487	0.183722	0	0	0.477751	0.806748	0.0887876	0.265808	0.036208	0.0369758	0.133668	0.32363	0.716814
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000332.2.5497448a-601c-483d-a9cd-9eaf651148a5.fc.signal	0	0	0	0	0	0.106794	0.372098	0.579739	0.730833	0.959497	1.2901	3.60633	1.86261	0.963819	0.367832	0.180944	0.432905	1.05305	0.623515	0.390059	0.821762	0.655008	0.3071	0.665264	0.316671	0.277837	0.0822316	0	0	0	0.0272631	0.402287	0.411173	0.216792	0.611516	0.246476	0.779358	0.782536	0.369518	0.255064	0.211809	0.174119	0.839663	1.19766	0.888878	0.0730283	0.341323	0.757757	0.0824007	0	0	0	0	0	0.37378	0.295089	0.720238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.c79ef9dc-bc24-469b-b3af-895d28f16479.fc.signal	0	0	0	0	0	0	0.0323934	0.257086	0.308573	2.34702	0.936207	1.1309	1.82725	0.958789	0.185283	0.0131627	0.282057	0.048868	0	0.0673764	0.751108	1.85386	0.563273	0.790568	2.86255	0.256282	0.295378	0.973007	1.75923	0.0999069	0	0.412661	0.369223	0	0.886129	0.677629	0.199815	0.699351	0.923244	1.04259	1.92004	0.377872	0.976468	1.2105	0.371738	1.3292	1.59417	1.18585	0.408316	0.282347	0.499537	0.108595	0.742788	0.663018	1.14676	1.56033	0.603093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.d1780581-c5b9-4ce5-a302-4e6523b46a10.fc.signal	0	0	0.119411	0.292177	0.260418	0.367489	1.0123	1.61713	1.46894	2.90926	1.00966	1.52313	0.443311	0.814386	1.06553	1.51587	2.5356	1.28304	0.925359	1.42404	1.15975	1.36086	1.2212	1.53456	1.20936	0.95402	0.184198	0.729206	0.646679	0.629224	0.782706	0.719009	1.23985	0.735523	0.984101	1.93472	1.53249	0.776692	1.17747	1.5351	0.490993	1.2461	0.838331	1.50848	1.65906	0.753308	0.299113	1.2805	0.706305	1.156	0.569109	0.698683	0.973075	0.528459	1.36077	1.2689	0.63615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.b45ed777-a5dc-4527-b410-7a0e01173bd4.fc.signal	0	0	0	0	0.0330596	0.389631	0.743841	0.629395	0.659935	0.565162	0.654895	0.896545	0.707633	0.665128	0.294388	0.380973	0.5628	0.417968	0.345552	0.593499	0.423478	0.27471	0.305408	0.403799	0.397502	0.504552	0.352636	0.132238	0.625702	0.478826	0.464433	0.393874	0.630855	0.747777	0.475429	0.137748	0.0991788	0.199932	0.0362081	0	0.0842233	0.139323	0.0928817	0.281007	0.280219	0.0905203	0.267625	0.181041	0	0.070842	0.047228	0.173956	0.0873718	0.504553	1.58174	2.34987	0.255319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.1c34c63e-5cf7-4a37-9aa6-bbd711bde3d6.fc.signal	0	0	0.0784813	0.5351	0.117722	0.183463	0.622054	2.46515	2.49012	5.38196	3.88069	2.80848	1.89786	4.3931	2.07879	4.69971	4.12877	1.50242	1.28931	0.923867	0.450094	0.780703	0.0912947	0	0.42353	1.2272	0.906103	1.63035	1.4413	0.620249	2.48715	1.78379	0.749171	0.0820487	0.80196	0.39497	0	0.60278	0.922865	1.07284	0.394066	0.680468	0.457266	0.431076	0.0396293	0	0.24668	0.247131	0	0	0	0	0.328195	0.55814	0.402901	0.502816	0.754286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.fa7392b1-17c1-4691-ba8f-d211a0f93db5.fc.signal	0	0.14286	0.814754	0.414204	0	0	0.273016	0.598292	1.19677	2.1524	1.1309	1.97205	1.92873	1.77557	0.417438	0	0.580711	1.12626	0.579486	0.420602	0.578169	0.66084	0.415928	0.677272	1.17622	0.613974	0.10869	0.561835	0.407145	0.296404	1.80885	1.80801	2.10987	1.13162	0.436947	0.52172	0.445842	0.84739	0.917432	0.304178	0.431001	0.627772	0.530318	0.216327	0.259425	0.614872	0.272412	0.330451	0.907061	0.488083	0.0572516	0.172409	0.0947644	0	0	0.0606642	0.126214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.4efcbd34-6776-4151-9daa-172de065fff5.fc.signal	0	0	0	0	0	0.349581	0.651033	0.195044	0.120199	0.411543	1.18126	1.13676	0.640803	0.184248	0.595731	1.16618	0.377071	0.632873	0.869373	0.82076	0.226862	1.36123	0.378199	1.19442	0.0815688	0.197747	0.276428	0.525741	1.0371	2.11106	2.70007	3.1219	0.58008	0	0.407831	2.06203	0.728761	0.464214	0.0670797	0.0633785	0.523201	0.0708193	0.205527	0.542478	1.73633	1.06124	0.187947	0.154074	0.36706	0.521134	0.412376	0.108758	0.521134	0	0.409977	1.19024	0.512195
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.de9f2c4e-6cfb-40a7-9b40-4fa537815a39.fc.signal	0	0.222322	0.831425	0.48163	0.546094	0.681179	1.84368	3.13701	5.93311	5.06747	4.1438	4.30455	2.78973	2.26247	1.77701	1.69873	1.74178	1.49483	1.61653	1.19017	0.905653	1.49697	0.691738	1.07468	1.09882	1.52647	0.729878	0.138583	0.578611	0.639109	1.68829	1.28443	0.661904	0.742467	0.135919	0.633795	0.740515	0.47419	1.3212	1.22263	1.29967	1.00405	0.554691	0.239835	0.488903	0.437139	0.0377491	0.856498	1.06485	0.816568	0.673538	0.592795	0.48016	0.740827	0.296962	0.510215	0.630522
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.80691124-aaea-4c56-9e41-73916520079d.fc.signal	0.148906	0.300299	1.47332	0.639078	0.589244	0.279792	0.991736	3.18519	3.66792	2.65201	3.40502	6.61696	3.0409	1.85234	1.41114	2.16079	2.04264	1.11355	1.95014	1.885	0.980192	0.723506	0.911788	1.60819	1.17923	1.13131	0.56996	0.3636	0.882106	0.710703	0.956621	1.32676	0.9957	1.41373	0.970134	1.20894	1.31231	0.753565	1.23751	1.14336	1.06769	0.900401	0.550632	0.939104	1.78563	1.38206	0.437636	2.21993	1.37509	0.0730093	0.212758	1.86739	1.53402	1.25734	0.827081	0.494253	0.938784
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.75b7a040-8636-4619-af5d-92f89f5792fa.fc.signal	0.137573	0.15047	0.0481504	1.16585	2.42494	1.51776	2.20847	3.31956	3.13724	3.29083	5.60112	7.90628	4.58963	3.44453	3.50541	3.49048	1.92564	1.15279	1.18752	0.005846	0.188112	0.831473	0.541051	0.201034	0.735463	1.56408	0.376223	0.407313	0.353441	0.393914	0.464228	0.253066	0.324904	0.229576	0.560524	0.433508	0.0450193	0	0.0664841	0.190773	0	0.0100313	0.202633	0.0882757	0	0	0	0.239908	0.405297	0.248777	0	0.0100313	0.416312	0.65544	1.49135	1.18038	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.9b5b0cc0-4302-439e-a9d9-d779f62c822e.fc.signal	0	0.0335356	0.375599	0	0	0	1.26117	1.14597	2.64764	1.17583	2.46938	2.35067	0.976737	1.89626	0.794269	0.0751198	0.518759	0.797732	1.72098	0.121639	0.740721	0.255818	0.263217	0.575146	2.48327	0.466489	0.00715427	1.2379	1.52705	0.480957	1.8748	2.26483	2.21031	0.916611	1.34088	0.311539	1.38105	0.563814	0.643972	1.19185	0.253981	0.926658	0.393485	0	0.104263	0.624294	0.160944	0.462768	0.360191	1.10916	0.690482	0.9982	0.0286171	0.364868	0	0.339121	0.210024
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.baa2a3ca-0f47-4bf7-901e-dd73f7a290b4.fc.signal	0	0.16024	0.83603	0.497928	0.104041	0.262755	0.27868	0.998474	1.51116	1.7742	1.91471	1.91806	1.98605	0.658744	0.398125	0.603544	0.699476	0.595997	1.19513	1.28952	1.08223	0.408869	0.463171	0.47794	0.766403	0.362118	0	0.785932	2.45252	3.79957	1.71121	1.46411	2.00262	0.573681	0.875298	0.695573	0.477545	0.592657	0.549928	0.704768	0.748735	0.629813	0.893682	0.902944	0.531347	0.199343	0	0	0.269391	0.211797	0.839831	1.24303	0.821217	0.322015	0.53905	0.388685	0.327345
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.4f4a0497-3ec2-413a-b94e-d213b036987a.fc.signal	0	0	0.294367	0.435092	0.804505	0.523003	0.818203	1.94304	1.33122	1.49346	2.83265	3.47131	3.54698	4.60302	1.82699	1.6102	0.616365	0.886584	0.287427	0.543789	0.726318	0.757939	0.143276	0.545616	0.723419	0.410912	0.278828	0.0983516	0.217282	0.302999	0.271911	0.757877	1.13603	0.506125	0.651756	0.280385	0.480346	0.73305	0.235892	0.541672	0.184766	0.440133	0.358973	0.368986	0.470455	0.278947	0.465248	0.391714	0.47223	0.599973	0.209745	0.31163	0.721711	0.588756	1.39682	1.04962	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.a7cb54e8-9ebd-48ce-93ca-9f70b76d2b77.fc.signal	0	0.211344	0.682676	0.654982	0.249937	0.567085	0.73511	3.8616	4.77336	2.79231	2.56191	0.616403	1.89548	1.87607	0.873348	1.524	1.34759	1.49949	2.10229	2.00917	0.789009	0.411662	0.588088	0	1.48972	1.75925	0.524378	0.663617	0.851707	1.21133	1.20782	0.408158	0.352723	0.539081	2.0435	2.59237	3.10204	1.57792	0.387158	0	0.448846	1.5314	2.18551	1.52987	0.0196029	0.0147022	1.35249	0.578254	0.73511	0.112717	0	0	0	0.166853	0.732119	0.583327	0.773406
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.034c33c3-8fad-4916-833b-14c69b1bfd78.fc.signal	0	0.335909	0.762431	1.08272	1.34225	0.689216	2.78696	3.85851	3.75014	2.91648	3.60217	3.2969	1.99318	2.62528	2.17942	1.8805	0.714396	1.68822	1.32346	0.730939	0.345433	0.496104	0.755893	0.566137	1.21768	1.35655	0.0809272	0.153296	0.597588	0.773322	0.535362	1.04313	0.354079	0.536262	1.23806	0.321527	0.535601	0.412269	0.420604	0.304167	0.947852	0.600602	0.352575	0.669371	1.10906	0.618334	0.134211	0.5742	0.421441	0.434057	0.436127	0.695559	0.427052	0.437415	0.633379	0.615899	0.680258
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001903.1.df6f0905-c0c8-425c-b0f1-0f9ff68f7793.fc.signal	0.0621689	0.400627	0.757103	0.383872	0.307348	0.291134	0.846033	1.83839	1.85857	1.17807	1.41303	1.54916	1.28672	1.63628	0.696046	0.74147	0.62169	0.151978	0.920158	2.112	0.893779	1.76179	0.735015	0	0.600452	0.467098	0	0.263243	0.723832	0.828275	1.23544	0.589479	0.670517	0.50369	0.208345	0.361313	0.526136	0.610891	0.468786	0.927688	0.518423	0.307367	0.765252	0.485072	1.19783	2.78566	2.02628	1.82123	2.08898	3.95442	3.39417	3.85844	3.36586	2.26597	1.38574	0.767787	0.329305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.299b05eb-8cb0-4190-94cb-01cf599ffae0.fc.signal	0	0	0	0	0	0	0.169725	0.940815	2.49836	2.41388	1.2588	1.6593	2.15609	0.0784507	0.0404936	0.880463	0.674595	0.403017	0.675998	0.480558	0.773977	0.895438	0.868992	0.512947	0	0	0	0	0.374149	1.75721	1.06007	0	0	0	0.211214	2.22077	2.45009	0.687954	0.9052	0.0422427	0.561224	0.525016	0	0	0.420827	0.470704	0	0.00312373	1.42237	2.37163	2.20266	1.3216	2.34148	5.96847	2.01559	1.52455	0.256983
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000297.2.de79c282-34ae-42b5-8261-f8f1459e6c69.fc.signal	0.326115	0.944931	1.2175	0.371735	0.0424127	0.497191	1.52967	2.89409	4.05628	3.33066	3.42296	2.69845	5.15193	7.2477	2.35366	0.798735	1.05034	0.340293	1.08449	1.61918	1.31476	1.13013	0.719614	0.598768	0.289405	0	0	0.209569	1.31729	1.49443	0.760182	2.62789	1.28736	2.14809	1.39156	1.54089	1.66066	1.85869	0.838276	1.1701	0.778398	0.361756	0.321599	1.02923	1.96438	0.613095	0.327164	0.950167	1.28879	0.987969	1.40711	2.27034	1.09775	0.36924	0.615046	1.80222	0.892638
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.c2f3aee8-0c03-4973-b136-7021565c707b.fc.signal	0	0	0	0	0	0	0	0.352542	2.60948	2.51417	6.40226	3.23191	1.52624	2.21999	3.35968	3.12037	3.49135	0.799047	1.1741	1.11918	0.282076	0	0.109202	0.869011	0.386756	0	0.168352	0.514158	0	1.93158	0.599638	1.096	0.159252	0.555075	0.809843	0.241358	3.10466	1.21021	1.07826	0.759194	0	0	0.22421	0.307824	0.536406	0.722306	0.937625	0.641559	0.541458	0	0	0.68251	0	0	0	0	0.987854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.f51aa466-1a2d-4131-98a6-f9e69e8e7d9b.fc.signal	0.0537834	0.2579	0.637506	0.519776	0.127797	0.159709	0.397158	1.07598	1.51696	1.41133	1.53562	1.70765	1.52768	1.54986	0.752737	0.918613	0.89892	0.592155	0.758534	0.570907	0.441446	0.608161	0.363692	0.488794	0.666504	0.342443	0.218314	0.20236	0.586706	0.701388	0.544397	0.738708	0.75465	0.758588	0.778437	0.552599	0.524131	0.603138	0.769047	1.04981	1.12964	0.607774	0.832232	0.792833	0.593889	0.746837	0.580921	0.80595	0.991881	0.794628	0.592372	0.645358	0.272484	0.15987	0.367656	0.476012	0.861177
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.07633b47-0baa-45e5-af12-2021de6fd993.fc.signal	0	0	0	0	0	0	0.668298	0.975451	1.40413	1.8564	1.56196	0.77082	1.49292	1.54126	0.453212	0.405376	0.0890987	0	0.217178	0.456644	0.372272	0	0.164276	0.406513	0.382226	0.0365636	0	0.0222747	0.41765	0.311228	0.348243	0.501333	0.611273	0.256159	0	0.178197	0.328455	0.192119	0.336904	0.373101	0.155923	0	0.0421104	0.23303	0.0817273	0.271209	0.0658836	0.391703	0.0527527	0	0	0	0.15315	1.08046	0.771365	1.14834	0.69589
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.0b0c5786-e084-4954-a96f-72d7a88b913e.fc.signal	0	0	0.622886	0.720487	0.355412	0	0.116311	0.621733	2.23476	1.54654	2.83217	2.03112	1.04534	0.3928	0.224594	0.351357	0.704079	0.914917	1.1039	1.53211	0.537557	1.57731	0.511604	0.925902	0.551489	0.455865	0.0468672	0.27729	1.28709	1.44515	1.80749	0.747883	1.22871	0.627462	0.0844392	0.191386	1.02831	0.534465	0.468307	0.373047	0.890683	0.664822	0.308041	0.405275	0.664667	2.07908	2.15996	2.06302	3.39808	3.2404	5.08239	5.03315	4.33327	2.20927	1.75631	1.25706	0.462766
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.35a1bb15-bed6-4e74-9919-aa3ec990d8ef.fc.signal	0	0.0346138	0.827044	0.440123	0.585608	0.264227	1.65596	3.17683	2.76478	2.66434	3.24801	1.59727	1.17194	1.42315	1.31086	1.9121	1.95394	1.51606	1.10323	1.93378	1.54924	1.04253	1.10472	0.691198	0.640754	0.679369	0.265848	0.790137	0.714066	0.571956	0.748774	0.888357	0.460042	0.956294	1.08108	0.485891	0.715567	0.618055	0.581881	0.832957	0.657932	0.480867	0.967698	0.379561	0.338919	0.812286	1.28566	0.896191	0.447903	0.302055	0.660904	0.844814	0.660924	0.163946	0.835224	1.1485	0.791908
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000734.3.a23d0a52-26bc-41f6-baf4-871213fcd155.fc.signal	0	0	0.348815	1.88104	0.144339	0.33278	1.49649	2.10355	3.4753	2.02483	3.51005	1.88073	2.0608	1.80564	0.590753	2.01477	3.78519	1.93759	0.614234	1.35403	1.08532	0.320067	0.7548	0.609858	1.18376	0.092	0	0.340308	1.21526	0.429667	0.765834	1.35778	0.26394	0.357946	0.892014	0.210973	1.12381	0.375947	0.426181	0.0637497	0.18196	0.638701	0.175521	0.786259	0.813803	0.411893	0.715783	0.661803	0.97778	0.968476	0.406554	0.332301	0	0	0.383041	0.233209	0.973171
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.627c47c9-d19a-4fba-9f0d-ed8820985d99.fc.signal	0	0	0	0	0.14783	0.73904	0.974613	2.35337	2.34168	2.05046	4.44753	2.8271	1.29647	1.47572	1.24667	0.285581	0.487441	0.879529	0.630079	0.773553	1.42246	0.485635	0	0.0123193	0.667611	0.928754	1.00267	1.40916	2.73079	2.84467	0.903736	0.453596	0.985435	0.386773	0	0.271012	0.66238	1.16953	1.238	0	0	0.480389	0.615862	0.358525	0.105946	0	0	0	0	0.330158	0.199573	0.35228	0.707019	0.251314	0.355213	0.324272	0.774194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.df24c052-2a81-4f1a-b170-2f4fdc228ffe.fc.signal	0.0700714	0	0.0590417	0.11445	0.168042	0.13625	0.226545	1.07928	1.02206	1.51907	0.793461	0.937736	0.719762	0.850373	0.484231	0.251608	0.1308	0.479497	0.409697	0.446097	0.347953	0.504288	0.257736	0.238848	0.0743537	0.114779	0.19078	0.526658	0.791149	0.349931	0.68262	1.15021	1.22286	0.661985	0.333346	0.199872	0.0436	0.239183	0.314196	0.45971	0.456037	0.377906	0.313125	0.82675	0.755919	0.307232	0.207176	0.188775	0.270901	0.188933	0	0	0.122625	0.382069	0.536576	0.133859	0.43649
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.2b4cac07-82e4-4fde-addf-f528201b15bb.fc.signal	0	0.217667	1.41513	0.163814	0.917104	0.666132	0.74541	1.19877	1.66977	1.77824	2.77475	3.11146	1.62662	2.69861	1.35108	1.10159	1.57399	0.906451	0.854077	0.781676	0.351331	0.480266	1.01942	0.715234	1.27479	0.785349	0.0696528	0.174132	1.63616	0.994612	0.798912	1.23705	0.268176	0.316905	0.520558	0.316264	0.990778	0.432981	1.35055	0.699126	0.575286	0.617852	0.183162	0.482876	1.10368	1.21189	0.596065	0.541344	0.344828	0.585284	0.540033	0.261702	0.616727	0.271697	0.42539	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.78440a22-2eaa-45a0-b153-69564ce42bd4.fc.signal	0	0.182393	1.55658	2.01814	1.45235	2.93944	5.25144	7.93202	7.52154	6.74889	8.54345	7.06323	4.19526	5.42907	4.31402	5.23906	4.19307	2.2657	3.12071	2.78237	1.55441	2.32783	1.51203	1.21084	0.938016	0.91783	0.654752	0.779371	1.40524	0.637142	1.62654	2.54565	1.06379	1.15228	1.43953	1.97154	2.49409	1.00964	1.21604	1.0334	1.71117	1.94258	0.504307	0.763743	0.571503	0.0754134	0.436796	1.15067	0.682596	0.313933	0.261587	0.940459	0.359966	0.768565	1.39174	1.75155	0.359124
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.604f0a28-681a-4e69-b09a-96c7d6e32ad9.fc.signal	0	0	0	0	0.0824613	0.25503	0.250248	0.101763	0.215801	0.0378933	0.0755389	0.311964	0.283015	0.0442069	0	0	0	0	0	0	0	0	0.12667	0.0654603	0.12752	0.166623	0.0748117	0.0782123	0.274415	0.121508	0	0	0	0	0.182772	0.298533	0.224685	0.178524	0.139417	0.24908	0.109667	0.0807627	0	0	0	0.134316	0.369798	0.375768	0.237775	0	0	0.0365557	0.191275	0.150472	0.21593	0.38255	0.207154
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.a5c54e8d-c399-4c95-b6c6-525ed1d5f1b6.fc.signal	0	0	0	0.0570027	0.182587	0.2672	0.56446	1.191	0.854211	1.14942	1.22174	2.43139	1.80052	2.72996	1.95165	0.533616	0.203696	0.375075	0.847067	0.43896	0.246873	0.345598	0.635488	0.353338	0.617872	0.522807	0.0498773	0	0.246152	0.165855	0.690332	0.526029	0.226644	0.241265	0.441246	0.196866	0.212265	0.544307	0.652616	0.329605	0.237428	0.224467	0.21237	0.30025	0.264611	0.0207097	0.374629	0.197021	0.129634	0.085753	0	0	0	0.00712133	0.151214	0.266548	0.860327
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.f7653c1d-f81b-438a-acb2-1be8da95c8b2.fc.signal	0.0550353	0.296435	0.582184	0.2367	0.0099388	0.0168671	0.0988425	1.43598	1.76598	1.60665	2.07053	2.91434	1.30704	0.968161	0.133346	0.320546	0.547995	0.524611	0.596319	0.492596	0.155905	0.216063	0.368852	0.530185	0.570779	0.587403	0.155473	0.0901543	0.25809	0.316446	0.782206	0.464739	0.191106	0.382806	0.451909	0.350335	0.360026	0.218292	0.360473	0.186595	0.0687271	0.193951	0.118468	0.13187	0.265922	0.194582	0.139505	0.43786	0.174961	0.147233	0.222648	0.641435	0.958154	0.566868	0.102068	0.136266	0.88
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.bbb3ffa6-51c0-4409-8f26-8c7dd99f4e83.fc.signal	0	0	0.349128	0.185252	0	0	0	0.397258	2.43042	1.63969	1.71365	2.93807	1.02059	0.398441	0.0810045	0.209793	1.29206	1.52564	1.49643	0.310808	0.563808	0.23869	0	0	0.33845	0.730391	0	0.22444	1.52137	1.16855	3.39668	4.51415	2.55947	1.20361	0.848999	1.70491	0.910537	0.572735	0.823158	0.216079	0.0632371	0.303267	0.12441	0.439585	0.317547	0.136537	0.184201	0.188359	0.294943	0	0	0	0	0.872908	1.36106	0.857923	0.584091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001518.1.0d3d987a-b70c-40f0-b32d-34538b3d8acb.fc.signal	0	0.206938	0.29044	0.0542155	0	0.190861	1.42989	4.11194	10.1372	10.883	8.91115	10.9223	3.45002	5.86173	7.59457	4.80875	5.77377	3.38195	2.92623	3.81479	2.19767	1.25181	1.00512	0.609924	0.284591	0.0978622	0.230416	0.224537	0.462216	1.22172	1.14136	0.904237	0.342719	0	0.222671	0.640904	0.85583	0.659889	0.888943	1.27213	1.22179	0.700929	0.290005	0.290597	0.440651	0.419634	0.425001	0.77969	1.06993	0.531026	0.631223	0.997179	2.34017	2.31456	3.80837	2.70569	0.551724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.3bd7fa2e-4676-4775-9e3e-5e080ad64395.fc.signal	0.431004	0.5997	0.557851	0.252044	0	0.043762	0.413972	2.32609	3.07422	2.19751	1.65717	1.43367	0.888956	0.850963	0.285155	0.534257	0.738607	0.452662	0.950627	1.12001	0.973408	1.28123	1.33439	0.813253	0.733247	0.849615	0.570907	0.348851	0.325839	0.263965	0.607331	0.77664	0.481153	0.646856	0.468901	0.451074	0.482714	0.308184	0.2341	0.287594	1.03923	0.82995	0.207767	0.124595	0.314142	0.55818	0.286597	0.268322	0.124528	0.375461	0.241937	0.213598	0.22411	0.115777	0.0786897	0.12893	0.775194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.80dcfe52-cdf2-4d0d-bc40-0c75abc04fc1.fc.signal	0	0	0.302372	0.116231	0	0.0825307	0.658104	1.71502	0.654822	0.477392	0.637575	0.910054	0.68356	1.11723	0.375867	0.583626	1.0578	1.51816	1.11035	1.34541	0.950225	1.23024	0.282253	0.391377	0.34976	0.775454	0.198857	0.256606	1.07176	0.80757	1.1028	1.0326	0.24805	0.137393	0.22386	0.542222	1.1356	1.13454	1.25394	0.894985	0.591575	0.295527	0.65173	0.594061	1.03316	0.700322	1.51024	1.65906	0.563017	0	0.0454752	0.244978	0.0888965	0.672332	0.797616	0.285832	0.721408
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.311a6e52-ddcf-4f01-82ae-00a17eac3a5f.fc.signal	0	0.040806	0.393772	0.0652428	0.14148	1.2885	2.03042	2.90036	2.07325	1.35767	3.25407	3.38737	2.74456	1.52016	0.84036	0.816639	0.381531	0.204121	0.45029	0.411139	0.608751	0.299428	0	0.111536	0.870639	1.03115	0.397239	0.783586	0.824058	1.47964	0.215218	0	0	0	0.187708	0.437995	0.380856	0	0.323733	1.16176	0.870558	0.095214	0	0	0.295884	0.827831	0.700997	1.22163	1.1563	0.729176	0.0326448	0.892428	1.20806	1.28817	0.963554	1.12317	0.466321
