	chr9:143602-143751	chr9:143752-143901	chr9:143902-144051	chr9:144052-144201	chr9:144202-144351	chr9:144352-144421	chr9:144422-144501	chr9:144502-144581	chr9:144582-144651	chr9:144652-144801	chr9:144802-144951	chr9:144952-145071	chr9:145072-145101	chr9:145102-145181	chr9:145182-145251	chr9:145252-145361	chr9:145362-145401	chr9:145402-145551	chr9:145552-145581	chr9:145582-145671	chr9:145672-145701	chr9:145702-145801	chr9:145802-145851	chr9:145852-145971	chr9:145972-146001	chr9:146002-146151	chr9:146152-146301	chr9:146302-146361	chr9:146362-146421	chr9:146422-146451	chr9:146452-146571	chr9:146572-146601	chr9:146602-146751	chr9:146752-146901	chr9:146902-147051	chr9:147052-147151	chr9:147152-147201	chr9:147202-147241	chr9:147242-147351	chr9:147352-147471	chr9:147472-147501	chr9:147502-147571	chr9:147572-147651	chr9:147652-147801	chr9:147802-147951	chr9:147952-148011	chr9:148012-148051	chr9:148052-148101	chr9:148102-148251	chr9:148252-148321	chr9:148322-148401	chr9:148402-148521	chr9:148522-148551	chr9:148552-148658	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.3bd7fa2e-4676-4775-9e3e-5e080ad64395.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126796	0.70443	0.70443	0.537125	0.112067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.828711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.80dcfe52-cdf2-4d0d-bc40-0c75abc04fc1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0707392	0.0745288	0	0	0	0	0	0	0	0	0	0.946595
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.311a6e52-ddcf-4f01-82ae-00a17eac3a5f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157395	0.40806	0.212191	0	0	0	0	0	0	0	0	0	0	0.307048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.02b605e5-4373-4009-a925-f6e4537147f5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0293066	0.108746	0.136563	0	0	0	0	0	0	0	0	0	0	0.501567
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000008.3.d0e9d2b8-31ed-4f18-8f4f-ade1dc88724d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0456213	0.78208	0.78208	0.78208	0.119919	0	0	0	0	0	0	0	0	0	0	0.494208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.9496c4f8-99ad-4b83-978f-c024a2ac68e0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0582838	0.427089	0.349018	0	0	0	0	0	0	0.17488	1.31571	1.84617	0.69574	0.049185	0	0	0	0	0	0	0	0.426848
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.d18a9bb8-a055-4794-aa27-e2b7af9fbb39.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092211	0.735463	0.515284	0	0	0	0	0	0	0	0	0	0.229249
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.a150519d-0d11-4c76-b425-72b9ccc9b116.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0862003	0.36943	0.0566459	0	0	0	0	0	0	0.073886	0.36943	0.36943	0.0591088	0	0	0	0	0	0	0	0	0	0	0.333087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.2c79bca0-4ffc-465a-9643-ae105e9920dd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0291604	0.68041	0.621441	0	0	0	0	0	0	0	0	0	0	0.541818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000071.3.c58e2138-e12f-4d11-9ec1-2028a8fe702b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253071	0.333055	0	0	0	0	0	0	0	0	0	0.480305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.1b5673b2-9c19-4918-a48e-ba3436bbc7ca.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00296629	0.218029	0.372479	0.0636763	0	0	0	0	0	0	0	0	0	0.176471
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.04db3171-85a1-4831-984b-2ac821411031.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100125	0.237926	0.845215	0.147789	0	0	0	0	0	0	0	0.277706	0.425063	0.132165	0	0	0	0	0	0	0	0	0.758
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000321.2.efb42d33-363d-4167-8c38-c336ba724978.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533567	0.5413	0.075782	0	0	0	0	0	0	0	0	0	0	0.439266
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.1fd4d0f1-41c8-41b4-882d-bbcd98fbef74.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107339	0.59633	0.0914373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143742
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.03cd26f6-8245-4dba-a43d-b085dc5fbdba.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25163	0.324326	0.274697	0.41939	0.414147	0.20969	0.0139793	0	0	0.041938	0.20969	0.0615091	0	0	0	0	0	0	0	0	0	0.953237
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.469e2b5a-9cc0-4ba2-a1af-32ae688b6e56.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236955	0.136705	0	0	0	0	0	0	0	0	0.246069	0.162223	0.27341	0.27341	0.27341	0.0656184	0	0	0	0	0	0.692661
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001027.7.e86f32e5-bf0d-4add-be96-995ad738d215.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295492	1.99127	0	0	0	0	0	0	0	0	0	0	0.466165
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.665ec701-8746-423d-9e1f-6b813507441b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312057
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000828.1.cd2006fa-f12a-47e4-a8de-2ef03985dfb6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353382	0.629299	0.673705	0.442598	0.26112	0.124032	0	0	0.04352	0.164133	0.26112	0.177562	0.26025	0.26112	0.26112	0.154061	0	0	0.086496	0.26112	0.161024	0.0122019	0.267081
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.23afb3bb-e4c6-4306-a2d5-720c4aa033b6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.ed15f6f7-9fc7-4af5-9ab6-233a7899d0bb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0667409	0.34521	0.538966	0.373978	0.234745	0	0	0	0	0	0	0	0	0	0	0	0.0207132	0.238198	0.129457	0	0	0	0	0	0	0	0.242798	0.29228	0.261787	0.17261	0.0138088	0	0	0	0	0	0	0.687364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000277.2.2fe4325d-3c38-4ef0-86a6-43bac1d7b3f6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.fb97cdb0-391e-4e74-a4dc-d06dfb2e7cbb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65109	1.51664	0.025535	0	0	0	0	0	0	0	0	0	0.239007
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000774.3.ec5f998a-c189-48df-8b3d-327b2930af23.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0943787	0.5056	0.22752	0	0	0	0	0	0	0	0	0.446686
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000882.3.04d71eed-285e-484b-801a-fe402d6e94ee.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.098907	0.98907	0.98907	0.98907	0.11689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667622	1.56273	1.98473	0.379143	0	0	0	0	0	0	0	0	0.556604
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.f3c3e31b-1c64-4535-b45d-335af3db233f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0378213	0.17727	0.0626391	0	0	0	0	0	0	0.039277	0.129675	0.393661	0.489422	0.294059	0.0864727	0	0	0	0	0	0	0	0.18808
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.2b134afe-2169-4129-971a-ea0bfe539d4a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188715	0.41025	0.3829	0	0	0	0	0	0	0	0	0	0	0	0.177775	0.785331	1.23074	0.459475	0	0	0	0	0	0	0	0	0	0	0.365805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.bbfcde86-9029-4200-ba74-fe49f41c4cdf.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15262	0.18169	0.14838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138084	0.18169	0.18169	0.00454225	0	0	0	0	0	0	0	0.724232
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.26f0e8b3-e0d8-467c-92a7-4029668db296.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.594979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.18576743-b1b7-40af-bbff-f6570943d6bc.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273162	0.0744498	0.13184	0.20458	0.188217	0.116314	0.0248369	0	0.010574	0.0702416	0.135628	0.350625	0.262841	0.05287	0.0502265	0	0	0	0	0	0	0	0.303637
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000129.3.b55212c4-278a-46e6-a914-7321e68a657d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.432099
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.c39e9a3f-4177-48c3-969d-01c9bdd4340c.fc.signal	0	0	0	0	0	0	0.201743	0.2464	0.0158439	0	0	0	0	0	0	0	0	0.0271238	0.12329	0.386133	0.61627	0.489281	0.019712	0.0636878	0.2464	0.151978	0.350813	0.228003	0.113016	0	0	0	0	0	0	0.135524	0.2464	0.2464	0.0112033	0	0	0	0.220237	0.903758	0.819158	0.649114	0.36969	0.0591576	0	0.410194	0.970501	0.614125	0.160223	0	0.694512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.2aa5c3df-0722-47d5-82d4-eb34ba16be25.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139317	0.723828	0.421651	0	0	0	0	0	0	0.0699694	0.579585	0.527357	0	0	0	0	0	0	0	0	0	0.926829
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000785.3.f66efe83-e756-4482-8652-631e84f79bac.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170403	0.430182	0.383526	0.0811633	0	0	0	0	0.0178508	0.555213	0.479752	0.14608	0.0304275	0	0	0	0	0.380487	0.722452	0.638007	0.515409	0.362199	0.0998022	0	0	0.0121728	0.24356	0.24356	0.0933228	0.474403
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baca5345-ebfb-42c5-84f7-5edc7dd83347.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343212	1.24581	0.592854	0	0	0	0	0	0	0	0	0	0.329222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000160.3.9e152a2b-06f4-4999-86d0-5058f4184844.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231268	0.474296	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117594	0.58797	0.624728	0.621881	0.097995	0	0	0	0	0	0	0	0	0	0.471503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.eab1e3dc-c703-4c99-ae4e-8dc704d2f5d0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.615976	1.00929	0.307988	0.2081	0.14567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.857442
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.e77c3456-1902-4dba-839d-200d22c58cf3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.383196	1.42966	2.0327	1.34136	0.918625	0.239466	0	0	0.0316143	0.43438	1.10231	0.816038	0.232415	0	0	0	0	0	0	0	0	0.84619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.afb78491-e0c2-4398-aa2a-4c98b0c4c5b7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123132	0.985056	0.534004	0.347362	0.168499	0	0	0	0	0	0.0881373	0.947213	0.311073	0	0	0	0	0	0	0	0.155538	0.051846	0.246268	0.25923	0.119246	0	0	0	0	0	0	0.318562
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f14540c7-18af-47fc-8cad-c0291db319dc.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216347	0.25193	0	0	0	0	0	0.0488	0.416836	0.320893	0.19642	0.427	0.330925	0	0	0	0	0	0	0	0.836032
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.022f496a-4698-412d-9a82-a0a4b2e56c57.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0548243	0.639264	0.33334	0.180005	0.08884	0	0.0694063	0.11105	0.177788	0.233385	0.309639	0.390409	0.513003	0.119433	0	0	0	0	0	0	0	0.817746
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.7af9ccfe-90f7-4be1-af44-ca5e6dca2859.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.438596
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000335.2.cc603fdd-0221-4d9e-8597-71437d48b94f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101357	0.426543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042232	0.63348	0.63348	0.190044	0	0	0	0	0	0	0.27
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.78755d78-d69c-44bc-a0ab-147f64c5fd5c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187985	0.32226	0.32226	0.32226	0.393103	0.494052	0	0	0	0	0	0	0	0	0	0.890467
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.3012eb3e-9d87-4c93-aaf5-58e99d8aaa84.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21232	0.260806	0.0962347	0	0.0212827	0.11104	0.0792085	0.0236885	0.165731	0.0710656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.587404
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.370f0fb4-0bb1-4fa3-8e1d-75f06bf7b384.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222891	0.11553	0	0	0	0	0	0	0	0.199116	0.232228	0.383988	1.0388	0.691451	0.0945264	0	0	0	0	0	0	0.499318
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.669b34b9-68b0-4255-96a0-ec2919c119df.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179937	0.616174	0.40646	0	0	0	0	0	0	0	0.243182	0.786624	0.594532	0.227726	0	0	0	0	0	0	0	0.594545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.684cf59d-45fa-449c-93a7-eeeddb7b953b.fc.signal	0	0	0	0	0	0	0.00140612	0.11249	0.110883	0	0	0	0.00374967	0.11249	0.110883	0	0	0	0	0.104991	0.22498	0.170985	0.0089992	0	0	0.149237	0.287155	0.560395	0.316751	0	0	0.0749933	0.0974913	0.0104991	0.203232	0.2755	0.44978	0.446968	0.0388602	0.11249	0.011249	0.075529	0.591818	0.39887	0.186733	0.123739	0.0984287	0	0	0	0	0	0	0	0.439732
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000738.3.d62c9039-ff24-4ee2-b0d6-4970f0dc49ef.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134794	0.93754	0.28554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.500025	0.218763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.613065
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001249.1.d9084971-3596-46ae-b2c3-b636876ab0cf.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128078	0.17077	0.17077	0.17077	0.0409848	0	0	0	0	0	0	0	0	0	0	0.213225
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004606.2.5946f083-9733-4b0e-bccd-bb3958898b16.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04004	0.182	0.30724	0.182	0.0455	0	0	0	0	0	0	0	0	0.0106167	0.182	0.252296	0.0788547	0.334712	0.3638	0.087356	0	0	0	0	0	0	0.869628	0.513035	0.4002	0.304715	0.04004	0	0	0	0	0	0	0.738086
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000683.3.26047187-2aea-47ae-97b4-1842ebc14e59.fc.signal	0	0	0	0	0	0.0640001	0.23579	0.23579	0.00336843	0	0	0	0.0550177	0.23579	0.23579	0.0493015	0	0	0	0.0759768	0.23579	0.23579	0.0990318	0	0	0	0	0	0	0	0	0	0.0691651	0.254665	0.23579	0.23579	0.23579	0.200421	0	0	0	0	0.0557525	0.272659	0.592799	0.538484	0.23579	0.23579	0	0	0	0	0	0	0.358847
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000059.3.9f15cdcc-7468-4a84-87ee-af65c5fba810.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001907.1.856e5189-b10a-47ac-b38e-4f26c4b023ef.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265483
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.4522a86a-2cba-459f-b690-5243a5081964.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.491906	0.742127	0.0374943	0	0	0	0.256174	0.0557191	0.224031	0.262074	0.257236	0.0281207	0	0	0	0	0.142703	0.191884	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000867.3.dbaae77e-d923-4bd2-91ca-d217d8a52f61.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43434	0.64881	0.2579	0	0	0	0.0270333	0.613184	0.383875	0.124353	0	0	0	0	0.0475787	0.399035	1.15184	0.457452	0.14598	0	0	0	0	0.068935	0.780859	0.025952	0	0	0	0	0	0	0	0	0	0.492857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.b10cb337-bd81-4a63-af04-25443322673f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153002	0.423464	0.384826	0.0973644	0	0	0	0	0	0.160825	0.130592	0	0	0	0	0	0	0	0	0	0	0.748757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000886.3.946b11c7-b83c-4071-8fd0-1fb3297ca57c.fc.signal	0	0	0	0	0	0	0.138815	0.76587	0.333702	0	0	0	0	0	0	0	0	0	0.0893527	0.574405	0.740341	0.19147	0	0	0	0	0	0	0	0	0	0	0.0842468	0.725027	0.625463	0.662479	0.114882	0	0	0	0	0	0.469095	1.18449	1.88971	1.08491	0.239337	0	0	0	0	0	0	0	0.484342
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.ec42c011-831b-49c5-9977-34d991e095bb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.a95e03a2-30ba-4d4b-a382-a7406068f4ff.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.0646f25a-515d-4a28-9d49-c5b4db0fa40f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0987819	0.0725429	0.11576	0.109972	0	0	0	0	0	0	0	0.687451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.272975fa-d097-445a-8194-d8db0cc814ad.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.0259965	0.17331	0.17331	0.17331	0.0189065	0	0	0	0	0	0	0	0	0	0.0716348	0.456266	0.5198	0.375386	0.17331	0.0621027	0	0	0	0	0	0	0	0	0.023108	0.17331	0.17331	0.194964	0.362666	0.127047	0	0	0	0	0	0	0	0	0	0.691624
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.889e4a07-b630-426b-bca1-6fb4dfed482e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.484325	0.96865	0.77492	0	0	0	0	0	0	0	0	0	0.219561	0.781378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.445609
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e54919a6-4d68-4e57-b8cc-55cfdab84079.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0538704	0.817269	0.633163	0.161597	0	0	0	0	0	0.376067	0.248469	0	0	0	0	0	0	0	0	0	0	0.894828
