	chr1:149090255-149090404	chr1:149090405-149090504	chr1:149090505-149090554	chr1:149090555-149090654	chr1:149090655-149090704	chr1:149090705-149090854	chr1:149090855-149091004	chr1:149091005-149091154	chr1:149091155-149091304	chr1:149091305-149091454	chr1:149091455-149091604	chr1:149091605-149091754	chr1:149091755-149091904	chr1:149091905-149091994	chr1:149091995-149092054	chr1:149092055-149092144	chr1:149092145-149092204	chr1:149092205-149092354	chr1:149092355-149092504	chr1:149092505-149092654	chr1:149092655-149092714	chr1:149092715-149092764	chr1:149092765-149092804	chr1:149092805-149092954	chr1:149092955-149093104	chr1:149093105-149093144	chr1:149093145-149093254	chr1:149093255-149093304	chr1:149093305-149093404	chr1:149093405-149093464	chr1:149093465-149093504	chr1:149093505-149093554	chr1:149093555-149093704	chr1:149093705-149093854	chr1:149093855-149093904	chr1:149093905-149094004	chr1:149094005-149094154	chr1:149094155-149094234	chr1:149094235-149094304	chr1:149094305-149094454	chr1:149094455-149094594	chr1:149094595-149094604	chr1:149094605-149094754	chr1:149094755-149094824	chr1:149094825-149094904	chr1:149094905-149094994	chr1:149094995-149095054	chr1:149095055-149095204	chr1:149095205-149095285	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000867.3.dbaae77e-d923-4bd2-91ca-d217d8a52f61.fc.signal	0.685671	0.084344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00811	0.530941	0.029196	0	0	0	0.215726	0.302773	0.060825	0	0	0	0	0	0	0	0	0	0	0	0.103808	0.208543	0.150035	0	0	0	0	0.786047
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.b10cb337-bd81-4a63-af04-25443322673f.fc.signal	0.437374	0.120548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0772733	0.139092	0	0	0.0834556	0.951732	0.886821	0.243412	0	0	0	0	0	0.0571823	0.228922	0.0794811	0	0	0	0	0.00496757	0.185456	0.18932	0.00386367	0	0	0.429577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000886.3.946b11c7-b83c-4071-8fd0-1fb3297ca57c.fc.signal	1.08231	0.283376	0.650991	0.348475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.592275	0.485052	0.631844	0.0417753	0	0.497817	0.650991	0.172323	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268055	0.76587	0.0893522	0	0	0.695312
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.a95e03a2-30ba-4d4b-a382-a7406068f4ff.fc.signal	0.905494	0.820383	0.332127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256133	0.49566	0.387256	0.24788	0	0	0	0.395604
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.0646f25a-515d-4a28-9d49-c5b4db0fa40f.fc.signal	2.42855	0.55132	0.141265	0.11113	0	0	0	0	0	0	0	0	0	0	0.034728	0.11576	0.100325	0.0524779	0.0709995	0	0	0	0.868705	4.53895	3.49261	1.83876	0.96769	1.25791	1.59727	0.978765	0.104197	0	0	0	0	0.0219978	0.22628	0.011576	0	0	0	0.081032	0.351317	0.512955	1.12499	0.81463	0.111901	0	0	0.546952
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.272975fa-d097-445a-8194-d8db0cc814ad.fc.signal	0	0.166378	0.17331	0.110918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034662	0.17331	0.17331	0.282991	0.881318	0.86629	0.252034	0.10052	0.17331	0.17331	0.0909877	0	0	0	0	0.0658578	0.17331	0.0476602	0	0	0	0	0	0	0	0	0	0	0	0.450098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.c6cc21cb-29f1-4521-bd26-ce2abe21aa06.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.860bedc9-692c-462c-94be-59ab1fd7c824.fc.signal	3.64282	1.49726	0.49211	0.35151	0.180442	0	0	0	0	0	0	0	0	0.0768114	0.37885	0.391869	0.0898303	0.0203095	0.424155	0.0242151	0	0.0210906	0.659025	3.09374	1.73316	0.954829	0.355771	0.520235	0.902081	0.874689	0.544768	0	0	0	0	0.0538982	0.52414	0.268026	0	0	0.0100431	0.23434	0.39994	0.254426	0.224088	0.0663963	0	0	0	0.566382
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.a3c721fe-088e-4da8-972b-3d6efe322bd3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.101d30ee-3d0e-4afc-808d-754b63702070.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.830357
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.d0bfbd94-1356-4f3e-90d5-3e35710ea347.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435754
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000666.1.6d5e03e5-52f0-4f5a-a09a-c48b1dee351c.fc.signal	0.44158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0814103	0.580008	0.0494076	0	0	0.0606366	0.390672	0.325554	0.0870248	0	0	0	0	0.0460389	0.178167	0.0154399	0	0	0	0	0	0.0545409	0.540231	0.515168	0.071117	0	0	0.709571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000728.1.947eb4ad-5971-41d4-bce5-117b0744f0e0.fc.signal	0.184539	0.148645	0.11521	0.00490536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142054	1.11277	0.292187	0	0	0	0.182063	0.297195	0.180994	0	0	0	0	0	0	0	0	0	0.0146535	0.15564	0.124259	0.0300291	0.739959	0.699923	0.0272587	0	0	0.571429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.8eb534c9-67c4-4b07-9857-b5e3ae6f9ea5.fc.signal	0.125727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113994	0.20356	0.120285	0.30934	0.531122	0.250975	0	0	0	0	0	0	0.166861	0.401865	0.055252	0	0	0	0.162848	0.090148	1.65838	1.57587	0	0	0	0.450495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.750a19c1-18ed-49f4-9a40-94442cc932b5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.446281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.fc53d730-659c-4cf2-980a-4c7a71c2d016.fc.signal	0.391635	0	0.12743	0.12743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0662636	0.25486	0.181877	0.12743	0.38229	0.363176	0.203888	0	0	0	0	0	0	0	0	0	0.0136532	0.12743	0.412873	0.378649	0.68175	0.47857	0.0318575	0	0	0.653885
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.1adc09a2-a510-4845-9331-a4c7f3104a2a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0583048	0.45465	0.247224	0.08042	0.00906553	0.0579048	0.262344	0.193017	0.0743885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357827
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fa995553-a4c4-46af-820c-813f0732b09d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.274527	0.719	0.30917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.511688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000298.2.52b6b75b-d353-4095-905f-a61f79ff0fcd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.523438
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.33447c54-51f2-4852-abc6-ea1c91194a13.fc.signal	0.298381	0.20338	0.040676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625579	2.24632	0.505893	0.396762	0.329204	0.874766	2.86651	2.80075	1.05797	0.130171	0	0	0	0	0	0	0	0	0.0188853	0.20338	0.333665	0.0900683	0	0	0	0	0	0.706422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.3d472796-b354-45ed-8cd2-5997156e8606.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.595455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.5f689ee3-a1ac-46cd-9df5-204fd2293fe3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524821	0.522908	0.165927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001902.1.0214b245-4175-4c1b-a203-eb8edbfbdf0a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1424	0.436213	0.160425	0	0.081114	0.297418	0.802127	0.569601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.626667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003804.1.19adda8d-7b9f-4fc8-9f3c-3606862bc9a2.fc.signal	0.219323	0.102471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0080898	0.192133	0.565479	0.730927	0.289884	0.0147087	0.013483	0.248087	0.258424	0.053932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.af323a26-7686-421e-89db-fa2bad412a32.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.513514
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.8843da7d-cdf7-4888-a714-dd6f9ae96b22.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001905.1.01db0809-91fa-4fb8-a9d7-60bc51bd2d7e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403361
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.d7a701fb-c20f-449f-b4d2-112bb84c1617.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.461538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.9f48ab03-6b70-4ab5-96be-1fd0eefa6fd2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077238	0.126891	0.195603	0.11034	0.0706176	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129466	0.22068	0.143442	0.04904	0	0	0	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.e7d5be35-9222-4141-b673-2ac53d316b10.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.448276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.89df7901-62b0-45af-9204-076797d91c40.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31202
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.2738728e-c625-46ab-90a4-80a1e15e2e66.fc.signal	0.0601545	0.346245	0.0110442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111729	0.358531	0.36836	0.0284592	0	0	0	0	0	0	0	0	0.0276105	0.724377	0.264738	0	0	0.0170985	0.55243	0.536567	0	0	0	0	0	0	0.390625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000241.3.e590a556-6181-4b64-8099-0b8ac3706fc6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.544
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.03035341-4c89-45a9-8f18-304bde35c956.fc.signal	0.21172	0.165678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0927232	0.790424	0.571234	0.133706	0.0454562	0.279604	0.325362	0.0158083	0	0	0	0	0	0	0	0	0	0	0.0154014	0.17261	0.135202	0	0	0	0	0	0	0.681633
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.901da503-70cf-4026-b479-817005e87735.fc.signal	0.136638	0.182615	0.0019414	0	0	0	0	0	0	0	0	0	0	0.0593206	0.155396	0.188879	0.09707	0.00905987	0	0	0	0.0912682	0.361807	0.56274	0.0874129	0	0	0.0834802	0.186503	0.189419	0.09707	0.0155312	0	0	0	0	0	0	0	0	0	0	0	0.0374593	0.28771	0.38207	0.20395	0.0362395	0	0.648975
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.85f89b17-aeba-4a6e-bcd1-5f7463b1eb27.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111453	0.3215	0.111064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.642857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.2e0a4cf7-9d6b-4b90-9eb6-636b61ae48d8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.6dc10c5d-c31d-41e0-b93a-1f02c86942e4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153765	0.29761	0.347193	0.46421	0.208327	0	0	0	0	1.08319	1.31532	0.59511	0.543724	0.29761	0.148805	0	0	0	0	0	0.148801	0.59511	0.579243	0.0483616	0	0	0	0	0.309471	0.59511	0.59511	0.24468	0	0	0	0.571906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.10076c7e-f79e-4b00-a93b-8c94fb34535f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.483871
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.255a9279-9bfd-4bf8-bbb4-56dd958d45f6.fc.signal	0.326711	0.284825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.481928
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003847.4.6766be7e-7a8e-4df0-9a81-95d754bf6fc1.fc.signal	0.426737	0.0791142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311662	1.90212	0.656939	1.18688	0.876157	0.71922	1.13887	1.16689	0.61733	0.12946	0	0	0	0	0	0	0	0	0.047948	0.23974	0.584966	0.212341	0.23974	0.117611	0	0	0	0.701923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003817.1.69d9ebdf-0f23-4c5e-8a37-c8d2e360479a.fc.signal	0.157203	0.148336	0.0703962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33212	0.299171	0.109381	0.19014	0.150236	0.0656397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.605263
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.99b27424-8cc1-4279-877c-81e486b3d19a.fc.signal	0.634004	0.154214	0.286741	0.392315	0.13534	0.00360907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047342	0.375162	0.189406	0	0	0	0	0	0	0	0	0.0478201	0.13534	0.197517	0.429296	0.297567	0.114016	0	0	0	0.116383	0.210643	0.13534	0.00300756	0	0	0	0.552465
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.08c7f8f1-8d33-4b78-a437-57675e0cb0f4.fc.signal	1.84525	1.31665	0.71051	0.491061	0.155561	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0936459	0.0224441	0.00773933	0.127699	1.17847	3.56052	2.44823	0.740149	0.33244	0.527067	1.05312	1.03141	0.49048	0.0371488	0	0	0	0	0.203544	0.0536916	0	0	0.0124382	0.139308	0.473647	0.281941	1.79668	1.58415	0.0483708	0	0	0.641509
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001909.1.ab48306f-f7ee-424c-9e95-3a171d465667.fc.signal	0.486742	0.256408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086918	0.840217	0.0347672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.648128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.58100d32-de3d-456a-a280-51cbf3f744ab.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561056	0.756835	0.182308	0	0.248333	0.39418	0.39418	0.39418	0.224683	0	0	0.0275926	0.701649	0.78837	0.189701	0	0	0	0	0	0	0	0	0	0	0	0.520392
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.46c364bd-3681-415b-98c9-6847142e383a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48062
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.dec25b9b-6df6-4939-9e00-5325f2277db2.fc.signal	0.48226	0.419566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319497	0.826321	0.630195	0.126593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003660.4.44bc2162-d439-4783-8b4b-4e76b31501ad.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040568	0.48575	0.200792	0	0	0	0.30478	0.330635	0.0495715	0	0	0	0	0	0.290947	0.108166	0	0	0	0	0	0	0	0	0	0	0	0.597114
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.83ea03d7-6e78-47ac-9ea3-4d33b074e7dd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.421875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.1fd6b31e-ead4-4fb6-96e7-e6c055ca09bb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.328
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.87ad0368-7e23-42e2-862b-00c0d1fef2ce.fc.signal	0.115179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154704	0.567102	0.197708	0	0	0.178472	0.76577	0.532615	0.0863375	0	0	0	0	0	0	0	0	0	0	0.115104	0.126614	0	0.113305	0.123097	0	0	0	0.3125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.49d57242-0349-4448-9479-911cd2c363c1.fc.signal	2.7855	3.81008	0.867152	0.23308	0.0909246	0	0	0	0	0	0	0	0	0.0893683	0.804258	0.843099	0.128206	0.0225485	0.191158	0.0194383	0	0	0.518681	4.84786	2.71417	1.21506	0.536145	1.31008	2.52108	1.75995	0.620623	0.0536426	0	0	0	0.0198271	0.419569	0.0626684	0	0	0.0607795	0.827535	0.985303	0.449545	0.980526	0.761528	0.110738	0	0	0.616162
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.98baf052-40a0-482d-b546-3f729875aa39.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.443723
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.428318a7-43f4-48e5-9009-6a279ba6c4eb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237569
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.279f4a2c-97fc-4d8a-b4ce-6af8c2361f88.fc.signal	0.190343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725378	0.199975	0	0	0	0	0	0	0	0	0	0	0.0367057	0.269045	0.0279283	0	0	0	0	0	0.00227986	0.289102	0.255209	0	0	0	0.682635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000718.3.3cf6cab8-5a06-44c2-b745-b249948e89e2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.623796	0.95236	0.34523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.653846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001901.1.16fe48e6-bb3e-487a-8565-bd4680bfb7cf.fc.signal	0.142231	0.0974369	0	0	0	0	0	0	0	0	0	0	0.0045282	0.0670844	0.07547	0.119444	0.07547	0.0362256	0	0	0.00251567	0.07547	0.113255	0.5049	0.676922	0.215226	0.184967	0.12839	0.0404566	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0681967	0.15107	0.108545	0.0343808	0	0	0	0.574561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.1fb16ad5-9469-4e3d-8b91-c2d692d318b3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.648515
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.dc1c3cb6-a39e-4f93-b860-65238212598d.fc.signal	0.80437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230296	0.0851611	0	0	0.0094602	0.577241	0.570407	0.0551845	0	0	0	0	0	0	0	0	0	0	0	0	0	0.739303	1.19161	0.381178	0	0	0.623529
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.9288c3da-b959-4677-8b20-db92036ed803.fc.signal	2.70027	2.33282	0.537516	0	0	0	0	0	0	0	0	0	0	0	0.3045	0.413	0.021	0	0	0	0	0	0.39896	2.38389	2.2873	0.92386	0.295909	1.83939	4.16165	3.03062	1.28607	0.063	0	0	0	0	0.3486	0.055125	0	0	0	0	0	0.081	0.42	0.193667	0	0	0	0.545961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.124af268-a818-4305-aa8a-49d899ed859c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73422	2.22333	1.37445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.587097
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.260e3e1c-de41-442c-b2e6-f3725a4bad2c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0875748	0.111826	0.408451	0.40465	0.275923	0.38051	0.258772	0.0789687	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0780367	0.19025	0.147473	0.0454797	0	0	0	0.661677
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000194.3.254d12ba-d7b2-4658-a45d-be28e84266b8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.c4b2329a-6de9-492b-b3ba-0bb940a27937.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0942952	0.20305	0.0943	0.171446	0.0943	0.053751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725329
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004602.2.39c1560e-774f-4bff-84aa-a2713d387a09.fc.signal	0.457988	1.02279	1.04594	0.47085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0627065	0.847848	0.246966	0.173646	0.196475	0.83756	0.941741	0.266906	0	0	0	0	0	0	0.608565	0.306326	0	0	0	0	0	0	0	0	0	0	0	0.314286
