	chr5:179835385-179835474	chr5:179835475-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836054	chr5:179836055-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839194	chr5:179839195-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.dd479f7b-7d31-4292-a54c-bd7a49572346.fc.signal	0.432119	4.36355	9.93512	3.10585	2.646	1.25227	3.08098	8.00355	8.79953	4.46246	6.38609	11.7288	6.59259	4.68965	1.26604	4.61575	8.0208	5.53146	7.87359	6.07139	2.72809	3.75605	6.00382	5.85235	5.74183	4.33863	1.52824	1.52083	1.24947	4.88268	5.02454	6.55628	7.81563	2.65303	2.64601	4.45524	5.18252	4.78595	4.488	5.01067	6.7341	5.92637	5.09453	2.42834	3.2464	4.58525	4.57947	1.66556	4.0716	2.01176	0.82423	1.82628	3.52565	4.6681	2.34201	1.65034	1.84381	0.203818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.dde9814b-8b78-4af3-b9ef-87186b3ed1fd.fc.signal	0.0516803	0.675161	1.47167	1.97298	1.85669	0.816757	1.53599	3.56116	2.18361	0.975054	2.08663	3.69607	1.69344	3.69848	2.32203	2.37843	2.10864	1.46422	1.26625	1.97615	1.51581	0.734065	0.585049	2.27503	2.08407	1.79671	0.315236	0.463526	0.678256	2.12706	1.14086	1.4951	0.896075	2.6651	1.94329	2.13455	1.82459	0.804493	0.762693	0.620005	0.922514	1.54154	2.6701	2.32053	0.6995	1.41869	1.14477	0.873419	0.753759	1.12669	0.458706	0.222186	0.514264	0.0710716	0.89756	0.995502	0.0612087	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000335.2.2bc104d8-deb7-4fd8-ad67-65852c2b7651.fc.signal	0.33056	0.336067	0.689619	0.828457	0.28202	2.28999	4.59737	6.3466	8.66847	6.11236	6.15216	9.19688	8.12282	6.81252	6.03281	10.2553	15.1962	15.7229	17.2441	12.4076	13.084	10.8139	4.51665	4.54199	5.48583	3.92389	1.56222	2.40728	6.36791	10.2842	6.46396	9.14099	6.20121	3.57526	3.04738	4.98744	10.2218	13.2816	4.71737	7.72646	12.1281	11.7179	9.80087	10.5611	10.4843	12.6869	11.2463	5.82714	4.59576	5.10718	2.1175	1.63712	2.52296	3.40433	3.0672	2.68379	5.64486	0.910112
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000321.2.34b4c08e-0c15-430a-a6c5-dc1cf4b41a2e.fc.signal	0	0	0	0	0.153351	1.15013	2.01262	7.75148	6.69333	4.83286	4.58772	2.75516	4.3378	5.74255	4.20371	4.30157	3.13118	4.75493	5.59935	8.12307	4.71045	4.22125	2.71703	6.59292	1.66725	2.38521	3.37351	1.57179	2.45662	3.86262	5.71992	7.33319	7.58146	3.92559	1.89379	1.8478	3.99224	4.25167	5.6682	9.00712	10.7736	9.54084	4.92806	5.79003	8.88835	5.31532	6.3599	2.1683	6.03312	4.86652	1.67912	0.667075	0	0	1.0351	2.82936	1.29071	0.598958
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.5cbd82b6-3f49-4678-a37b-78e82b7626ea.fc.signal	0.252275	0.510201	1.15265	1.11657	0.62703	1.90362	3.4091	4.82695	5.29544	5.27431	6.40723	7.0038	7.53429	6.18378	4.18016	3.98028	4.91559	4.19254	4.55464	4.74802	3.94016	3.99946	4.08292	4.71088	4.47764	3.11216	1.9781	1.77625	1.74316	1.57586	1.80537	1.80834	1.83419	2.38844	2.77638	3.02472	2.71986	2.95691	2.92706	2.55334	2.64061	2.66557	3.2173	4.04915	5.12392	4.76982	3.2732	2.30075	2.05134	1.84595	1.61659	1.53722	1.0169	0.582255	0.961161	1.59565	2.02505	0.308872
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.2cba5936-f140-44e1-bb8c-03b1b31528e1.fc.signal	0.231719	0.706677	1.32428	0.983461	0.155312	0.132378	0.600427	1.76225	2.74724	2.55211	2.19453	2.03572	1.78317	1.89958	1.486	3.23322	4.7523	3.27745	2.85522	2.88121	2.43332	1.87811	1.99403	2.7113	2.76157	2.9113	2.248	1.78342	2.40946	3.02043	3.20229	2.99881	3.22364	2.42021	1.9678	2.18811	2.42197	2.83807	2.42248	2.33774	2.61531	2.92705	2.91235	2.60162	3.84684	3.73496	2.99249	2.28033	1.49486	2.06783	2.20482	1.82641	1.85369	1.51996	0.803839	0.351553	0.354478	0.4
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.28efaa97-cdc8-4335-83a3-064d42b1fd10.fc.signal	0	0	1.53801	0.184794	0	0	0.216406	2.68093	3.49687	2.81077	7.04179	7.86083	5.27371	6.66761	1.87908	0.579626	5.10401	4.13707	5.39122	7.79174	3.75012	5.41481	1.05264	0.0905522	1.16317	0.754647	0.546308	0	0	0	0.779015	2.32988	1.68399	1.65661	4.57206	4.48183	2.2482	0.752385	0.651622	2.74772	2.17851	2.77353	2.1976	4.40155	3.22854	1.40361	2.64297	2.43777	2.02507	1.17385	0	0	0	0	0.585035	0.288972	0	0.228571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f32467cb-d7e9-4f5b-9c6b-68e4e838bc49.fc.signal	0.19937	0.285788	0.468784	0.445877	0.0880138	0.259753	0.981055	3.56008	4.55142	2.95205	3.06472	3.89302	3.61044	3.25559	1.88391	2.41149	2.90319	1.92092	2.18397	1.67267	1.51775	1.63699	1.43966	1.99571	1.59831	1.46508	1.74763	1.94393	2.07225	2.31476	2.86929	3.4046	4.14621	3.09227	2.28364	2.67002	2.53537	3.07537	2.26521	2.02855	3.11206	3.05662	2.64766	2.15242	2.77076	3.58074	2.92451	1.57811	1.42881	1.32536	0.876316	0.496244	0.59934	1.01504	0.70272	1.22294	1.72694	0.308411
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.88fcdf4d-dd2c-424a-91c6-ca3469132544.fc.signal	0.314439	1.2402	2.27913	1.36112	1.66021	2.58041	3.58112	5.09997	5.74576	3.71911	4.97153	4.93902	3.32048	5.03302	2.26187	2.27721	4.70989	5.43058	5.50445	4.13658	3.20519	4.32032	4.52655	4.14346	5.18342	4.48705	2.39662	1.77474	2.76027	5.04404	4.65848	5.81682	6.27264	3.87166	2.66313	2.5547	4.81397	4.06744	3.41878	6.35525	7.18342	6.33554	6.3995	5.53619	4.4354	5.01197	4.16446	3.87044	3.51413	2.34511	1.67661	1.49484	1.3698	1.40683	1.09534	2.20732	2.34266	0.863045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.43a724cd-c3b0-46db-9b56-bc285ebfa0a4.fc.signal	0.290721	0.803306	5.80216	3.22424	3.12509	6.81467	10.4229	17.0516	22.2583	22.6294	17.5217	20.9287	10.577	13.4609	9.10887	11.0171	14.4765	15.255	11.3934	15.2184	12.3306	14.5159	7.08381	7.0055	4.87085	4.64424	0.818912	0.399359	1.21184	0.806885	0.637082	0.799472	1.71048	1.60039	0.569859	0.453424	1.69059	3.91682	3.06057	3.32335	2.61459	3.08665	2.7513	1.18234	4.51379	5.53536	3.40191	1.39614	0.929127	0.918658	0.701462	0.537007	0.117648	0.99093	0.894912	0.671299	0.887742	0.462766
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.309e9998-5ade-4caa-9bdd-4c0118af9852.fc.signal	0.726925	1.68445	2.26573	1.46878	0.545853	0.700039	1.634	6.63061	9.82744	7.08751	4.80365	4.84151	4.53768	3.16031	2.15821	4.78676	9.09416	10.4227	10.2304	6.58951	5.1693	5.30073	4.51315	4.03209	4.05709	2.73207	1.93213	2.63071	4.0601	4.87027	4.53427	5.12309	4.43032	2.10268	2.51654	3.77104	4.9516	4.65627	4.64148	7.41565	8.67179	8.83726	8.25807	4.30013	5.76552	7.36437	5.5209	3.90047	3.81275	3.47536	3.35723	2.63262	1.82716	1.83366	1.58197	1.17328	1.14184	0.269874
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.9aa71da8-fe78-48e5-b5e7-94900a3e3afc.fc.signal	0.158925	0.693619	1.06273	1.97117	2.9796	2.67173	3.63637	3.36371	1.96796	2.05661	3.10475	3.97828	2.77397	3.07033	2.87036	2.84321	1.78467	1.00169	1.59806	1.31341	1.09348	1.72096	2.04677	1.72553	2.15128	1.11041	0.680028	0.47839	0.704079	1.8851	1.80716	1.28496	0.768641	1.28591	1.34771	0.857412	0.890215	1.49225	1.24541	0.83879	0.588687	0.747613	1.26676	1.98656	1.81623	0.949501	1.69043	1.97649	1.34176	0.310544	0.172788	0.200604	0.420452	0.426405	0.121846	0.0883769	0.192072	0.960317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.6c3f44c6-62c9-4da6-9a58-7978db5e3bda.fc.signal	0	0.47313	0.450476	1.71797	1.40203	1.79347	2.54879	2.26049	1.43665	1.94315	2.07636	2.61203	2.12246	1.66323	3.48025	2.00825	2.55666	2.31926	2.18568	1.95555	1.6516	1.29099	1.80022	1.65417	0.438613	2.13763	0.386452	0.446517	0.70633	0.533088	0.862126	0.839686	1.60835	1.57532	1.37966	1.48602	1.62766	0.581047	0.175969	0.311945	0.26238	0.932127	0.821976	1.28542	0.757986	1.26488	1.4107	0.377698	0.853858	0.631252	0.90624	0.67168	1.03419	0.261612	1.62057	2.27689	1.23838	0.94723
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.02118243-425c-40d1-bfb1-ec1fb9f638e9.fc.signal	0.192877	1.00174	2.59172	0.105919	0.0473847	2.23301	6.98248	10.1029	9.53321	7.12691	9.27067	4.53975	2.81169	3.66623	4.20432	6.04941	6.02525	6.09297	8.88696	6.29596	8.87506	8.7121	3.55055	5.46786	3.3582	2.97732	0.643889	1.34454	2.80026	2.33941	3.24395	3.8921	3.04221	1.49625	1.00899	1.39059	1.92999	3.42536	3.90837	2.79725	4.31214	3.09886	1.43963	1.06708	3.48862	2.97523	2.11428	0.926025	2.20365	2.05809	2.39619	0.986056	2.58058	1.0906	1.00011	0.781883	0	0.464151
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.c9581d4d-c873-4911-9ee7-7d9f4821621a.fc.signal	0.202296	0.81937	1.74449	1.49135	1.06475	1.97315	2.84991	3.15607	3.64044	2.75371	4.23762	3.56879	2.83065	3.74947	2.83668	3.20781	4.75763	5.33754	4.65583	3.46905	2.36048	2.79976	3.1988	2.77368	2.97486	1.99075	1.3101	1.95519	1.60037	1.28402	1.18361	2.39158	3.33987	1.85113	1.96774	1.89023	1.59798	3.15365	2.9092	2.50126	2.50605	3.46731	2.55596	1.52541	2.15927	3.62431	2.48326	2.31889	2.59595	2.96011	1.23294	1.45839	0.96327	0.997954	0.833223	1.86229	1.95738	0.63615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.6691e14a-7458-41f2-935d-5eff68a0a0fe.fc.signal	0.129659	0.505128	2.60335	4.08335	3.23777	5.62189	8.83835	10.4451	12.2677	12.6031	10.7822	11.5968	11.1312	10.7352	9.21647	10.4953	11.3961	13.0016	13.9128	12.4092	8.95255	8.26361	4.41261	3.73883	3.69064	3.44585	0.886997	0.325829	1.17286	2.64289	1.09078	1.72621	2.17448	1.60017	1.57895	2.52048	3.25696	4.5773	5.00059	7.41705	6.37867	4.14597	5.32299	5.95152	7.30996	7.4359	5.2188	4.42128	4.43284	1.7852	1.25973	1.97196	2.30335	1.9441	3.00058	2.51341	2.54838	0.354545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.e9ec476a-ba27-4442-9d25-8e1fc0abb738.fc.signal	0.59423	1.60442	3.81893	1.49746	0.495192	2.48729	4.37503	11.764	12.2724	19.04	15.2362	12.9916	14.3924	16.358	13.607	13.8616	18.3435	15.6806	6.92939	8.34136	6.68594	14.4152	7.82804	4.57162	5.68085	2.781	0.182231	0.59423	0.427226	0.33912	1.10997	2.0692	1.04769	0.702257	0.0358947	0	0.733245	3.49836	2.39674	3.2762	2.13985	1.40262	1.74114	1.48387	2.66187	1.00952	0.588026	1.02577	1.00449	1.20169	1.14488	0	0	0	0	0.0792307	0.59423	0.526316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.ce270c8d-29f4-452f-bda1-9304aa0691fd.fc.signal	0.442983	0.940477	1.34894	0.774781	0.130894	0.170295	0.719573	2.45169	3.07102	2.88389	2.20609	1.48375	1.57597	1.41541	1.13933	1.95501	2.26703	2.03635	2.36635	2.34243	1.95297	1.76543	2.10564	3.63785	3.74564	2.77939	1.77347	1.63385	1.90489	3.23825	3.30017	2.37547	2.55842	4.17162	3.55871	2.62881	3.16847	2.86434	1.6444	1.89341	2.35432	2.44365	2.30958	1.93846	2.1078	1.80909	1.64882	1.46401	1.43129	1.67148	1.6971	1.03282	1.3083	1.73733	1.31924	0.822728	1.03645	0.930003
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.dbb73ee4-8810-4120-8cbd-bc932140ca51.fc.signal	0.25754	1.05713	2.97886	4.28118	4.4185	7.50396	10.7737	12.8208	14.1847	15.6988	12.871	12.5394	10.1748	7.54877	7.52406	9.43222	11.8195	13.2372	13.8616	8.98736	9.18569	8.67641	4.72881	4.29185	3.20253	1.88915	0.558735	0.215543	0.625003	1.34701	1.03133	0.978633	1.00738	0.819631	0.752288	0.793388	2.68005	3.46497	2.46388	2.8331	4.44495	4.05862	3.00797	2.66362	3.93888	6.02877	4.90175	2.30261	1.84125	1.45711	1.0229	0.792578	1.16362	1.66599	1.98454	2.8667	3.76629	0.340909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7de26b70-374a-4d7c-b754-070af0779bd1.fc.signal	0	0.0499305	1.02989	0.670307	0	0.813285	2.40545	3.0158	1.84412	2.1509	1.69006	0.994642	1.50514	1.86224	1.69691	1.33396	1.88439	1.70461	1.78454	1.27646	0.613689	0.692201	0.645029	0.96841	1.13639	0.936358	0.188788	0.0221913	0.584425	1.44804	1.0084	1.40684	0.688996	1.06118	1.05677	0.534533	0.366174	0.81457	0.458551	0.754921	0.621473	1.20528	0.928241	1.07295	1.77158	0.823431	0.456738	1.30544	1.14085	1.44492	0.599256	0.00887653	0.288487	0.0554783	0.357346	0.400997	0.221572	0.989429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.e1f8eaf0-5c3e-4eb2-b864-0330dfef44b8.fc.signal	1.34708	2.09929	3.80726	1.93675	0.186103	1.8329	6.68306	7.19673	3.90739	4.67143	5.21502	8.45649	5.00647	3.96711	3.05437	6.83145	10.6152	10.1719	5.77161	7.72215	7.27688	6.5793	4.43565	3.09223	5.20166	3.5655	0.49751	1.17528	1.05975	2.47748	2.80735	2.94264	3.63498	1.37615	1.00905	0.563688	1.95331	3.0513	1.62297	1.65545	1.78712	2.4567	1.20039	2.16003	3.58026	3.63666	4.35751	2.8485	3.18997	1.8519	1.8934	0.596814	1.46425	1.72176	2.47536	2.00338	1.67744	0.635514
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.102990be-2f15-4965-9094-d6b665cc5fb0.fc.signal	1.29484	1.89229	2.47224	1.13444	0.15429	0.377316	1.64952	3.86083	4.38541	4.26976	3.50575	3.54542	1.88453	2.41972	3.22235	3.01582	3.69238	3.44791	3.57953	4.73507	3.47147	3.26813	2.37031	2.12834	1.96296	1.67037	1.15395	1.76775	1.94254	3.45071	4.69884	2.75724	5.57432	4.07247	3.00557	4.72496	3.45136	2.91374	2.49256	1.52156	1.87639	2.46801	1.76744	1.67588	1.52368	2.39417	2.30973	1.69955	1.7969	2.179	2.29471	2.14315	3.01802	2.23159	1.10057	2.66966	2.79533	0.29927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.c1c96665-13fc-49fb-b0cf-b02c0ce3eb01.fc.signal	0.46014	1.08894	2.46927	1.70851	0.558267	3.03017	6.65441	17.6192	22.478	20.4005	7.56784	17.6555	13.6806	12.9181	14.7674	15.186	17.4253	19.4198	17.8602	15.0725	10.8985	15.184	8.46913	4.99987	7.63173	5.80967	1.89566	0.23007	0.787304	3.27687	3.07464	5.75752	2.16106	1.30041	1.49363	3.00421	5.87718	4.85572	6.89864	6.90169	4.67169	5.19928	4.47841	2.35765	2.4069	5.69241	6.04279	2.85296	1.31848	0.723763	0.953968	1.13037	1.1469	1.35579	2.2576	1.20951	2.10353	0.146739
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.d628a7a7-c77f-436d-8ccd-d018c7458990.fc.signal	0.134516	0.474824	0.841542	0.632091	0.124186	0.359215	0.776505	1.77228	1.44784	1.04562	1.1353	1.4946	1.51304	0.896608	0.764029	1.48558	1.79222	1.38727	1.40985	1.47766	1.7386	1.95526	1.40251	1.54218	2.4711	1.81597	0.736144	0.89488	1.43651	2.37646	2.68938	1.72759	1.47316	2.03511	2.2188	2.2297	2.50607	2.05994	1.82342	2.28646	2.43107	2.82687	3.25082	2.85686	3.56257	3.80195	2.76336	1.89627	1.64033	1.18477	0.72328	0.56643	0.650583	0.907638	1.41322	2.00585	2.32543	0.911642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.eab68876-e57f-4e6d-b66b-00c271b4eee3.fc.signal	0.260473	0.605884	1.02634	0.522629	0.0882229	0.358167	1.76334	4.08099	3.92598	2.72624	2.92007	3.18265	2.06491	2.62052	1.96624	3.7799	4.62245	3.4301	3.50176	3.98318	4.044	4.4575	4.09376	4.07757	3.63694	1.38001	0.87343	1.3411	1.39623	1.87253	2.65899	2.88464	2.19354	1.99875	1.40475	1.25756	2.14109	2.31536	2.23382	2.02195	1.73318	1.61542	2.07464	1.87385	2.26854	3.31181	2.88892	1.85381	1.25241	0.744408	0.736618	1.07665	1.37376	1.03259	0.866593	0.987537	1.96592	0.8475
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.1ad53715-8cce-4edc-8f16-9e6eba200f6e.fc.signal	0.329373	1.58726	3.65904	2.6573	0.802458	1.34029	2.71755	5.44517	7.10327	6.18479	4.46188	4.33932	5.06791	4.66415	1.85739	3.57555	4.64961	4.32917	4.6582	3.78963	3.08086	4.43656	2.89356	1.24405	2.5439	2.17447	0.827367	1.00735	1.33024	1.54043	0.768283	0.600572	1.89956	2.82596	1.40286	1.35492	1.555	3.47605	3.33515	3.40732	3.04993	3.00268	2.51212	3.3446	5.0998	3.16848	2.10576	2.94855	2.80079	3.06195	3.10319	3.70201	2.8171	2.09459	0.823071	1.77413	2.26454	0.464481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.3cf78ad3-7b65-4d3f-ad1a-54ef36e9f84b.fc.signal	0	0	1.5481	0.587212	0	0	1.32162	3.12076	3.70844	5.01598	7.98783	3.81667	2.23938	3.70955	6.14018	4.49252	6.74215	4.3851	1.60107	1.38943	1.63545	1.07507	0	1.06769	3.20309	1.28785	0.346989	0.667287	3.44776	6.95337	9.22219	0.70734	1.76164	0.373458	0.971023	3.66837	1.72808	0.981504	1.26946	5.50603	1.45465	1.12378	0	1.34694	2.12328	3.47902	5.17093	0.241799	0.920856	1.77498	1.5748	1.21447	2.98952	0.0667287	0	0	0	0.512195
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.5a735e4e-02fc-4cf3-8586-bebcb93dde40.fc.signal	0.331171	1.86953	1.15555	1.57512	1.46471	1.1955	3.70954	8.47301	5.14473	3.47655	4.14851	8.0718	7.17873	4.61436	2.00427	3.79661	4.78518	7.74725	5.56729	2.9632	2.4583	3.28974	3.41364	2.49904	2.16039	3.86841	1.02744	0.281174	0.779249	2.05958	1.92655	1.91883	2.56479	1.89132	1.66464	2.33157	2.83413	2.45598	3.27869	2.4949	1.42429	2.58614	2.90767	3.09814	1.83735	2.23051	3.44232	1.70775	1.50512	1.72669	2.49732	1.60151	1.2135	1.16386	1.16346	1.31604	0.903608	0.395683
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.82c5eb6b-94f5-436e-9a8c-a2c4b0dd0ad2.fc.signal	0	0.264792	3.04056	1.43374	0.198906	1.59983	6.53431	16.0528	18.6885	6.44245	5.3757	7.16511	4.88436	4.8309	7.70966	11.8991	15.6766	12.508	16.3863	14.0748	14.6021	15.0636	5.73757	6.91309	9.38019	9.83488	5.32948	4.20443	9.51539	12.669	9.14311	11.8112	14.8713	9.33629	4.29871	4.9795	8.91139	13.1632	14.7357	14.9146	8.761	5.84624	7.05509	10.5466	16.5896	15.5911	17.9905	9.40345	8.36493	5.90816	1.3344	0.643377	0.59416	1.59133	3.29375	6.35875	5.70044	0.643165
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.473c7819-46e8-400e-9bbd-6a85f00dc5a7.fc.signal	0.340224	0.713197	3.39441	3.97197	2.91663	3.06159	6.1558	13.0852	15.0724	13.7439	12.7962	14.9661	13.8456	12.3998	6.55451	13.0389	19.2405	20.2923	19.8689	16.4024	12.2463	14.1014	8.61536	7.60875	6.652	4.29783	1.24551	0.968349	4.30486	8.50172	7.00573	6.06403	10.377	5.60652	2.11351	4.85849	8.60742	10.3724	7.06204	9.84907	12.7508	11.0762	7.40812	7.18396	11.7375	14.6098	8.70107	3.09595	4.079	4.67543	3.25989	3.01056	3.41995	3.22164	2.94099	2.03344	1.79616	0.527881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.eda10e48-105b-4e9a-8f60-553c1509df8f.fc.signal	0.00239711	0.14378	0.326496	1.21769	1.63192	2.3433	3.12367	2.93786	2.33305	2.21949	2.36642	2.62349	2.03562	2.94198	3.40593	2.87611	2.2915	2.07874	1.45721	1.76502	2.12187	2.95029	1.65829	1.20417	1.33658	1.89849	1.26755	1.18534	1.14418	1.70193	1.41046	1.70994	1.66561	2.50619	2.03473	1.90529	1.49013	0.953535	1.29777	1.37783	1.38885	1.45598	1.82731	1.97374	2.91309	2.38077	1.37545	1.66038	1.83472	1.60987	1.42432	0.679811	0.736381	0.98136	1.11031	1.79876	1.40983	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.6ef6e344-86f3-4f04-92f8-daa352b5ef4d.fc.signal	0.217058	0.838626	1.83389	0.855642	0.492001	0.540206	1.18779	1.98252	1.70462	1.47692	2.27538	3.25745	1.90825	1.4636	0.828859	1.23427	1.2074	1.24005	1.14978	1.03322	0.853986	0.757678	0.810866	1.35968	1.53772	1.61728	0.561349	0.87942	1.68629	2.13422	1.82914	1.06773	1.26401	1.5341	1.34141	0.86201	1.29429	1.59654	0.895972	1.6425	1.81228	2.24319	1.71763	0.957783	1.84388	1.29409	1.61299	1.21668	1.10455	0.550883	0.410479	0.431837	0.981122	1.42835	1.26819	1.09228	0.958905	0.385584
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.50797fd4-7103-44b7-91ec-249af3af060d.fc.signal	0	0.0552742	0.619583	0.159651	0.154768	1.41186	2.57864	3.78974	4.75782	3.56178	2.86089	1.93113	0.771388	2.09769	2.75571	2.04296	1.72898	3.45809	3.37407	3.66148	4.73162	2.46313	1.13201	1.18066	3.59075	3.96662	2.10931	1.39522	2.17607	3.52817	1.76329	2.10781	1.37677	0.843145	1.20719	1.72898	1.98105	4.14348	5.26667	2.89203	3.20603	2.99749	0.84252	1.45363	2.67252	5.47686	3.28564	1.37522	2.23317	2.1226	1.29563	2.39235	1.05684	1.29568	1.82241	3.81865	2.32485	0.773406
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000942.6.d1423850-21d9-4937-a8c0-bd929b9ce5af.fc.signal	0	0	0.91529	0.694784	0	0	0.22644	4.4928	5.5844	5.02025	4.80993	8.33247	4.00219	4.21822	0.710805	6.60193	12.577	6.31818	12.093	4.23499	4.27527	4.85328	1.92024	0.852724	2.40856	3.98119	0.0358778	0.341584	1.3565	3.65177	1.29191	1.54743	2.22287	1.12709	0.890964	0.817156	3.52426	5.96012	3.17574	2.63555	4.11108	3.40223	3.50543	2.32504	2.58979	6.11204	3.67409	0.836993	3.05926	1.43453	0.617812	0.0205914	0.603582	0.0944496	1.32898	1.19314	0.144988	0.736232
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.9a4057a4-e12c-4d7b-b060-e24f27faf568.fc.signal	0.625884	3.10035	5.44064	3.66371	1.72702	1.7491	3.33055	6.74991	7.03428	3.95017	3.8346	3.94384	2.27591	2.06892	1.5312	3.29046	4.44175	3.27799	6.67081	6.22581	5.12124	5.75669	3.26374	4.47425	4.44942	3.77585	1.58002	0.857159	1.30124	4.34675	4.67845	5.88729	5.18477	3.71223	3.13575	5.1839	5.8505	5.63747	5.16882	5.43121	3.66992	3.25694	3.53262	2.21453	3.16215	5.01957	5.09227	2.84652	2.54786	1.50646	1.05291	0.0968647	1.97037	2.78871	0.761524	1.35918	1.47562	0.629032
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.29b3864c-f328-4f09-81c3-fb99bd048848.fc.signal	0	0	0	0	0	0.238865	6.35172	7.87489	4.37158	4.91535	3.98115	2.76279	2.6625	3.74842	2.86147	4.0379	2.8832	4.58412	5.4595	4.035	2.52658	6.50116	0.0781113	2.00161	6.60043	4.03178	0	0	1.82593	3.83454	2.05151	3.98036	1.78665	2.06402	0.621572	1.04539	1.62638	1.20329	1.81418	2.28321	2.32947	2.46653	0.923591	1.02408	2.22142	1.9784	2.41482	1.04779	1.6364	0.956918	0.214818	1.03503	0.136703	0	0.673748	1.66969	0	0.393474
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.932e0a0c-709e-4631-95af-583a27cb7950.fc.signal	0	0.501729	1.2233	1.37417	1.07079	0.795034	0.5825	0.824001	1.07119	1.39256	2.39108	3.27493	2.04346	1.92471	1.62889	1.55515	1.01048	1.89179	1.27132	1.82817	1.31758	1.38606	0.516199	0.793995	1.91308	1.4211	0.671095	0.433436	0.548499	1.88925	1.04449	1.13424	0.910474	0.821403	0.97431	0.637093	0.710983	0.866604	1.15539	1.19558	0.927905	0.682265	0.662988	2.1913	1.81583	1.06206	0.782434	1.07683	1.05248	0.817447	0.399493	0.526464	1.03109	0.86921	1.17829	2.5052	0.631542	1
