	chr2:113468533-113468682	chr2:113468683-113468802	chr2:113468803-113468832	chr2:113468833-113468982	chr2:113468983-113469032	chr2:113469033-113469092	chr2:113469093-113469132	chr2:113469133-113469282	chr2:113469283-113469342	chr2:113469343-113469432	chr2:113469433-113469502	chr2:113469503-113469532	chr2:113469533-113469582	chr2:113469583-113469732	chr2:113469733-113469832	chr2:113469833-113469882	chr2:113469883-113469922	chr2:113469923-113470032	chr2:113470033-113470182	chr2:113470183-113470332	chr2:113470333-113470382	chr2:113470383-113470402	chr2:113470403-113470482	chr2:113470483-113470542	chr2:113470543-113470582	chr2:113470583-113470632	chr2:113470633-113470712	chr2:113470713-113470782	chr2:113470783-113470932	chr2:113470933-113471082	chr2:113471083-113471162	chr2:113471163-113471232	chr2:113471233-113471382	chr2:113471383-113471432	chr2:113471433-113471532	chr2:113471533-113471682	chr2:113471683-113471832	chr2:113471833-113471912	chr2:113471913-113471982	chr2:113471983-113472092	chr2:113472093-113472132	chr2:113472133-113472202	chr2:113472203-113472282	chr2:113472283-113472352	chr2:113472353-113472432	chr2:113472433-113472492	chr2:113472493-113472552	chr2:113472553-113472582	chr2:113472583-113472692	chr2:113472693-113472732	chr2:113472733-113472862	chr2:113472863-113472882	chr2:113472883-113473032	chr2:113473033-113473182	chr2:113473183-113473332	chr2:113473333-113473482	chr2:113473483-113473589	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7de26b70-374a-4d7c-b754-070af0779bd1.fc.signal	0.340328	0.355139	0	0	0	0.266296	0.532694	0.439464	0	0	0	0	0	0	0	0	0	0.1392	0.241886	0	0	0	0	0	0	0	0	0	0.033287	0.310679	0.357891	1.04639	2.2085	0.472747	0.386083	0.135367	0	0	0.33287	0.257218	0	0	0	0	0	0	0	0.110957	0.33287	0.291261	0	0	0	0	0	0	0	0.830941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.e1f8eaf0-5c3e-4eb2-b864-0330dfef44b8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516785	0.227736	0	0	0	0	0	0	0	0	0	0	0.550179	0.807083	1.337	0.55182	0	0	0	0	1.10739	1.31385	0.0328465	0	0	0	0	0	0.339414	0.65693	0.650958	0	0	0	0	0	0	0	0	0.402685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.102990be-2f15-4965-9094-d6b665cc5fb0.fc.signal	0.628015	0.217848	0	0	0.196063	0.27231	0.271778	0.82609	0.789559	0.0544527	0	0	0	0	0	0	0	0	0.431963	0.330327	0	0	0	0	0	0	0	0	0	0	0	0.590979	1.08249	0.691555	0.27231	0.018154	0	0	0.513371	0.715293	0.735111	0.27231	0.10552	0	0	0.186078	0.27231	0.27231	0.195568	0	0	0	0	0	0	0	0	0.54918
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.c1c96665-13fc-49fb-b0cf-b02c0ce3eb01.fc.signal	0.31903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84359	0.603934	0.578462	0.877334	0.0552168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186782
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.d628a7a7-c77f-436d-8ccd-d018c7458990.fc.signal	0	0	0	0	0	0.159227	0.1706	0.531242	0.92138	0.841727	0.636194	0.15927	0	0	0	0	0.029855	0.252816	1.25922	0.982825	0.064846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.eab68876-e57f-4e6d-b66b-00c271b4eee3.fc.signal	0	0	0	0	0	0.111405	0.395507	1.11119	1.67119	1.15872	0.697171	0.103978	0	0	0	0.200529	0.557083	1.05542	1.35628	0.610582	0.044562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.708827
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.1ad53715-8cce-4edc-8f16-9e6eba200f6e.fc.signal	0.537831	0	0	0	0	0.0064465	0.52842	1.72255	1.3682	0.0873521	0	0	0	0	0	0	0	0.285856	0.445883	0.048971	0	0	0	0	0	0	0	0	0.178701	0.176982	0.251728	0.371988	0.4063	0.273206	0.161094	0	0	0.00161163	0.228298	0.25774	0.206216	0.00184186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440092
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000953.7.ee348280-6b7c-485f-98b3-1dc4a3d7cb47.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591304
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.3596bec7-569c-4ea1-9600-217bd128de1a.fc.signal	0	0	0	0	0	0	0	1.0897	1.06512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371425	0.250917	0.275057	0.376887	0	0	0	0.0682767	0.40966	0.40966	0.0372418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264911
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.3cf78ad3-7b65-4d3f-ad1a-54ef36e9f84b.fc.signal	0	0	0	0	0	0	0	1.69491	1.10102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.5a735e4e-02fc-4cf3-8586-bebcb93dde40.fc.signal	0.665366	0.0441572	0	0	0	0	0.0827795	2.5893	0.824342	0.00490511	0	0	0	0	0	0.0750614	0.44168	0.489817	1.97107	0.431366	0.119212	0	0	0	0.0275913	0.300272	0.414061	0.0851387	0	0.368042	0.143499	1.55827	1.79598	0.644722	0.446095	0.0706673	0.338591	0.0551825	0.148227	1.10804	0.62383	0.119875	0	0	0	0	0.459997	1.42049	1.32886	0.110365	0	0	0	0	0	0	0	0.773554
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.82c5eb6b-94f5-436e-9a8c-a2c4b0dd0ad2.fc.signal	0	0	0	0	0.247987	0.38748	0.38748	1.16256	1.02048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.359065	0.222801	0	0.260903	0.77496	0.654841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.641618
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.473c7819-46e8-400e-9bbd-6a85f00dc5a7.fc.signal	0.816443	0	0	0.0185504	0.247011	0.400136	0.52188	0.523038	0.513184	0.322819	0.0745329	0	0	0	0	0	0	0	0.410529	0.494041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.901961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.eda10e48-105b-4e9a-8f60-553c1509df8f.fc.signal	0.505794	0.155779	0.0623653	0.07196	0.0345408	0.0659143	0.239127	0.500541	0.321197	0.07196	0.01028	0	0	0	0.0331016	0.07196	0.140189	0.239945	0.348547	0.302034	0.07196	0.07196	0.028784	0.0934687	0.149177	0.276186	0.286795	0.212656	0.192249	0.356684	0.720945	1.44131	1.6698	0.799642	0.460956	0.13951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.6ef6e344-86f3-4f04-92f8-daa352b5ef4d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125319	0.567513	0	0	0	0	0	0	0	0	0	0	0.320461	0.0397631	0.313056	0.195576	0.014138	0.35345	0.600991	0.633971	0.866102	1.17161	0.813111	0.406495	0.429228	0.4728	0.252464	0	0	0.341668	0.35345	0.183151	0	0	0	0	0	0	0	0	0.717905
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000942.6.d1423850-21d9-4937-a8c0-bd929b9ce5af.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210526
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.9a4057a4-e12c-4d7b-b060-e24f27faf568.fc.signal	0.0292637	0	0	0	0	0	0.0352733	0.827643	0.57741	0.231668	0.100781	0	0	0	0	0	0.00391925	0.414689	1.61975	0.583123	0	0	0	0	0	0	0	0.0537497	0.275908	0.0888363	0.450695	1.02107	1.05546	0.0971946	0	0	0	0.105819	0.537487	0.584315	0.31353	0.221713	0.0333136	0	0	0	0.18812	0.31353	0.239424	0	0	0	0	0	0	0	0	0.416422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.29b3864c-f328-4f09-81c3-fb99bd048848.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754237
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.932e0a0c-709e-4631-95af-583a27cb7950.fc.signal	0.0433497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23642	0.934364	0	0	0	0	0	0	0.07227	0.2409	0.2409	0.10439	0	0.066236	0.973487	0.839613	0.674221	0.606854	0.07227	0.081906	0.403361	1.16967	1.03769	0.21673	0	0	0	0	0	0	0.256929	0.431248	0.0060225	0	0	0	0	0	0	0	0.64977
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.73c26a8d-02d6-4ea5-b361-6e62367bb307.fc.signal	0.378084	0.351017	0.27532	0.23401	0.0853244	0.061929	0.13762	0.255124	0.27532	0.27532	0.143521	0.100921	0	0	0.152789	0.27532	0.399187	0.520599	0.485474	0.190873	0	0	0	0	0	0	0.055048	0.13762	0.575403	2.04834	2.71014	2.98718	2.80914	2.09237	1.74135	1.06272	0.665332	0.769148	1.19762	0.858496	0.688274	0.55064	0.469762	0.312666	0.59537	0.68827	0.68827	0.757115	0.798422	0.289084	0.184226	0.13762	0.0504607	0	0	0	0	0.883568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aea2aa2c-6af2-475c-9bb0-3fdc6d0339b3.fc.signal	0	0	0	0	0	0	0	1.2905	0.023219	0	0	0	0	0	0	0	0	0	1.83054	0.769071	0	0	0	0	0	0	0	0	0	0	0.113155	0.46413	0.372882	0	0	0	0.182581	0.313357	1.09091	1.11834	0.806616	0.119391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.878758
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.eddf4881-cfdf-4d09-8ca1-4766009011f8.fc.signal	0	0	0	0	0	0.074816	0.503323	0.978893	0.519373	0.0285012	0	0	0	0	0	0	0.0801625	0.362609	0.689032	0.220561	0	0	0.0625268	0.12826	0.12826	0.12826	0.0176358	0	0	0.0889269	0.277352	0.597205	0.905357	0.484712	0.191101	0	0	0.0096195	0.192385	0.25651	0.173147	0.0274843	0	0	0	0.0106883	0.12826	0.12826	0.241353	0.12826	0.0572237	0	0	0	0	0	0	0.902319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.bfd631c1-ff33-408e-83f7-24c85f85303b.fc.signal	0.230144	0.00887833	0	0	0.0809704	0.21308	0.394385	1.07159	0.454743	0.0118378	0.194816	0.21308	0.153418	0	0.0170464	0.21308	0.229078	0.558114	1.25065	0.53857	0.179	0	0	0	0	0	0	0	0.247248	0.122176	0.0905645	0.539014	0.808636	0	0	0	0	0.0026635	1.05982	1.7481	0.788774	0.414191	0.0665875	0.082188	0.21308	0.0816807	0	0.142053	0.21308	0	0	0	0	0	0	0	0	0.881667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.36abf718-9256-42a8-9dd6-975bef0637c8.fc.signal	0.764349	0.102281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369091	0.155969	0	0	0	0	0	0	0	0	0.199159	0.0632985	0.341667	0.46331	0.846221	1.24618	0.66013	0	0	0.188159	0.602245	0.669627	0.301099	0.208422	0	0	0	0	0.11965	0.23158	0.229475	0	0	0	0	0	0	0	0	0.845297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.3b762a00-3a45-430b-9a03-047a2f48270c.fc.signal	1.06401	0.187209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.800214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.f878ad9b-d6d3-4a62-ad1c-aebee9337a47.fc.signal	0.80329	0.208506	0	0	0	0	0.521297	3.41974	0.402139	0.115849	0.29784	0.218467	0	0	0	0	0.044709	1.61537	2.58665	0.188714	0	0	0	0	0.554801	4.29843	4.32675	0.197893	1.02869	2.81405	1.74079	15.5433	13.5241	5.54666	1.54303	0.360458	1.79628	0.703746	2.10223	4.26791	1.29948	0.157433	0	0	0	0	0.196171	3.25689	6.39912	1.0761	0	0	0	0	0	0	0	0.821114
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.0c107f79-35ef-4ad5-a762-22192d0ee4c1.fc.signal	0	0	0	0	0	0	0	0.382843	0.28494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35074	0.929514	0.455912	0.368231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000226.3.6bd86a0d-9ca9-4cf3-b822-a5f283f5194f.fc.signal	0	0	0	0	0	0	0	0.103624	0.4226	0.4226	0.4226	0.161997	0	0	0	0	0.052825	0.4226	1.88206	1.5763	0.06339	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247221	0.4226	0.173266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.519313
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.0eee2def-7060-4652-bac9-21261028455b.fc.signal	0	0	0	0	0	0	0	0.256673	0.624627	0.679557	0.603069	0.384319	0.20589	0.0315698	0.0185301	0.20589	0.20589	0.226478	0.256674	0.247066	0.0535314	0	0.0128681	0.20589	0.25736	0.61367	0.633232	0.620731	0.5189	0.781113	1.41561	1.61416	1.93906	1.9025	1.09547	0.345892	0.351379	0.342285	0.691294	0.679557	0.592037	0.235301	0.110666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256228
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000055.3.510139c3-77ab-4865-bfdf-41696f4f603b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.318132	0.753807	0.76069	0.555304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637097
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.29b9a930-c799-4888-ba4b-b384862d86c5.fc.signal	0	0	0	0	0	0	0.132658	0.777123	0.511111	0.425849	0.339716	0.183428	0	0	0	0	0.039306	0.362727	0.553049	0.26466	0.019653	0	0	0	0	0.0943344	0.19653	0.182492	0.158534	0.170326	0	0.0954574	0.315758	0.25942	0.155259	0	0	0	0.707619	1.57968	0.75683	0.690831	0.343927	0.0112303	0	0	0	0	0.119705	0.19653	0.243395	0.117918	0	0	0	0	0	0.623229
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.abac4394-44be-4aa3-a449-c67db75481d3.fc.signal	0.675143	0	0	0	0	0	0	0.352718	0.257002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.402868	0.156285	0.339359	0.802948	0.0333408	0.2959	0.288954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0799031
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.1fdea0c8-02c6-49d5-977f-4ec727658eb3.fc.signal	0.157754	0.243591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.638928
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.b2ccf16a-9055-4734-b0ff-eb0714415e6a.fc.signal	0.387684	0	0	0	0	0	0	0.454648	0.52866	0.035244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151046	0.52866	0.26433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.734848
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.f2c7bc19-404e-47af-b24f-cd6109044afb.fc.signal	0.0919185	0.19833	0.135567	0.00661533	0	0.115697	0.299975	1.01216	0.875959	0.32177	0.19833	0.142173	0.09923	0.0152153	0	0.0039692	0.10914	0.457969	0.698815	0.440989	0.13888	0.09923	0.039692	0.16529	0.228099	0.464149	0.446288	0.280549	0.174536	0.511071	0.49834	1.12061	1.90601	1.46374	0.979775	0.674991	0.255214	0.39665	0.413661	0.124464	0.049615	0.0155933	0.09923	0.09923	0.0483746	0.049615	0.183465	0.267763	0.384039	0.319855	0.159487	0.069461	0	0	0	0	0	0.951311
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.7673cefe-afff-41e8-b1a7-d52d55271696.fc.signal	0.802887	0.161038	0	0	0.0767282	0.286793	0.870154	3.04309	0.719114	0.307387	0.137967	0.092603	0	0	0	0.113769	0.277989	1.05155	0.585845	0.345	0.116462	0	0	0	0.175356	0.746465	1.23579	0.966133	0.789677	0.843477	0.939684	2.6999	2.06194	1.04827	0.300448	0.217086	0.877884	0.27958	0.470832	0.701487	0.320983	0.115338	0	0	0	0	0.0176387	0.198525	0.26476	0.0893048	0	0	0	0	0	0	0	0.424157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.aa4ec0d5-3aea-4f13-89c0-cd2057b2cb93.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.846529	0.679911	0	0	0	0	0	0	0	0	0.392745	1.77369	0.64444	0	0.620788	0.88684	0.372473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.446043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000013.3.eeae79e0-ee5e-42e1-9f29-f42824b74440.fc.signal	0.630175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504685	0.95481	0.0572886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.512397
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.d999326f-0bb9-43a3-80f2-21bc2de5bd70.fc.signal	0	0	0	0	0	0.226695	0.623412	1.98811	3.23911	2.57619	1.68996	0.796872	0.0329744	0	0.191664	0.358592	1.03044	1.20093	1.89194	1.18431	0.164871	0	0	0	0	0	0	0	0	0	0	0	0	0.0906796	0.408048	0.41217	0.0412178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924731
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.92d75341-e28f-4aef-b49f-71fb4ab25e3c.fc.signal	0.287493	0.53905	0.0898417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154014	0.53905	0.664828	0.498621	0.53905	0.481551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763006
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.fd6af78d-f0a5-47ad-b698-d7548dd4cbd0.fc.signal	0.670194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0742826	0.86663	0.340874	0	0	0.207991	0.86663	0.86663	0.167548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.5aafa779-b4bd-44a8-aed7-d566d5881bee.fc.signal	0.441961	0	0	0	0	0	0.05235	0.268032	0.221033	0.00310222	0	0	0	0	0	0	0	0.351441	0.864381	0.362894	0.011168	0	0.008725	0.1396	0.1396	0.256864	0.218125	0.1396	0.01396	0.244732	0.809528	1.41425	1.28423	0.488472	0.333589	0.306162	0.393557	0.26873	0.165526	0.1396	0.0349	0.0179486	0.1396	0.1396	0.071545	0.0721267	0.283846	0.48846	0.705467	0.70134	0.392943	0.13262	0	0	0	0	0	0.982684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.f006c884-d6f7-470d-8586-314761e38a9f.fc.signal	0.210911	0.195375	0	0	0	0	0.056494	0.551625	0.418911	0	0	0	0	0	0	0	0	0	0.242924	0.124287	0	0	0	0	0	0	0	0	0.203378	0.257977	0.84727	1.35967	0.990358	0.096023	0	0	0	0	0.161411	0.28247	0.28247	0.0201764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.768546
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.7b3fd507-2fc8-4ffe-b558-9fa2ebdf70a9.fc.signal	0.444451	0	0	0	0.262263	0.55785	0.55785	0.318009	0.832125	0.935958	0.362606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167406	0.414712	0.718261	1.5063	0.903774	0.27901	0.27622	0.219488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213115
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.ab6bc5c7-ecc1-4ea6-b3f6-c6d3cd30e958.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11096	0.56086	0.288497	0.158303	0	0	0	0	0	0	0	0	0	0.241153	0.507647	0.792581	0.449761	0	0.22192	0.346195	0.171618	0.127604	0.665805	1.14407	0.4272	0.202898	0.22192	0.0190217	0	0	0	0	0	0	0	0	0	0	0	0	0	0.543408
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004602.2.6c8f75ec-1feb-4407-8677-6500a59fcb3e.fc.signal	0.513717	0.114651	0	0	0	0.0196545	0.189993	0.567869	0.222751	0.117927	0	0	0	0	0	0	0	0.0166765	0.255072	0.231486	0.0759974	0	0	0.0327575	0.409514	0.867599	0.961613	0.404342	0.636065	0.57049	0.92389	4.79624	4.66073	1.4127	0.271264	0.0410561	0.409687	0.386538	0.821918	0.674341	0.140857	0	0	0	0	0	0.0567797	0.209648	0.465752	0.357057	0.247949	0.216199	0.0410561	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001903.1.03a5399b-8198-4c5d-9733-643e52230ded.fc.signal	0.622318	0.272531	0	0	0	0	0.0054165	0.462054	0.397108	0.387447	0.21047	0	0	0	0	0	0.0704017	0.43315	0.140056	0	0	0	0	0	0	0	0	0	0	0	0	0.247543	1.4526	0.723475	0.145162	0	0	0	0.16093	0.43315	0.270782	0.0247611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.305147
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.cad1b677-714d-4048-b83a-e43043dafcdb.fc.signal	0	0	0	0	0	0	0	0.418616	0.4757	0.147996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001936.1.5334d23f-e014-40d2-bc7a-ac83a243daae.fc.signal	0.160332	0.25855	0	0	0	0	0	0.971944	0.324404	0	0	0	0	0	0	0	0	0.287062	0.335363	0.188484	0	0	0	0	0	0	0	0	0.22031	0.621918	0.734506	1.0073	0.946286	0.418622	0.222138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242754
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.214d1f33-bcb6-4ac8-b4dd-0158df3742ae.fc.signal	0	0	0	0	0	0	0.0763042	0.486354	0.073992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323614	0.212664	0	0.388391	2.43386	2.57441	1.6839	0.23115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.604192
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001249.1.737eaf7c-fecd-4782-98c7-03d773219a5f.fc.signal	1.05956	1.17023	0	0	0	0	0	1.24613	1.03582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84042	2.72326	1.01534	0.631038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.490909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.caf1b051-51fa-44fc-a0cc-329416432529.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.737477
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.d400eb88-91a8-4354-8aa0-a7fcbf52ae8a.fc.signal	0.886208	0.136197	0	0	0	0.0366683	0.436091	0.897713	0.529034	0.0279378	0	0	0	0	0	0	0	0.22001	0.486104	0.190675	0	0	0	0	0	0	0	0	0.103719	0.39497	0.946688	2.58693	5.13364	3.64547	1.49275	0.454629	0	0.141435	0.698085	0.895615	0.534261	0.12123	0	0	0	0.120482	0.165008	0.3143	0.248583	0.15715	0.0205504	0	0	0	0	0	0	0.463235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.139b0f99-dbed-4fbd-849b-3404a3da6f2d.fc.signal	0	0	0	0	0	0.170426	0.45682	1.96243	3.50869	2.98034	2.06907	0.139667	0	0	0.072068	0.479435	1.09381	1.39637	1.78079	1.03187	0.040224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172223	0.33531	0.33531	0.33531	0.0646599	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357595
