	chr9:143602-143751	chr9:143752-143901	chr9:143902-144051	chr9:144052-144121	chr9:144122-144201	chr9:144202-144351	chr9:144352-144441	chr9:144442-144501	chr9:144502-144611	chr9:144612-144651	chr9:144652-144701	chr9:144702-144801	chr9:144802-144951	chr9:144952-145081	chr9:145082-145101	chr9:145102-145181	chr9:145182-145251	chr9:145252-145371	chr9:145372-145401	chr9:145402-145521	chr9:145522-145551	chr9:145552-145701	chr9:145702-145781	chr9:145782-145851	chr9:145852-145901	chr9:145902-145961	chr9:145962-146001	chr9:146002-146151	chr9:146152-146301	chr9:146302-146401	chr9:146402-146451	chr9:146452-146601	chr9:146602-146751	chr9:146752-146851	chr9:146852-146901	chr9:146902-147051	chr9:147052-147151	chr9:147152-147201	chr9:147202-147281	chr9:147282-147351	chr9:147352-147461	chr9:147462-147501	chr9:147502-147601	chr9:147602-147651	chr9:147652-147801	chr9:147802-147951	chr9:147952-148011	chr9:148012-148051	chr9:148052-148101	chr9:148102-148151	chr9:148152-148251	chr9:148252-148281	chr9:148282-148321	chr9:148322-148401	chr9:148402-148501	chr9:148502-148551	chr9:148552-148601	chr9:148602-148658	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.c9581d4d-c873-4911-9ee7-7d9f4821621a.fc.signal	0	0	0	0	0	0	0	0.136594	0.249409	0.1301	0.015612	0	0	0	0	0	0.10408	0.20265	0.1301	0.0509558	0	0.210656	0.450319	0.217345	0.007806	0	0.172306	0.535855	1.10632	0.704913	0.26004	0.241859	0.247967	0.253587	0.489026	0.721385	1.01314	1.01188	0.362538	0	0.0815893	0.26004	0.330299	0.637253	1.73583	1.23121	1.32005	1.02417	0.32774	0	0	0	0	0	0	0	0	0	0.306203
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.6691e14a-7458-41f2-935d-5eff68a0a0fe.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323307	0.15155	0.08227	0	0.141447	0.15155	0.396046	0.509201	0.087899	0	0.0222273	0.339467	0.322798	0.424332	0.190953	0	0	0.0378875	0.15155	0.0826636	0	0.162158	0.694067	0.721353	0.075775	0.3031	0.253846	0.115178	0	0	0	0	0	0	0	0	0	0.156352
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.e9ec476a-ba27-4442-9d25-8e1fc0abb738.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.447371	0.625519	0.582386	0.320884	0	0	0	0	0	0	0	0	0	0	0	0	0.409193	1.82504	1.11048	0	0	0	0	0	0	0	0	0	0	0	0	0.45217
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.0d2e252f-fdf0-4490-be8c-8ad21f923cf2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224507	0.33676	0.33676	0.303084	0	0	0	0.157155	0.33676	0.235732	0	0	0	0	0	0	0	0	0	0	0	0.0639844	0.936343	2.69681	1.55161	0	0	0	0	0	0	0	0	0	0	0	0	0.227848
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001326.1.bfc7ca46-4235-475a-89b8-4d46ea8438fb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059343	0.59343	0.59343	0.118686	0	0	0.336277	0.356058	0	0	0	0	0	0	0	0	0.344189	0.59343	0.55952	0	0.252208	1.16905	1.62602	2.08103	0.684419	0	0	0	0	0	0	0	0	0	0	0	0	0.190588
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.4719a0c4-8b28-453d-9098-6f0dd0a2bebd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0897002	0.86378	0.869179	1.29567	0.55066	0.129567	0	0.143963	0.990468	1.39824	0.86378	0.405977	0	0	0.135326	1.22982	1.12103	0.380063	0	0.0662231	1.15747	1.4857	1.53753	1.66709	0.86378	0.631639	0	0	0.0539863	1.14451	2.47947	2.85667	0.616163	0.43189	0.43189	0.43189	0.285047	0	0	0	0	0	0	0	0	0.407993
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.ce270c8d-29f4-452f-bda1-9304aa0691fd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0328031	0.62953	1.75259	1.75237	0.330526	0.12144	0	0	0	0	0.230463	1.57168	3.02022	1.23498	0.426855	0.348804	0.360919	0.0920386	0	0	0	0	0	0	0	0.486141
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.dbb73ee4-8810-4120-8cbd-bc932140ca51.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00357542	0.08581	0.100827	0.17162	0.119562	0.116916	0.122586	0.17162	0.108693	0.08581	0.182505	0.16134	0.17162	0.152742	0.0457653	0	0	0.104688	0.17162	0.0849519	0	0	0.10052	0.17162	0.17162	0.246345	0.411998	0.556155	0.237469	0.00572067	0	0	0	0	0	0	0	0	0	0	0	0.174387
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000718.3.3d668648-a4ff-43ad-ae6f-bcf86ce49985.fc.signal	0	0	0	0	0	0	0.048608	0.385434	0.514288	0.164052	0	0	0	0	0	0	0	0	0	0	0.833442	1.43559	1.07436	0.428611	0.124992	0.151032	0.609507	0.400067	0.585544	0	0	0	0	0	0	0.327094	1.75339	1.9753	0.492223	0	0.255726	0.93762	1.41579	1.72527	4.59855	4.69647	2.71911	1.1876	0.0999936	0	0	0	0	0.707097	1.15322	0.187488	0	0	0.377086
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7de26b70-374a-4d7c-b754-070af0779bd1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033287	0.33287	0.575513	0.296813	0	0	0	0.0643685	0.66591	0.57553	0	0	0	0	0.2552	0.133148	0	0	0	0	0	0	0	0	0	0	0	0	0.249676	1.43158	1.73569	0.0288487	0	0	0	0	0	0	0	0	0	0	0	0	0.691624
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.e1f8eaf0-5c3e-4eb2-b864-0330dfef44b8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246349	1.25754	1.1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.381019	0.880283	0.928457	0.0197079	0	0	0	0	0	1.03794	1.90509	1.71239	1.55473	0.65693	0.65693	0.538683	0	0	0	0	0	0	0	0	0	0.776727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.102990be-2f15-4965-9094-d6b665cc5fb0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0775036	0.27231	0.27231	0.27231	0.00680775	0	0.00226925	0.381178	0.54448	0.262048	0	0	0	0	0.622592	0.902117	0	0	0	0.0290464	0.27231	0.353961	0.61165	0.304924	0	0	0	0	0.136155	0.795028	1.0891	1.14719	1.55192	0.90756	0.285918	0.27231	0.103478	0	0	0	0	0	0	0	0	0.692661
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.c1c96665-13fc-49fb-b0cf-b02c0ce3eb01.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391646	0.243811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287671	0.25695	0	0	0	0	0	0	0	0	0	0	0	0	0.0913242
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.d628a7a7-c77f-436d-8ccd-d018c7458990.fc.signal	0	0	0	0	0.0362525	0.436827	0.6825	0.500527	0.221841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216093	0.547127	1.77265	2.64632	2.42314	1.51805	0.361738	0.0661075	0	0	0	0.191096	1.28993	3.32042	4.13715	2.17266	0.891518	0.276444	0	0	0	0	0	0	0	0	0	0.518598
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.eab68876-e57f-4e6d-b66b-00c271b4eee3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29151	0.44562	0.375806	0.0835538	0	0	0	0	0	0	0	0	0	0	0	0.099624	0.715048	1.19556	0.834435	0.397078	0.047745	0	0	0	0.236179	1.48702	1.87623	0.594226	0.128116	0	0	0	0	0	0	0	0	0	0	0.807153
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.1ad53715-8cce-4edc-8f16-9e6eba200f6e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0438242	0.25774	0.25774	0.152092	0	0	0.0146121	0.371174	0.399514	0.12893	0.0266439	0.288675	0.632763	0.778365	0.879771	1.08638	0.969126	0.462352	0.0202604	0	0.025786	0.252723	0.628569	1.38565	1.39868	1.02882	0.557365	0.409812	0.085065	0	0	0	0	0	0	0	0	0.242925
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000953.7.ee348280-6b7c-485f-98b3-1dc4a3d7cb47.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.773045	3.17087	0.579782	0	0	0	0	0	0	0	0	0	0	0	0	0.777494
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.3596bec7-569c-4ea1-9600-217bd128de1a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221216	0.40966	0.0327728	0	0	0	0	0	0	0	0	0	0	0.378936	0.81932	2.04003	2.02918	0.210292	0.40966	0.40966	0.40966	0.196637	0	0	0	0	0	0	0	0	0.102589
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.3cf78ad3-7b65-4d3f-ad1a-54ef36e9f84b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.894164	1.24115	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60149	2.00186	1.70825	0.827435	0	0	0	0	0	0	0	0	0	0	0	0	0.166134
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.5a735e4e-02fc-4cf3-8586-bebcb93dde40.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449874	0.88315	0.104886	0	0	0	0.294418	0.137959	0	0	0	0	0	0.282656	0.128059	0	0	0.706547	0.192058	1.05104	0.889125	1.3138	1.25862	0.582363	0	0	0.104847	0.322329	1.43968	1.78267	1.13049	2.76004	1.35244	0.154533	0	0	0	0	0	0	0	0	0	0.856557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.82c5eb6b-94f5-436e-9a8c-a2c4b0dd0ad2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220864	1.05402	2.65566	1.14701	0	0	0	0	0	0	0	0	0	0	0	0	0.367906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.473c7819-46e8-400e-9bbd-6a85f00dc5a7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100868	0.487071	0.43141	0.086955	0	0	0	0	0	0	0	0	0	0	0	0.052187	0.53231	1.30116	1.50413	0.371098	0	0	0	0	0	0	0	0	0	0	0	0.251485
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.eda10e48-105b-4e9a-8f60-553c1509df8f.fc.signal	0	0	0	0	0	0	0.0191893	0.103089	0.21574	0.154574	0.106425	0	0.07196	0.0276769	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00767573	0.197552	0.236608	0.0618352	0.0661407	0.30776	0.276142	0.322154	0.393101	0.446589	0.388304	0.198683	0.12839	0.0804478	0.172564	0.258171	0.545114	0.615567	0.960732	0.844936	0.469246	0.199923	0.007196	0	0	0	0	0	0	0	0.00252491	0.529954
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.6ef6e344-86f3-4f04-92f8-daa352b5ef4d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253136	0.166229	0	0	0	0.0963955	0.35345	0.512584	0.890826	1.20895	0.0377013	0	0	0	0	0	0	0	0	0	0	0	0	0.925483
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000317.2.8381144f-45e2-4299-81c2-3e194b5e4d4c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233284	0.784155	1.29368	0.631987	0.26472	0	0	0	0	0	0	0	0	0	0	0	0.328042
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.50797fd4-7103-44b7-91ec-249af3af060d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101704	0.409825	0.0957825	0	0	0	0	0	0	0	0	0	0	0.357134	0.317915	0	0	0	0	0	0	0	0	0	0	0	0	0.573265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000942.6.d1423850-21d9-4937-a8c0-bd929b9ce5af.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20807	1.40144	0	0	0	0	0	0	0	0	0	0	0	0	0.882143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.9a4057a4-e12c-4d7b-b060-e24f27faf568.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145572	0.232537	0.15677	0.0352733	0	0	0	0	0	0	0.145012	0.442082	0.146314	0	0	0	0	0	0.454624	1.28742	1.29689	0.57373	0.0215558	0	0	0	0	0.134822	0.321891	0.776451	1.65894	1.15602	0.238288	0	0	0	0	0	0	0	0	0	0.715596
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.29b3864c-f328-4f09-81c3-fb99bd048848.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.932e0a0c-709e-4631-95af-583a27cb7950.fc.signal	0	0	0	0	0	0	0	0.00803	0.2409	0.0180675	0	0	0	0	0	0.198742	0.16863	0	0	0	0	0.089936	0.177664	0.158306	0.2409	0.092345	0.78858	0.550614	0.34034	0	0	0	0.369233	0.002409	0.289034	0.271316	0.435834	0.235995	0	0	0	0.0903375	0.527353	0.587552	1.08935	0.29541	0.606058	0.060225	0	0	0	0	0	0	0	0	0	0	0.712128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.73c26a8d-02d6-4ea5-b361-6e62367bb307.fc.signal	0	0	0	0	0	0	0	0.0802783	0.13762	0.13762	0.13762	0.13762	0.0834895	0.13762	0.13762	0.13762	0.13762	0.0160557	0.055048	0.13762	0.20188	0.359743	0.788095	0.68827	0.751607	0.702039	0.68827	0.38636	0.290918	0.346888	0.377166	0.27532	0.108261	0	0.104591	0.225748	0.27532	0.27532	0.1927	0.086504	0.0675589	0.13762	0.13762	0.247769	0.514841	0.55153	0.637806	0.368223	0.27532	0.27532	0.258796	0.00458733	0	0	0	0	0	0	0.594757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aea2aa2c-6af2-475c-9bb0-3fdc6d0339b3.fc.signal	0	0	0	0	0	0	0.0103196	0.336563	0.251094	0	0	0	0	0	0	0.18569	0.434309	0.0290237	0	0	0	0.318743	0.0116095	0	0	0	0.435131	0.208861	0	0	0	0	0	0.018818	1.14164	1.81135	2.27001	0.208906	0	0	0	0	0	0.116095	3.05299	2.19418	4.08502	0.835659	0.0185752	0	0	0	0	0	0	0	0	0	0.821577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.eddf4881-cfdf-4d09-8ca1-4766009011f8.fc.signal	0	0	0	0	0	0	0.0812313	0.203072	0.22503	0.12826	0.038478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121847	0.25651	0.219745	0.199225	0.187255	0.0692604	0	0.0598547	0.12826	0.156475	0.406936	0.443672	0.20008	0.110624	0	0.053636	0.141085	0.25651	0.16417	0.0393331	0	0	0	0	0	0	0	0	0	0	0	0	0	0.694512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.bfd631c1-ff33-408e-83f7-24c85f85303b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093228	0.42638	0.150981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.491692	0.360235	2.30236	2.8353	2.01242	0.707773	0	0	0	0	0.091631	0.63946	1.45957	1.72819	2.06078	0.554222	0	0	0	0	0	0	0	0.063924	0.21308	0.21308	0.980512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.34a6aaf4-d685-456d-a66b-4e602e93fb03.fc.signal	0	0	0	0	0	0	0	0.252304	1.08111	0.227066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055036	0.509262	0.319318	0.334007	1.39566	0.467953	0.0110072	0	0.115599	0.820314	0.633127	1.03782	0.699205	0	0	0	0	0.330971	1.81244	2.36384	2.95644	2.51875	1.3282	0.0385252	0	0	0	0.261495	1.194	1.24977	0.682656	0.423899	0	0.540984
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.36abf718-9256-42a8-9dd6-975bef0637c8.fc.signal	0	0	0	0	0	0	0.100351	0.23158	0.149474	0	0	0	0	0	0	0	0.208422	0.206492	0	0	0	0	0	0	0	0	0	0.145151	0.802953	0.152843	0	0	0	0.129685	0.324272	0.362885	0.887092	0.92646	0.220053	0	0	0	0.0092632	0.440137	1.05779	0.697987	0.23158	0.23158	0.111158	0	0	0	0	0	0	0	0	0	0.580182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.3b762a00-3a45-430b-9a03-047a2f48270c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0955414	0.291789	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286624	1.71224	2.59802	0.51393	0	0	0	0	0	0	0	0	0	0	0	0	0.594979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.f878ad9b-d6d3-4a62-ad1c-aebee9337a47.fc.signal	0	0	0	0	0	0	0.0115839	0.486527	1.32559	0.253202	0	0	0	0	0	0.686983	1.78088	0.364902	0	0	0.0943417	1.35244	1.2511	0.380858	0.0536508	0.161368	1.17289	1.05848	3.7077	1.18258	0.0774692	0	0	0.156391	2.21927	2.61744	1.96012	1.0575	0.173129	0	0	0	0.397668	1.35237	2.08124	1.4954	3.72112	1.50433	0.07153	0	0	0	0	0	0	0	0	0	0.499318
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.0c107f79-35ef-4ad5-a762-22192d0ee4c1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333161	0.245487	0	0	0	0	0	0.0321471	0.43837	0.43837	0.0493166	0	0	0.087674	1.07855	1.64849	2.07524	0.607955	0	0	0	0	0	0	0	0	0	0	0	0	0.279119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000226.3.6bd86a0d-9ca9-4cf3-b822-a5f283f5194f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103537	0.786036	1.47206	1.31826	0.738562	0.155834	0	0	0	0.050712	0.201757	2.09527	3.22103	2.16425	0.274465	0	0	0	0	0	0	0	0	0	0	0.740688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.0eee2def-7060-4652-bac9-21261028455b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35826	1.04329	0.85662	0.626026	0.363738	0.218241	0.407652	0.539502	0.340433	0.245007	0.337653	0.429797	0.41177	0.33129	0.293389	0.420011	0.41177	0.746797	0.604002	0.41177	0.308828	0	0	0.0658848	0.20589	0.221331	0.41177	0.242948	0.0700026	0	0	0.83557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000055.3.510139c3-77ab-4865-bfdf-41696f4f603b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283991	0.603481	0.699835	0.76069	0.167352	0	0	0	0	0	0	0	0	0	0.285259	0.606275	0.816539	2.10859	1.19681	0	0	0	0	0	0	0	0	0	0	0	0	0.361337
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.51f7a6e7-e584-46ff-92a5-bdc9cc73913e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0438955	0.41152	0.41152	0.238682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.432096	1.5967	2.16734	0.757197	0	0	0	0	0	0	0	0	0	0	0	0	0.22488
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.29b9a930-c799-4888-ba4b-b384862d86c5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153293	0.320344	0.609346	1.02607	0.593678	0.440284	0.117918	0	0	0	0	0.110057	1.51094	1.96698	1.71014	0.751891	0.0117918	0	0	0	0.078612	0.375864	0.218148	0	0	0	0.758621
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.abac4394-44be-4aa3-a449-c67db75481d3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41676	0.130237	0	0	0	0	0.150034	0.619578	0.304235	0	0.0444544	0.41676	0.0375084	0	0	0	0	0	0	0	0	1.18776	2.78538	2.96025	2.16225	0	0	0	0	0	0	0	0	0	0	0	0	0.261551
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.1fdea0c8-02c6-49d5-977f-4ec727658eb3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129915	0.27839	0.111356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.894118
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000324.2.f15bbc60-bdd9-41bc-9ee0-dd9aa0424d13.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0326499	0.34982	0.34982	0.146924	0	0	0.368482	0.494419	0	0	0	0	0	0	0	0	0	0	0	0	0.323587	1.35032	2.91769	3.99163	1.84714	0	0	0	0	0	0	0	0	0	0	0	0	0.65097
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.b2ccf16a-9055-4734-b0ff-eb0714415e6a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0458172	0.52866	0.52866	0.338342	0	0	0.380635	0.676724	0.475794	0	0	0	0	0	0	0	0	0	0	0	0.700527	1.05746	1.05746	0.67321	0.83184	0	0	0	0	0	0	0	0	0	0	0	0	0.489422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.f2c7bc19-404e-47af-b24f-cd6109044afb.fc.signal	0	0	0	0	0	0	0.0330767	0.114095	0.19833	0.09923	0.0813686	0	0	0	0	0	0.0722961	0.186768	0.195027	0.0529227	0.0231537	0.171243	0.152496	0.0155933	0.138834	0.401618	0.8702	1.07564	0.979773	0.741775	0.313361	0.146137	0.15869	0.318334	1.01548	1.48755	0.75369	0.259839	0.106606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.728238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.7673cefe-afff-41e8-b1a7-d52d55271696.fc.signal	0	0	0	0	0	0	0	0.167645	0.65338	0.47642	0.13229	0.115092	0	0	0	0	0	0	0	0	0	0.0555858	0.26476	0.145588	0	0.0860275	0.449966	0.656478	1.85108	1.72049	0.338853	0.0485291	0.114651	0.29775	1.03759	1.21671	0.996561	0.320286	0	0	0	0	0.263371	1.74957	1.55818	0.676754	1.19114	0.747775	0.108492	0	0	0	0	0	0	0	0	0	0.439732
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000161.3.b5663e0a-6a83-45b1-ab56-04d7ac22eee1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.823335	0.916846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.671605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.aa4ec0d5-3aea-4f13-89c0-cd2057b2cb93.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.857279	0.66513	0	0	0.520279	0.88684	0.567578	0.0768595	2.42995	2.66053	2.40556	0.076015	0.0322487	0.88684	0.88684	0.88684	0.792244	0.662174	0	0	0	0	0	0	0	0	0	0	0	0	0.80167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000013.3.eeae79e0-ee5e-42e1-9f29-f42824b74440.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114577	0.95481	2.80088	1.64235	0	0	0	0	0	0	0	0	0	0	0	0	0.436937
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.d999326f-0bb9-43a3-80f2-21bc2de5bd70.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27753	0.500394	1.32338	2.10016	2.29159	1.02631	0.41217	0.376842	0.0918037	0	0.0680086	0.548189	1.84248	2.13791	0.800306	0.020609	0	0	0	0	0	0	0	0	0	0	0.86603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.92d75341-e28f-4aef-b49f-71fb4ab25e3c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341398	0.395303	0	0	0	0.222807	1.61715	1.61715	0.370148	0	0	0	0	0.0196018	0.916385	1.46622	2.08073	1.92621	0.564206	0	0	0	0	0	0	0	0	0	0	0	0	0.890467
