	chr5:179835385-179835444	chr5:179835445-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836054	chr5:179836055-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839204	chr5:179839205-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001901.1.bd86e759-1531-4112-8c3a-ef0446d756a3.fc.signal	0	0	0.21922	0.60337	0.71798	0.623543	1.5765	2.00781	2.09547	3.09194	4.30144	4.06154	4.34132	5.20978	4.68043	5.10899	5.79884	3.68837	2.78464	3.33337	3.00615	3.64521	2.80551	3.18953	4.62807	2.75418	1.33149	1.87062	4.00344	7.17975	5.02595	5.27901	5.1117	3.4265	1.29813	2.30346	2.59734	3.15745	2.87151	3.59117	3.87568	2.37119	1.1657	0.824164	1.32103	1.99619	2.08984	2.45455	2.00092	1.54192	1.34176	1.03113	1.53923	1.10554	1.08571	1.29056	1.25008	0.389222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000316.2.3f5a9e9c-04a3-407c-8bb6-519c406c7e44.fc.signal	0	0	0	0	0	0.335523	2.34866	4.90075	4.90288	6.23828	4.85376	5.4736	5.59866	4.36493	4.66292	0.297489	0	11.8213	10.193	1.72584	1.77382	3.09615	2.05209	0	2.19887	2.06009	0	0	0	0	0	0	0	0	0	0	1.61525	1.38511	1.44612	1.02047	0	0	0	0	0	2.27037	1.63034	7.96414	8.2495	0.266181	0	0	1.79476	0.735913	1.691	6.40817	1.36285	0.460606
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.fc509fae-cfc8-4cd1-b6e1-cb05b98526c1.fc.signal	0	0	0.34747	0.802909	0.145264	0	0	0	0.245383	1.80014	2.84847	3.03692	3.14687	2.58931	1.24067	0.814197	0.979292	0.462008	0.654811	0.922616	0.480449	0.453297	1.28052	1.0643	0.740063	1.37413	0.99528	1.11897	0.658842	0.35726	0.36317	1.01288	1.4421	1.19434	1.89304	1.8198	0.80875	0.606558	0.0333642	0.31997	0.659594	0.408298	1.16683	1.15002	1.06595	0.932206	1.72278	2.02938	0.706679	1.28774	0.916749	0.514327	0	0	0.100093	1.01488	1.47226	0.364807
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.e974118a-1765-49cc-99dd-3d99dcd758cf.fc.signal	0	0	0.623762	0.0564539	0	0	0	0.585625	0.715766	1.58593	3.71316	3.51022	1.07408	1.86563	1.05526	1.12691	1.50804	0.68678	1.18216	0.901273	1.24142	0.868816	0.683949	0.114281	2.37431	0.78943	0.146743	0	0.512455	3.44682	1.84899	1.33542	2.83514	1.09644	0.167304	0.266876	0.698661	0.747626	0.499184	0.775765	1.1929	0.688378	0.540011	0.479922	0.719423	0.713724	0.316791	0.376766	0.806415	0.574756	0.0171351	0	0	0	0	0	0	0.162264
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.90311c59-c092-4716-8ced-a612dc9a7683.fc.signal	0	0.0699587	0.52469	0.167901	0.108436	0.824507	2.55128	7.22662	13.8935	12.7468	7.86748	7.64804	9.53779	11.1214	14.4516	11.0812	9.58655	9.34846	9.13425	3.92306	5.42427	1.79737	1.48437	3.22157	5.72603	5.43923	1.35718	1.50659	3.55474	4.8341	2.97322	3.72698	4.44413	1.35354	1.40965	4.46332	6.14231	5.61171	3.74935	3.8677	4.78863	6.76492	4.01413	3.50695	6.26633	6.84853	6.59532	2.63794	3.47637	1.38167	1.35718	0.752051	0.731064	1.672	2.77734	2.86128	3.20464	0.777778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.7dd02c2b-e08d-4010-8330-5cb791ced7b2.fc.signal	0	0	0	0	0	0	3.41158	6.73293	0.55585	2.47061	8.3325	2.11978	3.247	6.7531	0.404407	2.43836	5.51447	1.52054	4.86311	4.38271	0	0	0	1.8521	8.52696	3.55745	5.13454	0	0	0	0	0.0379197	4.8468	3.12426	0.21059	8.60034	5.70299	2.03542	1.72369	1.00854	0	0	1.85307	5.28276	0.617611	0	2.62228	3.44747	3.46583	0	0	0.641814	4.25436	4.63945	4.35003	0.385085	0	0.816371
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.2af65a74-ad9a-47d1-bb59-7449ff40f2d9.fc.signal	0.2458	0.477978	0.78669	0.258925	0	0	0.323187	1.16307	1.97977	1.56797	1.69604	2.1766	1.05715	2.65959	1.40598	1.53697	1.32576	1.11263	2.03245	1.9754	1.9876	1.552	1.30362	0.802466	0.759266	0.762052	0.381367	0.228927	0.329181	1.43961	1.46711	1.07887	1.15198	0.706634	0.458343	1.91376	1.94435	1.21177	2.26732	1.38196	0.701103	1.4142	1.28814	0.522558	0.877185	1.56963	0.77629	0.370464	0.372326	0.463494	0.337385	0.223695	0.0391209	0.12387	0.516419	0.593065	0.317546	0.57732
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.fc1674f3-b9c6-4107-8983-478acef979ab.fc.signal	0.825663	1.34925	2.19189	0.952753	0.295189	0.588712	1.1069	1.80902	3.89568	3.65425	2.23928	2.57764	4.1803	3.71377	4.16144	2.68565	2.18705	3.40371	2.41176	1.86388	2.52799	1.41157	1.71256	1.51382	2.58124	4.13466	0.52605	1.08341	1.93979	2.40812	2.49317	2.1105	4.50424	5.64864	2.52504	1.96684	3.54921	2.12645	2.92833	4.55033	2.46941	2.25033	2.44103	2.72667	3.40761	3.8548	4.45976	1.37972	1.54458	2.64188	2.38607	2.35848	0.701411	0.979034	1.62781	1.09595	0.87681	0.284141
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.73d0436f-3c8c-4e5c-a1fe-dc4d41b2902f.fc.signal	0.357215	1.09906	0.952579	0.168547	0	0.306182	1.8479	2.44236	0.510403	0.962738	1.87127	1.66525	0.515952	1.98816	0.815736	0.606596	2.12782	1.27549	0.179539	2.01504	1.63005	1.31079	1.29035	0.422931	0.384242	0.619441	0.813346	0.54961	0.748786	0.935248	1.57119	2.46785	0.579013	0.571277	0.498295	1.09906	0.864616	1.54607	0.431032	0.644848	1.0258	0.494649	0.798713	1.63299	0.214697	0.537296	0.0476329	0.0622891	1.08075	0.139226	0	0.494649	0.95254	0.476302	0.179539	0.522916	0.40259	0.563291
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.201bcc7c-a1bc-4b3d-b4a1-a8869234c0b1.fc.signal	0.185134	0.210157	0.283458	0.182571	0.298262	0.604837	0.744268	0.639001	1.03171	1.29415	1.63387	1.9083	1.54028	1.78372	1.5264	1.7564	1.39544	1.27101	0.924456	0.618583	0.812925	1.00093	0.812038	0.822516	1.28356	1.3412	1.03038	0.609316	0.930093	1.67386	2.07774	1.31374	1.28599	1.81119	1.80797	1.31084	1.75015	1.69752	1.50017	1.43369	1.60594	1.30346	1.33956	1.42954	1.24334	1.599	1.21206	0.907669	0.793511	0.767173	0.639655	0.353955	0.42509	0.245269	0.339269	0.771536	0.926853	0.863045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003660.4.f57dabc7-264e-43f4-83fd-08369e826dea.fc.signal	0	0.327128	0.80823	0.421114	0.0464264	0	0.352946	1.08406	0.55253	0.0437068	0.505732	1.70842	0.876003	0.598269	0.89732	1.27553	1.42621	1.64183	1.01655	0.594659	0.549439	1.6226	1.71008	2.14418	0.482965	0.139353	0.109314	0	0.107637	2.2525	1.06337	1.39484	3.15342	1.1688	0.976291	0.616107	0.542052	1.54337	0.728093	0.702347	1.29723	1.19036	1.31961	0.618214	1.01011	1.72966	1.69432	0.396769	1.32411	0.854965	0.155566	0.371284	1.35809	2.64567	0.775007	0.504359	0.628735	0.839972
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.6632043e-47cf-4bfd-b8e1-020b2411b571.fc.signal	0	0	0	0	0	0	0.0503465	0.994094	0.238467	0.439129	1.36666	0.195709	0.42168	0.802163	0.550034	1.12111	1.04489	1.3426	0.578357	0.848066	1.47953	0.605067	0.44558	1.87419	2.01679	0.94141	0.112034	0.112034	1.67048	1.92717	1.6454	1.36437	2.338	0.223918	0	0.816899	0.701226	0.455529	0.989596	0.781934	0.438635	0.140609	1.05222	1.44222	0.37581	0	0.15636	1.75077	1.87488	0.634859	0.149379	0.0746893	0.709549	0	0.784238	1.05428	0.408945	0.512195
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.6a99d923-7ab5-41be-874b-467d20e26e79.fc.signal	0	0	0.562323	0.489821	0.0665258	0.017985	0.54857	1.68092	2.08334	2.61921	1.85615	2.60328	1.43139	1.563	2.20812	2.24612	2.14052	2.0962	1.08436	1.88859	1.05991	1.37588	1.07832	1.19904	1.71977	0.7335	0.139096	0	0.154975	0.712752	0.530097	1.73138	1.28636	0.790123	0.165307	0.904982	0.87185	0.984215	0.477691	1.54594	1.31294	1.10517	0.618761	1.58423	1.8906	1.38671	0.896892	1.00073	0.58401	0.545427	0.281169	0.254008	0.365705	0.357123	0.608063	0.539713	0.30239	0.567568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.7b895a57-db9e-4407-9979-fc4adf5592cc.fc.signal	0.557466	0.75241	0.593402	0.0488895	0	0.0492947	1.40825	2.54652	2.65955	3.74642	3.37691	3.05943	2.91829	3.38116	3.22664	3.24787	3.2121	3.0895	1.9758	2.69979	2.57528	2.49363	1.90728	1.20908	1.02519	0.781884	1.46357	1.36844	1.46539	0.80358	0.924862	2.48743	2.05075	1.16095	0.717314	1.87294	2.15385	1.67085	1.11148	0.46556	0.470109	1.5637	0.992631	0.930895	1.55846	1.61374	0.552501	0.906599	1.26153	0.833306	0.274373	0.618031	1.01551	1.55382	1.84922	0.819378	0.406408	0.906433
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.88fb2a51-3313-49d0-b432-b95b6b91fc4b.fc.signal	0.125152	0.315226	0.627561	0.439507	0.251417	0.209779	0.496502	1.9815	2.93683	3.56029	4.7185	5.38438	4.33347	6.14742	4.89876	3.34964	4.18356	4.93459	4.93962	3.92064	3.57757	2.98259	2.23309	3.11987	4.40276	3.03197	0.875641	1.19927	3.02501	4.31004	4.48459	7.17377	7.64857	6.94181	3.79859	4.24476	7.18286	9.06175	4.67515	4.81849	5.0118	4.45404	4.79018	3.44335	2.3586	3.61153	3.31547	3.85989	3.95752	3.34125	1.22724	1.34743	1.41194	0.63311	1.36631	1.98722	2.00711	0.375328
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.7d6e7c7b-090f-4b2a-a7ba-f833c718a8ac.fc.signal	0	0.00535556	0.182106	0.112022	0	0	0.182443	0.809551	0.913548	0.747067	0.919578	1.1104	0.625023	0.557905	0.435024	0.707589	0.966417	0.692424	0.838187	0.694547	0.359868	0.338844	0.349541	0.640351	1.08912	1.1523	0.530394	0.847447	1.35886	1.70964	0.639323	0.306594	0.524052	0.970843	1.14263	0.630222	0.799442	0.790937	0.460092	0.57626	0.358114	0.572308	0.569497	0.2739	0.348812	0.422293	0.334342	0.206121	0.202001	0.414212	0.241662	0	0.171934	0.245313	0.269508	0.553764	0.522312	0.518072
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83112ba3-4a46-4bcb-b23c-b8a94da18e77.fc.signal	0	0	0	0.0943636	0.457016	0.00792971	0	0	0.983756	0.878596	1.29301	1.51542	0.815337	0.815548	0.708648	1.10275	1.13606	1.04725	0.76517	1.33326	0.677988	1.30039	1.20053	1.03822	1.57985	1.09584	0.106012	0.491921	0.649958	0.578611	1.46007	0.557322	1.09313	0.889185	0.478877	0.807838	0.863476	0.152255	0.430968	1.68406	1.17361	0.259037	0.390406	0.582829	0.81781	0.292341	0.767853	0.193485	0.16972	0.923729	0.556116	0	0.431112	0.64389	0.0379395	0.589795	0.705552	0.405405
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.61135aae-0e5d-4a79-9f3a-0fb631125d88.fc.signal	0	0.368637	1.99059	0.110583	0	0	0	0.805085	3.13628	3.39576	2.31878	2.22522	1.69677	2.98952	2.93259	1.59363	1.26568	1.57599	4.03604	3.09298	0.556008	1.06757	0.977723	1.3231	1.17854	0.487263	0.631215	0.194246	0.865827	3.09247	0.703327	0.978468	3.1391	4.08259	2.94593	5.03544	1.40031	2.15847	0.965781	0.594299	1.01674	1.14185	2.19152	1.95288	0.499648	0.853262	1.7604	1.9853	1.35893	1.20346	1.47906	1.77146	0.96048	0.0196293	0.0230472	0.932984	0.70336	0.29927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.cdb41994-86e2-4949-bf91-2378fd47bfa2.fc.signal	0	0	1.1412	0.187588	0	0	0	0.616537	0.803245	1.07504	0.446011	0.907806	1.14992	0.645953	1.58581	1.60284	1.58769	1.74057	0.555925	1.99245	1.27544	1.60582	0.718164	0.267327	0.210984	0.290883	0.300001	0.607769	0.885068	1.2943	0.436516	0.238012	0.318932	0.255075	0.450823	0.846516	0.551832	0.634976	0.438332	0.492785	2.29074	3.04044	1.11464	0.151556	0.540648	0.620062	2.28085	0.602635	1.22118	0.859561	0.467344	0.0699244	0.50057	0.712703	1.05291	0.29738	0.498952	0.635514
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.3bf09a2c-baea-4256-b5b7-ae913b7ca17e.fc.signal	0	0	0	0.0528342	0.441323	0.0366991	0.460602	0.161679	0.309791	0.346845	0.545997	0.978017	0.366649	1.23342	1.22273	0.763355	0.334236	0.109637	0	0.735143	0.45606	0.477706	0.196263	0.840163	0.777854	0.307281	0	0	0	1.89217	0.739793	0.281332	1.12283	0.311304	1.14711	0.552424	0.782166	0.418325	0.270524	0.0699018	0.268703	0.322669	1.31596	0.978369	0.260066	0.478696	0.775022	1.22996	0.991283	0.408674	0	0	0	0	0.230666	0.851487	0.744883	0.702521
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.e9fbad15-4a0e-4eb7-a1cb-5ed723b77040.fc.signal	0	0	0	0	0	0.198094	1.33035	0.83259	0	0	0.240618	0.762637	0.435722	0.0175492	0.372521	1.04509	0.0173147	0	0.175644	1.38666	0.425242	0.46222	1.38666	0.138666	0.110933	1.38666	0.489953	0	0	0.536175	1.38666	0.0647108	0	0	0	0	0	0	0	0	0.489953	1.38666	0.110933	0	0	0	0.804263	2.34808	0.822752	0	0	0	0	0	0	0	0	0.559184
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.2e985412-e008-4f6e-8fa0-b55dc4eeddb6.fc.signal	0	0.0587297	0.262825	0.273581	0.201778	0.598954	1.42503	1.17496	1.17449	1.81009	1.24232	1.78508	1.36479	0.200967	0.39663	0.959976	2.06922	1.97683	2.31013	1.95088	1.50205	1.42278	0.65828	1.70149	0.55689	1.08706	0	0	0.269383	1.37061	0.897426	0.883593	1.3312	0.978938	0.640036	0.743588	0.64314	1.83666	2.2715	1.21975	1.02993	1.85161	1.53735	1.02282	1.24954	1.17199	0.571043	0.534013	0.566674	0.839582	0.234062	0	0.567858	1.2224	0.838687	0.6717	0	0.629032
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.cbe182ef-6b41-4546-a41c-524edcebe7f8.fc.signal	0.11751	0.0741323	0.0193829	0	0	0.0519989	0.19182	0.95495	1.29913	0.816755	0.814211	0.584708	0.800701	1.13084	0.62247	0.782809	1.09271	0.92564	0.881577	1.07015	0.589346	0.565797	0.345459	0.429311	0.954487	0.498149	0.156627	0.264165	0.385396	0.453062	0.320713	0.404161	0.61313	0.646055	0.70158	0.640262	0.557514	0.481769	0.319969	0.473038	0.567083	0.291328	0.296269	0.337228	0.374786	0.397229	0.24607	0.146024	0.411669	0.475981	0.567309	0.296634	0.406439	0.29986	0.106743	0.0229825	0.267278	0.855989
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.07e61421-b434-44b9-b0ec-8515d70faad3.fc.signal	0	0	0	0	0	0	0.742302	0.771353	0.566338	2.97516	3.55397	5.81182	2.59026	3.39461	1.42775	1.85735	0.94152	1.39449	0.406324	1.86266	4.87651	3.04201	2.86416	1.60937	0.583452	1.24009	0.401378	0.698679	1.23368	0.637614	2.52772	1.84172	1.00152	1.06784	0	0.861874	2.30125	2.29184	1.88252	0.496805	2.93972	4.44149	0.812014	0.522253	0.119756	0.136275	0.768967	1.61043	1.4128	1.16666	0.673963	1.58189	1.03898	0	0	1.07647	0	0.607018
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.41736f40-6f67-4bdc-bc7e-afd139847fe8.fc.signal	0	0	0.0112877	0.42329	0.18907	0.42329	0.492057	0.724063	1.86067	2.82362	1.39979	1.07772	1.26194	2.90062	2.0289	0.69535	0.43523	0.857795	1.32215	0.645495	1.29578	1.52372	1.00168	1.77766	2.72577	1.72406	0.615144	0.96741	1.74595	1.77485	2.84351	2.15445	1.57718	0.996032	0.696967	0.781582	0.640418	0.223614	1.58508	2.92469	1.66764	1.43624	1.26694	1.59387	0.585293	0.208823	0.42329	0.0903019	0.412002	0.34992	0.584098	0.479714	0.0366851	0.24833	0.942436	0.952963	1.11739	0.774194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.9ac74a4d-9d70-4efc-945e-29c0f04f171f.fc.signal	0	0	0	0.178623	0.240025	0.0358834	0.264734	0.678075	0.702527	0.840039	0.439721	1.25245	0.552559	1.12129	1.38606	1.07934	0.744532	0.460514	0.783389	0.760461	0.126405	0.643413	0.867547	0.612089	0.748475	1.34659	0.283261	0.499372	1.18511	2.26179	1.53904	1.04785	0.798149	0.740058	0.412768	0.865915	1.69378	1.13296	0.771302	0.535801	0.820422	0.825247	1.07442	1.06179	0.796705	0.803679	0.809221	0.971902	0.537867	1.51253	0.486984	0.167456	0.735301	0.0851249	0	0.0175926	0.129394	0.340077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.f291fb29-a363-426c-a2c2-33a98c6182ef.fc.signal	0	0	0	0.0452495	0.167689	0	0.379021	1.34243	0.544461	0.405251	0.779536	0.474067	0.694935	0.954462	0.774739	1.05733	0.377906	0.0559157	0.359455	0.761559	0.356792	0.294202	0.0758594	0	0	0	0	0.173971	0.39943	0.123429	0.0532821	0.397614	0.65702	0.291166	0.00665433	0.653842	0.780868	0.525642	0.291515	0.5454	0.348784	0.291521	0.334168	0	0	0	0	0.419375	0.302169	0.13004	0	0	0.131756	0.171682	0.149057	0.266919	0.397152	0.207154
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.18c7c517-acd2-418c-a70e-986e331348db.fc.signal	0	0	0	0.39459	0.512781	1.04453	0.878374	0.0355075	0.188445	1.02341	1.01305	1.51998	1.70173	2.0619	0.337616	0	0.0687167	1.10034	0.943171	0.144833	0.271421	0.980159	0.876626	0	0.259427	0.231677	0	0	0.280974	0.376464	1.65649	1.99508	0.417566	0.483907	0.435486	0.724767	0.85332	0.406575	0.049392	0	0	0.230781	0.186573	0.373155	0.015872	0.435292	0.178112	0.289563	0.585766	0.406753	0	0	0	0.203581	0.938662	1.2903	0.382234	0.860327
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.b9e005f4-fbbb-49ef-81b0-40cfa3806f30.fc.signal	0	0	0	0	0	0.379655	0.615326	1.01577	1.34198	1.36905	1.15332	0.927849	1.79231	1.66338	0.930702	0.677485	1.12746	1.5279	0.404186	0.35754	0.577058	0.407125	0.177172	0	0.836357	0.325253	0	0	0.462857	1.27674	1.32315	1.45906	1.55835	0.680557	0.373464	0.295124	0.64927	1.23482	0.101922	0.313718	0.350793	0.262204	0.177755	0.749981	0.221857	0.0694589	0.984744	1.05902	0.360554	0.290447	0	0	0	0	0.0169413	0.393519	0.31765	0.322981
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.6767ca98-deae-49f6-b4ac-75d0144cef28.fc.signal	0.55566	0.55566	0.133358	0	0.233379	1.15102	1.95871	3.40876	3.88463	3.94082	5.64195	7.11643	5.31228	2.33556	1.91734	2.71169	4.06423	4.23808	1.67698	1.94179	4.86619	1.67679	0.881653	0.600114	1.21875	1.8448	0.633454	0.551034	0.40906	0.893331	2.12368	4.90564	2.95486	0.83656	1.0341	1.38757	1.88259	1.14163	1.35211	0.592705	0.711498	1.23131	2.01448	2.16859	1.76938	1.77577	2.68907	0.918696	0.581403	0.915789	0	0	0.188924	0.533434	0.929811	1.49659	0.906609	0.526316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.976830f0-f131-4dc5-bdfd-64d83fdc4635.fc.signal	0	0	0	0	0.150464	0.551546	0.42187	0.140727	0.472869	0.338917	0.510532	0.43313	0.794665	0.911407	0.476802	1.2489	0.950785	0.0337496	0.440212	1.07733	0.693388	0.264372	0.0281264	0.808751	0.541497	0.506315	0.430351	0.244078	0.664585	0.658894	0.118385	0.570046	1.07984	0.88084	0.924051	0.832656	0.0815754	0.354452	0.320697	0.300972	0.374093	0	0.164525	0.0604666	0.279844	0.590727	0.0295305	0.194099	0.748256	0.372652	0.0956216	0.164525	0.143432	0.83401	0.721477	0.343974	0.559388	0.255319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003825.5.7e6f312b-3e7d-4ced-adc8-a790c0432db2.fc.signal	0.062941	1.88124	1.36372	0	0	0.431595	1.24227	0.369192	0	0	0	0.564203	1.69918	2.54036	1.04742	1.46654	0	0	0.523628	1.24225	1.4238	0.406395	0.803994	0.291158	0.918058	0.0965095	0	0	0	1.41407	1.10357	0	0.327021	0.465461	0	0.913536	0.250761	1.59337	0.61378	0	0	0	0.343748	0.134352	0.745034	1.2389	0.73803	0	0	0	0	0	0	0	0	0.314705	1.32507	0.873156
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.3ac72c63-5790-4eab-ab70-1f2408156b61.fc.signal	0	0	0	0	0	0.25382	0.548905	0.687665	1.89135	2.82787	2.1009	3.66907	3.22122	2.90158	3.11656	3.48842	3.55788	3.1535	3.64312	2.91102	3.88565	2.39352	2.08803	1.54646	1.41858	2.37273	0.570222	0.865325	2.09576	4.85176	2.45792	2.0539	3.48661	3.4921	2.74976	4.11343	2.92318	3.48797	3.73618	1.20068	0.622595	0.50119	3.33041	2.6347	2.1577	1.96261	4.37765	0.770963	1.56447	1.42563	0.898682	0	0.840015	0.49836	0.11846	0.919622	0.191311	0.203655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.589e1f11-0874-4698-ac02-5c217aac91a6.fc.signal	0.488245	1.19352	0.818427	0	0.221366	1.07614	1.50318	2.00832	1.80682	1.74961	4.86181	4.56	5.65533	5.05516	1.681	4.68458	5.61844	2.92847	3.01094	5.39793	2.58361	3.12472	6.28332	4.08398	3.66575	3.44324	0.968999	0.905259	3.76368	5.87374	6.1397	6.25142	12.5053	9.07626	4.50235	6.78583	9.55779	9.37893	7.19935	10.9959	6.45437	6.82074	4.20355	2.77596	2.63324	3.68242	3.42177	2.91586	1.51141	0.799172	0	0.364476	0.730484	0.426281	0.0938596	0.992982	1.35795	0.395683
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.5337f9d4-38ae-4c5a-8963-01aa95f9c5b5.fc.signal	0	0.11654	0.65554	0.104886	0	0.0374594	1.77797	4.34513	3.77023	3.41115	9.40699	9.33785	5.29544	12.8029	9.4085	4.64244	7.40973	9.35138	5.06458	4.56646	1.56189	3.74379	3.46089	3.12877	2.07568	1.6081	0.843418	0.65554	1.54856	3.10258	1.6343	3.45038	3.95952	0.471419	1.07936	2.98893	3.14189	3.1919	4.84081	3.37787	1.12773	1.13877	1.3294	2.76173	2.94982	2.70804	1.83257	5.12907	4.30426	2.15867	0.0305919	0	0.839066	1.76543	1.28473	1.89211	2.22517	0.937025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001887.4.92e33eb4-60fb-4aba-99b3-db60d30e791f.fc.signal	0	0	0	0	0	0	0.402811	2.16865	4.83074	2.7208	0.905203	1.79157	2.40987	1.78825	0.402902	0.402112	0.368449	1.02488	0.355633	0	0	0.432057	1.00592	1.04066	0.32724	0.560173	0	0	0	0.376282	0.691602	0.472113	0.705552	0	0.299231	1.00511	0	0.475701	0.828641	0	0	0	0	0.902451	1.32843	0.923448	0	0.901795	0.322249	0	0	0	0	0	0	0.329922	1.75893	0.674711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.9280a4bd-15d9-4bff-baed-11156e36abac.fc.signal	0	0.357604	1.19064	1.10946	0.576249	0.311111	1.58988	3.85171	5.63511	5.86616	5.00909	6.02745	4.19256	4.58914	3.08202	5.96613	6.07838	4.52959	2.80621	1.59305	0.694299	1.20375	1.8039	1.4664	2.93015	0.788271	0.349456	0.696774	0.468069	0.681521	1.23137	0.835234	1.12755	2.57836	1.60374	2.19989	0.794954	0.791852	0.51713	1.67065	2.06105	0.556949	0.119089	0.520505	0.388237	0.544768	1.05673	1.14446	0.81435	0.409883	0	0.138624	0.97138	1.24023	0.180854	0.548487	0.331606	0.268493
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.bcf78771-4438-44b9-b60f-ce0703898bd2.fc.signal	0	0	0	0	1.60491	4.34104	3.30514	2.93442	3.54157	2.67247	4.52196	1.31258	2.58648	8.8563	11.1787	11.5382	1.86138	1.62467	1.05894	1.92714	1.4273	1.50622	0	0.105246	1.66862	0.0662331	0	0	0	0	0	0	0	0	0	0.157869	1.61804	0.197336	0	0	0	0	0.643541	3.0175	0.433934	0.636443	0.215241	0.842006	0.795838	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.9e4848b7-a913-4011-92b1-1d083e775db4.fc.signal	0.115883	0.136642	0.132794	0.071344	0	0.0306609	0.15368	0.454351	0.664856	0.45573	0.401852	0.436486	0.425154	0.526541	0.365562	0.560919	0.616166	0.657836	0.752119	0.477697	0.35868	0.35549	0.499876	0.900928	0.906467	0.802831	0.465618	0.325774	0.555311	0.835515	0.541033	0.536854	0.690202	0.570588	0.654953	1.07674	0.992029	0.696674	0.664576	0.725202	0.76624	0.787037	0.59604	0.345212	0.591587	0.83838	0.716191	0.658816	0.968064	0.779289	0.456196	0.489858	0.717196	0.532973	0.255687	0.0885949	0.553483	0.861177
