	chr5:179835385-179835444	chr5:179835445-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836034	chr5:179836035-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003804.1.20346d72-f6d0-41f6-979d-2e29fa33f68f.fc.signal	0	0	0	0	0.0200867	0.12052	0.06026	0.177681	0.556242	0.262754	0.14902	0.208921	0.130683	0.168887	0.0151687	0	0.121307	0.269962	0.211312	0.0619764	0.0615838	0.0300591	0	0	0	0	0	0	0.00835272	0.122924	0.0486041	0	0.00614652	0.135264	0.0594565	0	0	0.163962	0.31759	0.145152	0.154867	0.0446855	0.0579025	0.124495	0.345249	0.202884	0.246219	0.308145	0.220833	0.108468	0.07416	0.145186	0.103647	0.0474045	0.0945862	0.122221	0.31875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.53d89d9f-5949-4fc0-a0f7-bbac9f0fea51.fc.signal	0	0	0	0	0	0	0	0	0.0799977	0.418317	0.162821	0	0	0	0	0	0.0673922	0.135878	0	0.0952684	0.155965	0.342724	0	0	0	0	0	0.0198933	0.271933	0.113365	0.194074	0.0213687	0.0395689	0.163754	0.155238	0.105917	0.167375	0.0635867	0.0395742	0.406648	0.0567804	0.311529	0	0	0.277732	0.364398	0.155231	0.154951	0.145199	0.330703	0	0.146627	0	0.100783	0.669794	0.522217	0.462766
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.e37d93da-dc33-42a2-aab6-afc4ccdb4a46.fc.signal	0	0	0.0843659	0.0733274	0.0362695	0.11827	0.11827	0.197406	0.330055	0.448758	0.468448	0.0890942	0.165991	0.280741	0.203416	0.26417	0.467317	0.0968488	0.0449787	0	0	0	0	0	0.108808	0.0488849	0.0685966	0.0890967	0	0	0	0.0234978	0.0971061	0.0684481	0.282164	0.254196	0.0414633	0.1399	0.159183	0.217271	0.253994	0.33382	0.566917	0.101716	0.0985583	0.059135	0.0252309	0.153942	0.132461	0.047308	0.113539	0.0417887	0.115905	0	0.115099	0.188848	0.960317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.6941f4c2-9444-41d7-82bb-38a8112f3f75.fc.signal	0	0	0	0.104905	0.37103	0.520913	0.492991	0.52608	0.415998	0.522446	0.649986	0.301872	0.416682	0.62364	0.464061	0.39584	0.174153	0.181918	0.270781	0.230456	0.322441	0.517275	0.544149	0.262532	0.287809	0.428402	0.268193	0.158167	0.0790829	0.0494713	0.256082	0.281547	0.220485	0.362244	0.265594	0.228423	0.523995	0.602015	0.52815	0.546743	0.423235	0.248538	0.422179	0.893508	0.580335	0.128696	0.140079	0.150905	0.263539	0.349839	0.181399	0.25528	0.329681	0.31675	0.541086	0.671086	0.325723
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.3e28aa2d-b7e5-4918-a0af-419b0cf0b2b0.fc.signal	0	0	0	0	0	0	0	0.0517176	0.376492	0.0604465	0.353381	0.303306	0.221548	0.183469	0.29415	0	0.156122	0.72572	0.689054	0.529391	0.134505	0	0	0	0.112835	0.749092	0.390586	0.395363	0.193788	0.211015	0.433763	0.476408	0.0538295	0.045338	0.297218	0.0876489	0.375294	0.241207	0.525674	0.390638	0.702322	0.222551	0.402114	0.950502	0.495515	0.523787	0.0670974	0	0	0	0.323796	0.568345	0.216872	0	0.100239	0.87884	0.593939
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.c56a1926-3d2b-458d-9800-4140f38e79d1.fc.signal	0	0	0	0	0.0687865	0.0875896	0.11462	0.0512475	0	0	0.0327027	0.0636381	0.0503109	0.151461	0.136581	0.0296722	0.0751659	0.113729	0.0990203	0.186013	0.0878282	0.0883256	0.128945	0.166163	0.203377	0.104139	0.116163	0.0730121	0.0185239	0.0663813	0.0300437	0	0	0	0	0	0.0349891	0.112233	0.0423653	0	0	0	0	0	0	0	0	0	0	0.0526729	0.137487	0.0398457	0	0	0	0.0217584	0.17435
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.51e98f97-6119-4df6-b770-df4f0c759ed4.fc.signal	0	0.028272	0.109317	0.108689	0.0163349	0	0.009424	0.259378	0.621224	0.609331	0.498399	0.695589	0.466067	0.449462	0.759035	0.894139	0.501472	0.221216	0.56687	0.751787	0.440817	0.400432	0.30489	0.388844	0.533548	0.681387	0.382084	0.273997	0.876986	0.538616	0.385524	0.700356	0.674111	0.332362	0.415261	0.226232	0.191677	0.431915	0.521979	0.755409	0.656592	0.429497	0.830474	0.707879	0.340012	0.355511	0.330493	0.423577	0.720851	0.176575	0.14074	0.252012	0.236899	0.421699	0.549343	0.536089	0.989429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.e9f8c757-0331-4bff-b052-7d8c2cd4c7aa.fc.signal	0.081545	0.48867	0.391093	0.0824643	0	0	0.329809	1.37917	0.649615	0.33577	0.536318	0.598648	0.316623	0.472018	0.806138	0.608222	0.235109	0.574653	0.590313	0.95028	0.966886	1.46247	0.463087	0.946377	0.340368	0.384822	0	0.177914	0.329572	0.612396	0.491608	0.559168	0.640552	0.750655	0.449415	0.348117	0.333099	0.323871	0.759036	1.06132	0.690224	0.544411	0.91701	0.706956	0.550219	0.586272	0.73249	0.967323	0.60307	1.05844	0.134749	0.327549	0.734513	0.320177	1.08916	1.60174	0.906433
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.49a99802-1bc6-41d8-8363-c1df0e713acd.fc.signal	0	0	0	0	0	0	0	0	0.0696747	1.09537	0.891507	0.425615	0.351806	0.737828	0.00870933	0.0012898	0.5003	0.0243861	0.501615	0.0722329	0.435467	0.0400629	0	0	0	0.26128	0.278699	0.0296117	0.822251	1.28569	0.562695	0.189863	0.350115	0.052256	0.423274	0.0644491	0	0	0.458111	0.0818677	0.379727	0.336636	0.185873	0	0	0	0	0	0	0	0.383211	0.538253	0.15851	0	0.0052256	0.467554	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.dd7c5865-ee3d-478d-bdf1-8e360085ebad.fc.signal	0	0	0	0	0	0	0	0	0.0402127	0.387451	0.276353	0.338365	0	0	0	0.227122	0.372109	0	0.0829224	1.03267	0.730558	0.0338529	0	0	0	0	0	0	0	0.339228	0.358074	0	0.312844	0.384458	0	0	0	0	0.832897	0.561548	0	0	0	0	0	0	0	0	0.199768	0.750025	0.444766	0	0	0.339228	0.358074	0	0.937025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000666.1.d0131007-971b-46b8-af7a-d6407bc37742.fc.signal	0	0	0.347894	0.319151	0.445233	0.50269	0.873706	0.631921	0.475061	0.14145	0.389306	0.473625	0.317861	0.253179	0.186339	0.116769	0.445599	0.436329	0.189889	0	0.343072	0.770769	0.0989148	0	0.213829	0.853757	0.411724	0.339917	0	0	0.191478	0.402136	0.126066	0.871331	0.82345	0.520519	0.0957464	0	0.126063	0.4612	0.0191448	0	0	0	0.208963	0.250903	0.0102419	0.36509	0.67662	0.761208	0	0	0	0.0175494	0.446833	0.422048	0.783333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.17e8d437-9912-4182-bfcd-8c63788e1a5b.fc.signal	0	0	0	0	0	0	0	0	0.0842507	0.228625	0.188397	0.156559	0.225908	0.312964	0.124951	0.101175	0.184749	0.0498573	0	0	0.0005564	0.0428361	0.0907055	0.189413	0.254458	0.0746502	0	0.0858509	0.182698	0.149099	0.189583	0.254536	0.477218	0.525773	0.116286	0.0926044	0.101973	0.166429	0.212807	0.124222	0.142229	0.304338	0.235685	0.102224	0.0252233	0.0243347	0.0984525	0.148634	0.167961	0.0310515	0	0.00951027	0.0741247	0.123727	0.108167	0.241063	0.930003
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.d64b3583-2ef0-4033-af25-2e355c9dc564.fc.signal	0.1116	0.1116	0.151036	0.060264	0.000744	0.1116	0.1116	0.439451	0.718114	0.467474	0.372854	0.619471	0.693229	0.370797	0.238779	0.322256	0.227174	0.220548	0.324208	0.214193	0.0959117	0.260061	0.346005	0.42556	0.0165	0.049104	0.203864	0.302074	0.568896	0.338277	0.326655	0.353763	0.301759	0.052424	0	0.020674	0.393873	0.457739	0.415205	0.176842	0.188638	0.316394	0.313757	0.191168	0.338271	0.192533	0.232789	0.362541	0.153883	0.111187	0.185247	0.176334	0.061008	0.215025	0.13913	0.1116	0.577011
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.5c2b1045-c5b9-4ce2-a975-1bba53717c39.fc.signal	0	0.069513	0.298138	0.134575	0.189688	0	0.162064	0.298512	0.351059	0.288475	0.799277	0.319722	0.558651	0.199606	0	0.266605	0.105498	0.627172	0.858884	0.611724	0.288868	0.472697	0.436169	0.0516155	0	0.106588	0.233258	0.180736	0.455573	0.831079	0.478688	0.032405	0.0608515	1.06645	0.378465	0.310495	0.464972	0.565382	0.475786	0.222446	0.0726029	0.267243	0	0.467705	0.469606	0.0478867	0	0.260852	0.412449	0.307407	0.0873647	0.186022	0.179595	0.314635	1.08204	0.430428	0.484277
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.eb6b8116-681b-4ebd-8a3a-5c8e0b38a2a8.fc.signal	0	0	0	0	0	0	0	0	0	0.0565773	0.44201	0.11029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0619525	0.272126	0.157035	0.719935	0.227836	0.419047	0.095632	0	0.14123	0.282196	0.0925971	0.228732	0	0	0.114555	0.39053	0.0286389	0	0.218816	0.162913	0.0384721	0.288992	0.184221	0.588353	0.0922077	0	0	0.126214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.e6bec3c5-fcb0-48f1-bb2d-dd0add2596dc.fc.signal	0	0	0	0	0	0	0	0.0682433	0.144619	0.0232647	0.141026	0.18748	0.229656	0.226298	0.0588911	0	0	0	0.297822	0.351178	0.122555	0.119989	0.0176904	0.293018	0.240527	0	0	0	0	0.368949	0.40801	0.228098	0.0751334	0	0.0784092	0.162136	0.222206	0.215311	0.37725	0.572958	0.620098	0.894423	1.10083	1.06448	1.03719	0.423973	0.45407	0.144469	0.52769	0.516451	0.466977	0.14107	0.0575977	0.301008	0.846273	0.369884	0.429501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.c46cb165-d796-4481-af20-c4979e6e803f.fc.signal	0	0	0	0	0	0	0	0.652406	0.576224	1.50322	2.61447	0.931077	0.640176	2.34383	0.458984	0	0	1.20542	2.90143	0.40922	1.20356	1.87346	0.211953	0.430744	0.828952	0	0	0	0	0.574881	0.58442	0	0	0	0.40054	0.459049	0	0	0	0.330281	0.800124	0.276231	0.376981	0.0415453	0	0	0.379033	0.794908	1.37508	1.1203	0	0.936754	0.300699	0.893059	1.56337	0.587934	0.555351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.902ae139-ccdf-4a1c-a16a-ec321c33c554.fc.signal	0	0	0	0	0	0	0	0.690421	0.40475	0	0.811334	0.234363	0	0.368493	0.368664	0.494895	0.464458	0.332632	1.11422	0.86461	0.633235	0.523637	0	0	0	0	0	0	0	0.526348	0.626302	0	0	0	0.541903	1.1233	0.621555	0	0	0	0	0	0.534702	0.452137	0	0.251147	1.04951	0.641016	0	0	0	0	0	0	0.888965	0.91332	0.77268
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000321.2.958c3b4f-844d-4f79-97b0-c208d576e212.fc.signal	0	0	0.569277	0.174182	0	0	0	0.828419	1.24491	0.537615	0.144155	0.488232	0.015504	0	0.230859	0.234818	0.0693389	0.496797	0.00738253	0.232128	0.509015	0.0239665	0	0	0.486223	0.471967	0.446075	0	0.063725	0.629848	0.140465	0.573927	0	0	0.038235	0.951593	0.63052	0.350962	0.348363	0.395095	0	0	0	0	0	0.136014	0.311105	0	0	0.386598	0.35686	0.114705	1.53789	0.577772	0	0	0.598958
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.35556ffc-f017-4274-85bd-1310cd0fe68d.fc.signal	0	0.0656779	0.144441	0	0	0	0.12464	0.345322	0.422843	0.249869	0.32558	0.530215	0.187338	0.482736	0.4546	0.310235	0.526198	0.0970683	0.56737	0.331823	0.0957707	0.25889	0.32541	0.107073	0.409515	0.392922	0.229714	0.0931001	0.110075	0.0599502	0.227315	0.144504	0.204627	0.141506	0.311229	0.242971	0.213121	0.22234	0.277632	0.200001	0.151804	0.18971	0.181462	0.080684	0.883373	0.541547	0.45398	0.037196	0.165531	0.0846242	0.009968	0.647508	0.925521	0.428066	0.214657	0.102386	0.309091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.c2e20b49-142e-4797-9eba-5be0eab06323.fc.signal	0	0	0	0.37367	0.1419	0.45881	0.44935	0.632244	0.701047	0.40884	0.288916	0.600574	0.333778	0.124472	0.0689297	0.24456	0.040824	0.182337	0.764116	0.453699	0.157207	0	0	0	0.173433	0.299567	0	0	0.590105	0.474536	0.386729	0.0373211	0.295679	0.756109	0.318487	0	0	0.0819867	0.82302	0.0409933	0	0	0	0.10726	0.288024	0	0	0	0	0	0	0.77572	0.17028	0	0.01419	0.2365	0.197613
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.5d7cb2f3-47cf-4b96-8e52-3efecb6dacae.fc.signal	0	0	0	0.20128	0.371345	0.154993	0	0	0	0	0.161503	0.120888	0	0.00861067	0.294214	0.306126	0.003229	0	0	0	0.177846	0.0275267	0	0	0.166835	0.145307	0	0	0	0	0	0.113031	0.229106	0.13394	0.189185	0	0	0	0	0	0	0	0	0.384337	0.240057	0.498492	0.125968	0.253249	0.0441305	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.b61c4709-ddec-4f74-8351-f61eb4c7615d.fc.signal	0	0	0	0.228823	0.134388	0	0	0.686375	0.711769	0.342631	0.369236	0.895754	0.570178	0.908181	0.249089	0.101702	0.11502	0.0665903	0.036322	0.319626	0.0072644	0	0	0	0.0217932	0.314783	0.0266361	0.018161	0.56292	0.634307	0.496374	0.460055	0.511303	0.552427	0.219337	0.167882	0.285726	0	0.301465	0.503616	0.284477	0	0.267569	0.277251	0.0556928	0.46249	0.290528	0.280497	0.0871728	0	0	0.251827	0.111386	0.282077	0.444305	0	0.962745
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.1724086a-5e6f-40e4-8774-8e9b5ce9aa91.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198315	0.209367	0	0	0	0.263245	0.211613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375328
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.06d474fe-8a5b-49c2-81ef-b754d64a93d0.fc.signal	0	0	0.0762212	0.215213	0.067254	0.22418	0.4349	0.16141	0.336265	0.236134	0.267666	0.37764	0.965337	1.30948	0.875642	0.481207	0.0866829	0.0520917	0.402468	0.115079	0.566345	1.30168	0.685257	0.307854	0.693019	0.243007	0.0792103	0.313848	0.184856	0.0877211	0.32915	0.387662	0.237941	0.0915347	0.200267	0.220982	0.443867	0.25108	0.0388579	0	0.164399	0.324309	0.0941556	0.107606	0.183828	0.20774	0.297409	0.319826	0.0493196	0	0	0.279432	0.594718	0.307814	0.669421	0.22418	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.6f34fcaf-f939-42d9-9208-522a5ad9c032.fc.signal	0	0	0	0	0	0	0.0247391	0.215222	0.0636213	0.0977366	0	0.206168	0.166815	0.141293	0.361509	0.417771	0.419859	0.398008	0.391517	0.428814	0.180314	0.103614	0	0.115023	0.356118	0.272455	0.109002	0.183791	0.283367	0.240358	0.0747465	0.193405	0.224052	0.470403	0.269002	0.422596	0.68644	0.340454	0.0779609	0.177216	0.229744	0.284646	0.147835	0.202739	0.520255	0.124618	0.368113	0.388202	0.232946	0.0753144	0.165514	0	0.0088702	0.227213	0.583382	0.620451	0.340909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001918.1.f4eb1507-9e72-4fad-bc11-1462cce349d2.fc.signal	0	0	0	0	0	0	0.0962434	0.401356	0.896125	0.284006	0.783269	0.506576	0.0156493	0.378806	0.169033	0.920427	1.24448	0.848425	0.839381	0.0860823	0.0500779	0.453971	0.41952	0.20348	0	0	0	0.0250389	0.38507	0.287982	0.342203	0.403003	0.0707918	0	0.300533	0.901645	0.855746	0.105597	0	0	0.309351	0.530648	0.266068	0.433619	0.129924	0	0.149365	0.334871	0.143624	0.352918	0	0.181532	0.100156	0.168145	0.0823273	0.0926605	0.769758
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.8266b146-518b-415f-b011-597d6aa5064e.fc.signal	0	0	0	0	0.12176	0.452735	0.835152	0.234147	0.143566	0	0.308173	0.523592	0	0.14776	0.966816	0.901232	0.943933	0.336427	0.417333	0.189381	0.0176857	0.140061	0.440698	0.147942	0.0571433	0.559546	0.160769	0.290818	0.0738979	0.182205	0.143042	0.302862	0.155082	0.0172894	0.171592	0.105077	0.173989	0.321257	0.167243	0.021847	0	0.0457747	0.148633	0.292475	0.207934	0.178012	0	0.133455	0.270914	0.18209	0.0291293	0.0447445	0.371589	0.293914	0.229005	0.183254	0.43649
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.733171c1-b776-4277-a4e8-9b25e6d08804.fc.signal	0	0	0	0	0	0	0	0	0	0	0.0336408	0.207524	0.196092	0.360164	0.219294	0.0895698	0.0467069	0.0883185	0.0625337	0.145449	0.383791	0.609298	0.305252	0.0297726	0	0	0	0	0.0936579	0.244054	0.298943	0.221524	0.138301	0.211145	0.259914	0.189523	0.157526	0.0836079	0.134575	0.252055	0.13507	0	0.0921731	0.115383	0.12683	0.212992	0.182435	0.102672	0.0852779	0.0435067	0.079944	0.0552249	0.116234	0.157359	0.0887842	0.00157684	0.8475
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.e8a2327e-2dc7-4105-9610-ec48244249e2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0848656	0.409992	0.117347	0.381691	0.368914	0.100313	0.139547	0.277562	0.341316	0.542952	0.0417136	0.0158224	0.21576	0.0848656	0	0	0	0	0	0	0	0	0	0.297349	0.188565	0	0	0	0	0	0	0.0677149	0.196669	0.0522018	0	0	0	0	0	0	0.0345216	0.204401	0.19334	0.727648
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000332.2.10f5266d-441b-4d93-a883-d970677b92f6.fc.signal	0	0	0	0	0	0	0	0	0.249845	0.483777	0.226246	0.369117	0.0561352	0.257185	0.031052	0.102473	0.638781	0.770864	0.266184	0.256778	0.45518	0	0	0	0	0.162716	0.247586	0	0	0.175543	0.343998	0.258481	0	0	0.0159409	0.272023	0.0182181	0.361643	0.0973653	0	0	0	0	0.380812	0.0775239	0	0.182979	0.0697378	0.696712	0.153014	0	0	0	0	0	0.109811	0.720238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.43d53f41-e4a2-4421-b86f-0d0bce6de71d.fc.signal	0	0	0.0509327	0.20105	0.036189	0	0	0	0.138054	0.530511	0.633942	0.107227	0	0.301679	0.423015	0.213738	0.0587052	0	0	0.202765	0.410152	0.23322	0.012063	0	0	0	0.136714	0.270751	0.264049	0.187271	0.0401172	0.282552	0.311688	0.117949	0.222501	0.353603	0	0	0.20105	0.0871217	0	0	0	0.0375293	0.391387	0.147439	0.0748515	0.288804	0.394993	0.122625	0.20105	0.197029	0.12063	0	0.04021	0.20105	0.284141
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.795c5285-fcfe-49fc-86bb-822787a24420.fc.signal	0	0	0	0	0	0	0.134695	0.993339	0.983246	0.92772	0.934405	2.21234	0.950172	0.0527703	0.263024	0.670912	0.580505	0.138377	0.180294	0.367445	0.7134	1.00222	0.0063636	0.0518154	0.445789	0.423932	0.0710425	0.140649	1.29396	0.535041	0.416539	0.762858	0.176569	0	0.789434	1.64261	0.661898	0.346748	1.01371	0.91401	0.53865	0	1.07712	1.19421	0.740034	1.33603	1.73395	0.507823	0.813307	0.475237	0.75405	0.0371213	0.170343	0.326237	0.833968	0.828824	0.85567
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.7fa161be-cf7b-4429-a672-c1d72473e2c1.fc.signal	0	0	0	0	0.0194953	0.0627646	0.120519	0.173539	0.24363	0.381983	0.416752	0.337616	0.232865	0.259271	0.0832564	0.132057	0.253659	0.192698	0.135788	0.0689683	0.0773056	0.146412	0.230185	0.313866	0.189437	0.0203528	0.107727	0.310478	0.182281	0.202727	0.179461	0.180211	0.212384	0.154628	0.0473521	0.0344913	0.0588474	0.0102997	0.0210852	0.0949217	0.184397	0.173797	0.126818	0.520281	0.434725	0.122422	0.113312	0.184239	0.24521	0.166151	0.0940797	0.138869	0.409475	0.413412	0.0550653	0.00169974	0.790323
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.281a1552-ba2f-4513-8d72-0e1cf5c2b6ab.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.0720133	0.0846115	0	0	0	0	0	0	0.0877884	0.235916	0	0.107786	0.171537	0	0	0	0	0.154869	0.159545	0	0	0	0	0.0606158	0.263365	0	0.0243584	0.204554	0.30935	0.0146314	0	0.171396	1.04531	0.72754	0.505946	1.23968	0.388852	0.45788	0.273816	0.0501648	0	0.120985	0.310079	0.0100161	0.181269
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.41844a41-a9d8-47e3-9699-651cca6131a4.fc.signal	0	0	0	0	0	0	0	0	0.121429	0.250903	0.03394	0	0	0.824944	0.421376	0.730474	0.00255353	0.161715	0.183113	0	0	0	0	0.0750447	0.199866	0	0	0	0.207089	0.0874872	0.10046	0.0987255	0	0	0	0	0	0	0	0.100354	0.38656	0.0861352	0.281248	0	0	0	0	0.081456	0.210818	0.229567	0.359383	0.251628	0	0	0	0	0.251761
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.f20ced91-030b-432e-b792-c809b0185614.fc.signal	0	0	0.26125	0	0	0	0	0.119024	0.0865847	0	0.0419231	0.446582	0.481401	0.283905	0.0087194	0.0862312	0.111198	0.0298301	0.17693	0.428725	0.361059	0.0567559	0.0586063	0.0684309	0.46773	0.214744	0	0	0.205265	0.225574	0.338387	0	0	0	0.00432487	0.184059	0.0025504	0.102921	0.270634	0.239974	0.129159	0.0848535	0.264907	0.143094	0.0710456	0	0	0.859515	0.230455	0.224243	0.226281	0.0180023	0	0	0.011747	0.160313	0.268493
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.f61a7747-a070-47ed-8299-1a865decab43.fc.signal	0	0	0	0	0	0	0	0.0128896	0.519881	0.385919	0	0	0	0.0829832	0.25315	0.509599	0.32224	0.292178	0.513528	0.635662	0.253836	0.578538	0.100969	0	0	0	0	0.195492	0.242302	0	0	0.478793	0.382039	0	0	0.242754	0.61499	0.281423	0.64448	0.0386688	0.247051	0.446839	0.423209	0.562336	0.368106	0.256571	0	0	0	0	0	0	0	0.20963	0.172884	0.11872	0.695402
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.34e1eb06-bd04-44e7-b752-6e248f54239d.fc.signal	0	0	0	0	0	0	0.0070365	0.130659	0.0458297	0	0	0.0292242	0.10597	0.0331232	0	0.145939	0.271465	0.0085956	0	0.0200544	0.0737067	0.0112775	0	0.0917206	0.0377997	0.0142523	0.09295	0.156637	0.180741	0.0232981	0	0.128721	0.0686871	0.0241934	0.145773	0.109898	0.146154	0.0165815	0.0445081	0.137192	0.157769	0.0751216	0	0.0671497	0.0932963	0.0827239	0.142448	0.0010692	0	0.0355728	0.168715	0.0365624	0.0947208	0.105971	0.15185	0.348394	0.429119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.9e3b4885-f5bc-4ff7-9713-139148fa3034.fc.signal	0	0.257573	1.26204	0.260612	0.157837	0	0.0127769	1.01359	1.00066	0.221894	0.36932	1.39113	0.428903	0.701131	0.171635	0.171678	0.444448	0.366653	0.37368	0.202018	0.160355	0.26798	0.490223	0.345111	0.0153093	0.302655	0.299965	0.036201	0.570712	0.0939625	0.448257	1.01854	0.222789	0.212283	0.316425	0.360315	0.938237	0.469923	0.472187	0.306265	0.0820907	0.192834	0.876819	0.311208	0.555746	0.511682	0.419078	0.9105	0.399045	0.245943	0	0.143895	0.481065	0.628136	0.125469	0.174529	0.598985
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.d1a8257b-a783-46cb-9494-1d7cf28c907b.fc.signal	0	0.0359567	0.0821037	0.0517597	0	0	0.0212415	0.109127	0.114343	0.0527137	0.00691973	0.0148853	0.132476	0.135213	0.0292323	0.054337	0.0287303	0.0243527	0.0293918	0.00790007	0	0	0	0.0440717	0.181722	0.222628	0.0715242	0.0354887	0.108739	0.195109	0.110591	0.00564293	0	0.0231525	0.0702264	0.0733907	0.0723581	0.0135225	0	0.0170102	0.0915638	0.105161	0.0694087	0.120647	0.0656869	0	0	0.0586555	0.060055	0.0076058	0.0685023	0.0626249	0	0	0	0.0452547	0.661064
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.2ce6c7a2-1501-4bf0-9209-c55a1327303d.fc.signal	0.0203708	0.113348	0.12222	0.0215689	0	0	0.083885	0.132325	0.187465	0.25092	0.157079	0.0848847	0.206025	0.150725	0.0443892	0.0287869	0.131907	0.117814	0.235444	0.366894	0.311702	0.30883	0.268314	0.326523	0.498027	0.313682	0.0784733	0.0694402	0.273774	0.178089	0.0157853	0.262573	0.485925	0.39546	0.495173	0.319558	0.211714	0.270443	0.355989	0.299307	0.284586	0.240027	0.117393	0.0141884	0.330131	0.732985	0.508467	0.492605	0.54937	0.219248	0.105338	0.212461	0.203037	0.125608	0.016074	0.0441613	0.274177
