	chr2:113468533-113468682	chr2:113468683-113468792	chr2:113468793-113468832	chr2:113468833-113468882	chr2:113468883-113468982	chr2:113468983-113469072	chr2:113469073-113469132	chr2:113469133-113469282	chr2:113469283-113469332	chr2:113469333-113469432	chr2:113469433-113469492	chr2:113469493-113469582	chr2:113469583-113469732	chr2:113469733-113469812	chr2:113469813-113469882	chr2:113469883-113469922	chr2:113469923-113470032	chr2:113470033-113470182	chr2:113470183-113470332	chr2:113470333-113470352	chr2:113470353-113470392	chr2:113470393-113470482	chr2:113470483-113470542	chr2:113470543-113470582	chr2:113470583-113470632	chr2:113470633-113470782	chr2:113470783-113470932	chr2:113470933-113471082	chr2:113471083-113471152	chr2:113471153-113471232	chr2:113471233-113471382	chr2:113471383-113471532	chr2:113471533-113471632	chr2:113471633-113471682	chr2:113471683-113471722	chr2:113471723-113471832	chr2:113471833-113471932	chr2:113471933-113471982	chr2:113471983-113472102	chr2:113472103-113472132	chr2:113472133-113472282	chr2:113472283-113472312	chr2:113472313-113472432	chr2:113472433-113472472	chr2:113472473-113472512	chr2:113472513-113472582	chr2:113472583-113472732	chr2:113472733-113472772	chr2:113472773-113472882	chr2:113472883-113473032	chr2:113473033-113473182	chr2:113473183-113473332	chr2:113473333-113473482	chr2:113473483-113473589	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.f091f16b-76c5-4d9c-852c-b5cc2fced8c8.fc.signal	0.0618514	0	0	0	0	0	0.0792967	0.463225	0.275994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306373	0.423568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.901961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000226.3.0efe9323-bb7a-4549-ab51-b36e1f1ce2c0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.519313
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.5c07f984-971d-485b-aaa7-9eb650115736.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.686fa881-e6e7-464b-858f-6914c5504719.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391286	0.779826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123529
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.ec015f8f-ae48-4714-af9a-4349b955d07f.fc.signal	0.701727	0.058758	0	0	0	0	0	0.297521	0.030778	0.206213	0.30778	0.0786549	0	0	0.118715	1.13107	1.30105	0.305727	0.229809	0	0	0	0	0	0	0	0.412419	0.211339	0.426491	0.600161	0.0882303	0	0	0	0	0	0.0184668	0.30778	0.241094	0	0.285209	0.112853	0	0	0	0	0	0	0	0	0	0	0	0	0.902319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.9c1223d8-1c7e-48a7-80b8-13425cae848a.fc.signal	0.496375	0.130168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640823
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.62d7109e-8999-4534-ab39-8054c39c7871.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294964
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.a7b76745-dcef-4cb6-a9b6-a20155a8b15e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.735739
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004604.3.397dad66-8eeb-4031-bd0a-a0b7a2fe32fc.fc.signal	0.0131893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02473	0.726163	0.34622	0.235759	0	0	0	0	0	0	0.0807847	0.377545	0.102217	0	0	0	0	0	0	0	0	0.051933	0.4946	0.451322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.aa33cda4-5f7e-468f-8713-d439ef935bb1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0936982	0.389354	0	0	0	0	0	0.309249	0.45806	0.222938	0	0.558904	0.287983	0.801641	0.656576	0.499339	0.0206208	0.0641536	0.269185	0.428922	0.0756096	0	0	0	0	0	0.051552	0.22912	0.22912	0.265096	0.171076	0	0	0	0	0	0	0	0.905074
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.5dfb9b40-6b47-44fd-9ffc-ba05e31611c9.fc.signal	0	0	0	0	0	0	0.0545767	0.225982	0.180033	0.0175425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244739	0.383466	0.215123	0.11695	0.0489064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.0f14d363-13f3-4ef6-ae7d-bc5a09aea3db.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221797	0.109243	0	0	0	0	0	0	0	0	0.24497	0.666937	0.819454	0.915456	0.0778126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.50048c67-3126-4929-baee-51f09f7d6142.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205171	0.634523	1.50552	0.305396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.692708
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.87740d95-2152-4bf6-9e4b-40324c82c60e.fc.signal	0	0	0	0	0	0	0	0.122603	0.430059	0.495135	0.28293	0.0125747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373223
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.ca2c9686-19d9-4bbf-8dc9-072da982979c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.888573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.82753642-3854-4352-953d-733f91022d45.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264911
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.bf75e79c-02a8-4739-8192-e972df4d98cd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502646
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.ee5a3664-07e5-4d43-88be-221375bd110b.fc.signal	0	0	0	0	0	0	0	0.411052	0.47067	0.0188268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0915033
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000283.2.21f78497-9226-4005-b725-5835db92545e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.ff801444-0867-45f5-9fff-5a6333e09e53.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.687204
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.3a6ae66a-e132-4cd3-9cf1-43065af659e9.fc.signal	0.569783	0	0	0	0	0	0.0188007	0.28201	0.0056402	0.180486	0.28201	0.0971368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242529	0.229637	0.28201	0.0827229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813514
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.e849a0a4-b91f-4930-9a8d-97e433f1508c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306675	0.25235	0.36801	0.213446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941452
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.4a4a3e76-3b28-4e5b-88f0-29c203f107d8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00890727	0.622627	0.546433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.708827
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.13578db3-4212-4341-9822-49765f351d24.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42993	0.703762	0.331305	0	0	0	0	0	0	0	0	0	0	0.285339	0.717724	0.044174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256228
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.e64e21a4-069f-4200-928f-507f2bd71d2a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303575	0.49496	0.115491	0	0.18561	0.49496	0.214483	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001011.4.91d77497-c903-4470-8aaa-0d4fbe51c6cc.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90566
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.455df784-1bb9-4cc0-95a0-4a32fe765d2d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00837	0.296691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.bb12e66c-224d-4318-8f86-5005c23a894a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.947636d1-63cf-466c-85ac-2bb2502bcda7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.cde4ad8a-05bb-4102-b4aa-50d06b7c6301.fc.signal	0	0	0	0	0	0	0.19019	0.496223	0.290472	0.0337155	0	0	0	0	0	0	0	0.411502	0.280098	0	0	0	0	0	0	0	0	0.302575	0.54093	0.593263	0.641459	0.803985	0.534261	0.280098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.880724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.8e681a4e-cecf-493b-b8f7-5ee138ef396e.fc.signal	0.0201578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382998	0.607826	0.358189	0.0332271	0.413053	0.349839	0.144206	0	0	0	0	0.033138	0.195516	0.36681	0.124048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.271e563a-c6d5-4ee3-a33b-ac24715ad186.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.946d9db5-c2ec-4c13-9689-dc803ab18892.fc.signal	0	0	0	0	0	0	0.154637	0.994453	0.653066	0.31546	0	0	0	0	0	0	0.61728	0.289414	0	0	0	0	0	0	0	0.0668034	0.670363	0.722296	0.196166	0.380406	1.17503	0.0395872	0	0	0	0	0	0	0.219585	0.37113	0.121236	0	0	0	0.0649477	0.37113	0.180617	0	0	0	0	0	0	0	0.807229
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.4a8b4799-6afb-49ea-a6ae-19a731abd44c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0569476
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003804.1.b908a70c-a0dd-4409-9203-84ba65c7adc1.fc.signal	0	0	0	0	0	0	0	0.158955	0.313426	0.177995	0.160588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0656168
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.c0dc13ea-ece0-417c-9088-4e9c05767179.fc.signal	0.718961	0.375711	0	0	0	0.226959	0.47503	0.652434	0.104507	0	0	0	0	0	0	0	0	0.0728379	0.67461	0.47503	0.47503	0.126675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185366
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.d16ca01b-df2f-4c07-a1a8-144b866b6330.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754237
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.5678b466-ce35-4b58-8997-0fc1c8726cbc.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.609264	0.635752	0.0541905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364146
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.d30507d4-6b66-4bed-946f-9975da413e99.fc.signal	0.415279	0.583407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.622301	0.564886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465146
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.7d48c8fd-5c5b-4bd0-8645-6d9ecb6d3b35.fc.signal	0.485046	0.0211669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.53290f93-d602-40f3-94de-10c56c625511.fc.signal	0	0	0	0	0	0	0	0.0508183	0.26749	0.26749	0.207293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203272	0.197922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0983213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.cd34de67-c526-40fb-aa45-62b2369a1b8a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.c4b81ef6-ed09-4c50-b82b-3d67e24e52c7.fc.signal	0	0	0	0	0	0	0	0.784929	1.20449	0.508899	0	0	0	0	0	0	0.276485	0.515926	0.0441643	0	0	0	0	0	0	0.156583	0.558084	0.0481792	0	0	0	0	0	0.258963	0.30112	0.881469	0.900359	0.307143	0.0125467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000347.2.110f3b63-8eff-4974-90e6-55fc2d81ec5e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386029
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.58df05be-1225-4fa7-a2b4-32d2d5f1b802.fc.signal	0	0	0	0	0	0	0	0.530857	0.445936	0	0	0	0	0	0	0	0	0.290981	0.380161	0.06372	0	0	0	0	0	0	0	0	0.0500657	0.768467	1.59896	0.006372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892473
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.de49c4d5-f400-43fb-a85f-1d9de464ec5b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0799031
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.d30ba9b4-7d2d-48aa-b02d-99eb8d60aa7d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428339	0.52237	0.182798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707983
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.819459d2-9d3b-4d27-8783-172661f9c0c5.fc.signal	0.494857	0.170775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0328428	0.346521	0.0469183	0	0.193324	0.207914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186054	0.36475	0.160864	0	0	0	0	0	0.897401
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.59d957d1-1698-4164-ba42-8458fa8d6784.fc.signal	0.332945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384375	0.365427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.99018b0c-bf73-45c8-8a67-210ecd9aefd7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.871605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.a83deafa-f81d-438b-9dcb-0637f2454600.fc.signal	0.244952	0	0	0	0	0	0.321737	0.732591	0.62257	0.264656	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210181	0.57278	0.375639	0.0145311	0.296849	0	0.0643641	1.116	0.336228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675105
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000321.2.c8657a32-fc05-4c24-83c9-60d44c93384b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0443038
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.85786817-c747-4f24-af1b-96a4b4e0637c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.305147
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.fc448a7c-29ec-4102-8bb2-a2d46c051ee6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000059.3.c9963a54-6a2b-4612-99dc-6250ce6e822f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0598291
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.4326f7eb-62f8-4088-a16a-c972be432d9e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280763
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.f831cb1c-a733-4a3e-a582-f65e4c8bd4ab.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142567	0.851692	0.376106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.847715	0.184433	0	0	0	0	0	0	0.416422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.f58764bd-8340-4d36-994e-04c84f5ba1e4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510704	0.63838	0.191514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.883485
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.0ab311fb-65be-4049-8c99-b5e3d0b121fe.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.0170bf87-acb4-4151-9ad9-b1d9403f191c.fc.signal	0.007921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349244	0.166341	0.39341	0.217828	0	0	0	0	0	0	0	0	0	0	0.979957	0.705114	0	0	0	0	0	0	0.419228	0.79227	0.351228	0	0	0	0	0	0	0	0	0	0	0	0	0	0.774788
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.8143faf4-bd87-4c0f-98f7-a0083493be0c.fc.signal	0	0	0	0	0	0	0	0.422706	0.81814	0.81814	0.511337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.02c77ad4-7e66-47c9-9293-090262716389.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.692308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.411f7ec7-d6f4-4c6e-811f-d293f4c79591.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.889801
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000316.2.522ef7c8-3b77-40b6-9e75-b2ed2109254e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.61c76aeb-6fcd-4225-8505-91d356c76671.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0168243	0.63091	0.560109	0.0744176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.603922
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.733524dc-1168-46fe-ac14-03e518cd0f4e.fc.signal	0	0	0	0	0	0	0	0.526722	0.346815	0	0	0	0	0	0	0	0.081732	0.331799	0.25045	0	0	0	0	0	0	0	0	0	0	0.128469	0.680883	0.526709	0.0128436	0	0	0.245196	0.494581	0.777228	0.744048	0.417474	0.158404	0	0	0	0	0	0.042812	0.32109	0.26271	0	0	0	0	0	0.921153
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.093281fa-11ea-4b40-987a-06f1806e196f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.737477
