	chr5:179835385-179835494	chr5:179835495-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839224	chr5:179839225-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004655.3.a03293d2-6113-4ca9-b53e-d6298f97afbf.fc.signal	0	0	0	0	0.118692	0.50662	0.62013	0.557523	0.583538	0.523971	0.445241	0.336551	0.410381	0.971679	0.54017	0	0.0531361	0.491768	0.43507	0.165577	0.210949	0.670108	1.1725	0.904952	1.5194	0.196435	0	0.333151	1.18812	0.899984	0.639822	0.929425	1.21582	0.697934	0	0.589191	1.26498	0.108565	0	0	0.351812	0.426421	0.175828	0	0.141309	0.218531	0	0	0	0	0	0.534789	0.747355	0.0775261	0.0663323	0.398476	0.418605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.34f373d0-ec85-43e8-be9c-456d096f409b.fc.signal	0	0.500764	0.638063	0	0	0.61429	2.40675	1.94264	2.02004	1.76488	2.103	1.99361	1.14125	0.55886	1.44171	1.42098	2.12336	2.89917	2.48391	1.64108	1.12986	1.3413	1.39885	0.945003	2.37078	0.637168	0.371624	1.50175	2.47106	1.7927	1.71023	1.72532	1.6206	0.588749	1.48494	0.715694	0.288869	0.0467271	1.77982	1.4673	1.46086	1.11505	0.112624	0.674291	1.0468	0.821691	0.636507	0.0969585	0.48839	0	0.836846	0.725934	1.06674	0.621358	0.616438	0.502334	0.395683
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.221dc4c8-df92-4d92-a47c-49ab8394aec7.fc.signal	0	0	0	0	0.0634657	0.578745	0.716208	0.720761	0.664922	1.14973	0.872605	0.74491	0.503184	1.09544	0.542466	0.22666	0.318148	0.414337	0.210038	0.22666	0.0815976	0.272445	0.905032	0.499133	0.0874467	0	0	0	0	0.183959	0.125419	0	0.323917	0.271389	0	0	0.488038	0.767578	0.229683	0.344528	0.101242	0.45333	0.228959	0.362662	0.231194	0.321861	0.503195	0.349062	0.0589316	0	0	0.275019	0.35964	0.380774	1.28431	1.01391	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.23508f0c-a4f9-4134-8818-79f90321c313.fc.signal	0	0	0	0	0	0	0.385893	0.662906	0.040081	0.13005	0.696793	0.973696	1.14667	1.47439	0.238474	0.716325	0.492295	0	0	0.440428	0.437706	0.479548	0	0	0.628524	0.257393	0	0.664187	1.30916	1.51169	1.22213	0.138566	0	0.367987	0.493264	0.273251	0.426567	0.463771	0.0954333	0	0	0	0.251244	0.605801	0.79895	0.726668	0.479094	2.06636	0.560643	0	0	0.713504	0.305788	0.473695	0.435685	0	0.801527
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000324.2.bda4281b-2ebf-44e4-aadf-619322c04a02.fc.signal	0	0	0	0	0	0	0.0644901	0.340518	0.556358	1.0226	0.363731	0.207384	0.242951	0.25336	0.271704	0.605704	0.198281	0.401672	0.710189	0.508232	0.776824	0.0554907	0	0	0	0	0	0	0	0	0.510485	0.429893	0.0583423	0	0.0976491	0.323192	0.351465	0.787851	0.152599	0	0.263581	0.649368	0.281316	0	0	0.135644	0.181707	0.219304	0.100632	0	0	0	0	0	0	0	0.794425
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.f0f49cb4-faa4-493d-95f6-28ba67fd8f5a.fc.signal	0	0	0.607816	0.136448	0	0.712545	2.80661	2.99715	0.565612	2.10046	3.00251	2.16272	1.05638	1.05096	1.17437	1.7409	1.26539	2.2454	2.77735	1.80357	1.12038	0.172581	0.993486	0.891589	0.755586	0.287168	0.425404	0.811982	1.00265	0.906143	0.37153	1.67117	2.09892	0.577005	0.262447	1.02351	1.62892	0.476298	0.410289	0.848631	1.00702	0.71615	0.0702916	0	0.148853	0.630354	0.53197	1.12726	1.57551	0.744315	0.153023	1.02109	0.181931	0.467232	0.251868	0	0.203655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.3d784b78-f4bc-495c-ac9b-3091418dd4cd.fc.signal	0	0	0.0903839	0.58946	0.0471568	0.145595	0.264972	0.795091	0.652337	0.463292	1.0484	0.463422	0.657118	0.55171	0.70135	0.805593	0.651619	0.396622	0.624246	0.829178	0.381185	1.0296	0.588027	0.0736355	0	0	0	0	0.411903	1.47098	0.107104	0.774164	0.679849	0	0.762181	0.662097	0	0	0.0050206	0.503951	0.345811	0.255875	0	0.0599665	0.209606	0.25956	0.150008	1.05295	0.71963	0.722909	0.467638	0	0	0	0	0	0.607018
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.31fbe29d-1182-47f5-a555-ef5b23fa0332.fc.signal	0	0	0	0	0	0.145678	1.13259	2.25438	2.33779	0.490779	1.38032	1.13428	0.823374	0.107882	2.1543	1.67832	2.76564	4.67996	1.34725	1.82429	4.78885	1.42939	0	0.176018	0.709477	0	0.0606991	1.36573	1.17319	2.39292	2.3326	1.68518	1.17956	0	0.0364	1.06354	1.3593	1.53957	1.78309	0.830104	0.776292	1.71155	0.116547	1.34636	1.46592	1.17041	2.6312	3.50615	1.14705	0	0	0	0.192204	0.884047	0	0	0.555351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.693f5b6b-5914-4fc3-8d42-3cb06b12471b.fc.signal	0	0	0	0.24575	0.798698	0.32554	0.764148	0.775341	0.413888	2.45442	3.30964	1.24955	0.498807	1.01054	1.24359	0.975678	1.49374	0.77204	1.05087	1.54738	1.21406	0.0216708	0.276797	0.252854	0	0	0	0	0.0877313	0.850133	0.271934	0	0.202989	1.3936	1.00755	0.931995	0.759863	1.27968	0.411627	0.326494	0.712715	0.459585	0.549189	0.343319	0.804918	0.469036	0.370129	0.136344	0.401333	0.287474	0	0.179916	0.814608	0.624557	0.729086	1.04043	0.290123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.b312b64f-9e57-40a1-8990-36799deb53e5.fc.signal	0	0.261113	0.504385	0.89691	0.491733	0.259583	3.11168	2.53454	2.46741	3.45675	3.79486	2.82945	1.56157	1.31206	0.879301	1.56482	2.0896	1.06865	0.497739	0.77036	1.18253	0.497003	0.105522	0.57121	0.544437	0.07174	0	1.6642	2.79732	0.411037	0.96557	1.31051	0.0949521	0	0.786821	1.50134	1.01093	0.658219	0.0274162	0.122393	0.563495	0.622605	0.141373	1.05523	1.1857	0.888386	0.505621	0.5881	0.702758	0.662665	0.827265	0.470626	0.375623	1.08048	1.93572	2.49081	0.85
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001921.1.e0431336-7ca3-491c-a874-4a2ee7005698.fc.signal	0.0892218	0.331236	0.49072	0.140673	0.129223	0.963339	1.47367	3.44294	3.85574	5.66228	6.17258	6.22078	6.5122	2.44249	1.60684	0.967811	0.704111	0.658727	0.410286	0.373508	0.380022	0.400892	0.556195	0.438081	0.524848	0.358226	0	0.114501	0.986275	1.99561	0.762707	0.0865301	0	0	0.23391	0.471899	0.337232	1.06568	0.716688	0.169657	0	0.174027	0.678201	0.479575	0.238315	0.762749	0.813615	0.348894	0.284498	0.104242	0	0	0	0	0	0	0.757117
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.f1a05120-9b28-47d7-97dd-561e9dce1de5.fc.signal	0	0	0	0	0	0.560558	0.668555	0.622271	0	0.458488	0.40093	0.573751	0.705968	0.22577	0.318808	0.672436	0.0518219	0	0	0	0	0	0.0411419	0.746911	0.106873	0	0	0	0.447418	0.478274	0.16031	0.75	0	0	0	0	0	0	0.251994	1.3951	0.154282	0.326032	0.586272	0.560558	0.365134	0	0	0.525761	0.370277	0	0	0	0	0.6017	0.707257	0.639209	0.987516
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.7cb1b260-ca75-46bb-8f6a-650a6447c78b.fc.signal	0	0.71614	1.57219	0.257394	0.711296	1.44756	2.4149	2.30111	4.9309	4.22357	4.05804	1.24799	4.13591	3.1626	2.66474	1.72994	0.907803	0.572911	0.534164	0.41792	0.952086	0.282302	0.41792	0.84348	0.185092	0	0	0	0.0346969	0.313314	0.264376	0.251257	0.980041	2.18066	0.997078	0.08303	0.356304	0.312739	0.854978	0.388483	0.185715	0.705349	0.14373	0.379918	0.700157	0.298187	0	0	0	0	0	0	0	0	0.650754	0.219616	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001025.7.383d7143-d994-47de-83fc-160182b0cccd.fc.signal	0	0	0	0	0	0.171847	1.31134	0.19476	2.22766	0.196357	1.20699	2.0288	0.997254	0	0	0.357539	1.37498	0.801875	0.914044	0.110285	1.16453	0.416512	1.14821	0.229503	0	0	0	0	0.852682	0.149159	0.168841	0.532233	1.30106	0.634131	1.61232	0.913659	0.1797	0.404135	1.23002	1.04719	0.19155	0.347335	0.572802	0.878057	0.400392	0.171185	0.650933	0	0	0.555693	0.406178	0	0	2.00774	1.76586	0	0.458128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.ccd0be12-ccb0-4c4e-b1e2-a054444b344c.fc.signal	0	0	0	0.129195	1.36663	3.79101	1.30403	1.56123	1.39168	1.09032	0.99662	1.98915	2.77621	2.5047	1.1254	1.2115	1.5462	0.254341	1.40902	0.308824	0.530867	1.52809	1.73262	0.818608	0.523941	0.261427	0.652865	0.355516	0.889516	0.810904	0.597135	0.638574	0.451156	0.961604	0.25604	0.0988361	0.62806	0.100527	0	0.0977138	0.258987	0.521933	0.820102	0.296351	0.807435	0.386482	0	0.197309	0.817112	0.446134	0.373467	0.938682	0.855891	0.58742	1.38478	2.1116	0.340764
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.933a7d27-4354-4302-9c64-4b388ac0b67b.fc.signal	0	0	0	0	0.201353	0.462419	0.339361	0.308239	0.877075	1.70509	2.43483	2.98823	2.86367	1.2048	0.271659	0.312729	0.10655	0.0523459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.523614	0.23082	0	0.21083	0.191192	0.0610617	0.312727	0.28127	0.128081	0	0.0240759	0.316441	0.0098504	0.116391	0.0561076	0	0.016614	0.500411	0.374306	0.358984	0.442777	0.360264	0.988218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.55314661-bc45-4308-bfd4-d3d00bb0ac86.fc.signal	0	0	0	0	0	0.328862	0.997396	0.473614	1.65905	1.81723	1.1664	1.99096	1.63038	0.0928792	0.880371	1.5139	0.580048	0.467882	0.646502	0.960474	0.598394	0.726902	0.232563	0.405999	0.318056	0.130349	0.179232	0.481572	0.552034	0.859358	0.665347	0.358194	0.904822	0.477783	0.192454	0.274467	0.674112	0.787669	1.49811	0.204789	0.688644	0.620354	0.270986	0.529734	1.65444	0.698301	0.213496	0.385259	0.41215	0.759317	0	1.56238	1.01021	1.80163	1.46002	0.3483	0.593939
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001901.1.f49f8858-2472-44f2-b550-626e1e1b869d.fc.signal	0	0	0	0	0.143999	0.336718	0.327973	0.602811	0.537511	0.759594	1.06023	0.636206	1.01776	0.827136	0.724989	0.750099	0.809632	0.896949	0.865956	1.02525	1.11545	0.618425	0.606963	0.69917	0.299218	0.251782	0.242872	0.452655	0.787299	1.05555	0.700669	0.764634	0.846657	0.510086	0.450041	0.247325	0.463681	0.377472	0.498822	0.460963	0.0197465	0	0.119632	0.432039	0.256803	0.236128	0.266088	0.359564	0.184447	0.196552	0.0597109	0.252281	0.16189	0.475188	0.728513	0.494478	0.389222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.68f6c400-c106-443e-8636-56b5afbcfe6d.fc.signal	0.00596591	0.21875	0.43751	0.0977091	0.156044	0.778102	0.695228	0.452574	0.934758	0.955166	0.333758	0.548098	0.878162	1.32606	0.582934	0.598619	0.855206	1.08502	0.767096	0.876477	0.478342	0.228961	0.496856	0.74814	0.392298	0.0145833	0.21875	0.240626	0.780224	0.600379	0.497227	0.336524	0.24646	0.545427	0.364588	0.21875	0.230823	0.186667	0.217948	0.326671	0.72918	0.422765	0.831219	1.35159	0.31369	0.128549	0.183406	0.368979	0.367894	0.408342	0.0729167	0.21875	0.0729167	0.21875	0.406881	0.65626	0.77268
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.5f1e2b9f-7ef0-4e6e-89e2-0b9c11816f3d.fc.signal	0	0	0	0	0	0.191774	1.03294	0.809166	0.499601	0.576693	0.335914	0.406722	0.625336	0.325942	0.685351	0.80574	0.548384	0.960376	0.868194	0.895389	0.511105	0.301212	0.0723727	0.357116	0.149482	0.1243	0.39681	0.50904	0.510338	0.408025	0.567854	0.196647	0.117076	0.0370235	0.363624	0.432665	0.843893	0.419183	0	0	0	0.146494	0.529705	0.584009	0.558169	0.8928	0.46129	0.103962	0.218635	0.190406	0.19834	0.0978477	0.252588	0.196218	0.204684	0.39681	0.844787
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003817.1.938c2b4b-daef-44d7-a2de-46b7f4271c13.fc.signal	0	0.0249458	0.186255	0.169256	0	0.176432	0.398854	0.676277	1.12145	1.41202	0.80831	0.281577	0.402613	0.495432	0.657232	0.539005	0.448839	0.696201	0.496982	0.984863	1.07444	0.399857	0.539604	0.684788	0.229863	0.393204	0.493967	0.506286	1.20179	1.99817	1.21288	0.761569	0.900974	0.464157	0.381301	0.255791	0.490176	0.408157	0.57746	0.555946	0.374342	0.0668782	0	0.207692	0.385241	0.341096	0.137199	0.0960851	0.220991	0.0450871	0	0	0	0	0	0.0290013	0.503086
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001887.4.aa825751-1900-4a19-81df-fe3780ad3aed.fc.signal	0.0270743	0.389444	0.929983	0.907075	0.100797	0.725396	1.42752	0.73766	0.457217	0.52484	0.526369	0.816463	0.801643	0.604552	0.653959	0.500214	0.540978	0.878333	0.66164	0.323073	0.816958	1.02041	0.986749	0.527429	0.306914	0.577653	0.708816	0.504577	0.377141	0.532673	0.630166	0.514913	0.607459	0.378742	0.560447	0.777281	0.294762	0.40422	0.0748361	0	0	0.236726	0.525182	0.671821	0.521559	0.76832	1.20401	1.09187	0.739081	0.426107	0.258108	0.546705	0.589456	0.12829	0	0.1258	0.674711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.9815b17b-4b2f-4371-98fe-9b674b10f52b.fc.signal	0.23219	0.23219	0.0603694	0	0	0	0.438062	0.507718	0.462821	0.868284	0.487348	0.100701	0.412271	0.450146	0.0795322	0.471865	0.447351	0.447352	0.599031	0.338997	0.871396	0.874143	0.517987	0.109771	0	0	0.0515978	0.41407	0.606226	0.0760217	0	0.270888	0.707167	0.31883	0.260053	0.297203	0.289464	0.0723326	0.29083	0.340545	0.461282	0.539676	0.39803	0.770131	0.199683	0	0.58816	0.681018	0.133379	0.301847	0.19504	0	0.222902	0.730398	0.815959	0.747833	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.a1786588-e489-4c70-a7da-27b695059d11.fc.signal	0	0	0.0584453	0.642892	1.04198	0.542114	0.957559	0.367089	0.558781	1.76486	3.04323	0.9478	1.1617	0.879698	0.792421	0.923423	0.703004	0.397423	0.385733	0.512299	0.295463	0.025048	0.893369	0.45587	0.0734741	0.517653	0.475903	0.050096	0	0	0	0	0	0.0926152	0.646201	0.281225	0.197158	0.0741541	0.417154	0.699664	0.464214	0.445847	0.429149	0.0116891	0	0	0	0	0	0	0	1.10043	0.602813	0.0150288	0.25048	0.0725074	0.254224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000734.3.fc3ea2cc-fde7-4c36-bf2d-c79dc5b2ca08.fc.signal	0	0	0.38165	0.591051	0.559368	0.585596	0.0430696	0	0.0013166	0.42621	0.261351	0.319466	0.584031	0.721263	0.504081	0.0486914	0.025004	0.298861	0.17842	0.18384	0	0.307275	0.696215	0.452728	0.209251	0.159244	0.0899656	0.39479	0.156625	0.416442	0.30927	0.0315845	0.731702	0.484301	0.34991	0.518258	0.0881843	0.289563	0.0737296	0	0	0	0.199704	0.473269	0	0.0842269	0.727768	0.293478	0	0.244441	0.0720829	0	0	0.335349	0.778183	0.529828	0.973171
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.5811fe86-2f6b-4937-8c8f-b865bb36877a.fc.signal	0	0	0	0	0	0	0.292891	1.08506	0	0.0509376	1.53313	0.367565	1.16993	0.977207	0.950496	0.0148365	0.427112	0.777847	0	0	0	0.432951	1.29058	3.13233	1.19436	0	0	0	1.45029	2.48057	0.071535	2.90042	1.87133	0	0.331094	1.06382	0.131066	0	0	0	0	0.283672	0.862754	0.538304	0.673984	0	0	2.06161	2.59544	1.69987	0	0	0.184634	2.55436	0.66134	1.57193	0.682741
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.55c580e9-33d1-47be-8555-14db2907a656.fc.signal	0	0	0	0	0	0.614075	0.24075	0.231489	0.194842	0.861092	0.713986	0	0	0	0	0	0.581695	0.592483	1.69257	1.567	0.685882	0.571449	0.645686	0.97957	0.534007	0	0	0	0.619781	0.110139	0.390896	1.71336	0.546481	0	0.328208	0.238846	0.453947	1.07716	0.496763	1.86823	1.05459	0.191183	1.84315	0.766213	0.969998	0.369239	0.400121	0.535343	0	0	0	0.0699075	0.973679	0.847523	2.31713	2.45281	0.635514
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004606.2.ed49a991-84af-4e39-816c-484a056fbaeb.fc.signal	0.802142	0.36771	0.502459	1.07841	2.45329	1.20338	1.57129	0.223045	0.894579	2.89935	4.98261	2.3504	1.52793	0.561086	0.929644	1.72296	0.857853	0.556366	0.330057	0.842594	0.803921	0.802443	0.611838	0.208325	0.784312	0.318682	0.776107	0.72056	1.48538	1.05878	0.487675	1.22775	1.89377	0.717156	0.744995	0.777235	1.27212	0.600694	0.298007	0.186501	0.136804	0.154621	0.10831	0.247319	0	0	0.639685	1.45293	0.784323	0.188737	0.656834	1.26221	0.156887	0.372787	0.681023	0.235158	0.935484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000160.3.e903580b-1c33-4732-976f-9d35cef3b4b7.fc.signal	0	0.156611	0.48188	0.0867384	0	0	0	0.554667	1.54217	1.3765	0.57762	1.19723	0.787145	1.10525	0.363056	1.23375	1.22767	0.699895	0.368447	0.800013	0.0257003	0.276045	0.790373	0.128501	0.478667	0.131714	0.1092	0.364	0.695051	0.664991	1.53749	2.82409	0.925338	0.700396	0.845002	0.577586	0	0	0.13276	0.430308	0.370568	0.325233	1.78268	0.844435	0	0	0.128501	0.748598	0.677901	0.276278	0	0.475455	0.45618	0.658621	0.295622	0.659466	0.849432
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aac7e4a9-da4f-4f24-8b37-ec261c55025e.fc.signal	0.864834	1.07457	1.28425	0.688314	0.515539	0.625869	1.19937	1.60472	1.93501	1.6763	2.23353	1.15162	0.744365	0.41072	0.858861	2.01645	1.3867	1.11089	1.82427	1.04249	0.853914	0.9613	0.18658	0.225868	0.295084	0	0.121246	0.569889	1.11795	0.777829	0.849785	0.264463	0.258375	0.00905193	0.594608	0.817573	0.654058	0.304652	0.134533	0.75982	1.1312	0.704945	0.665101	0.508427	1.14447	1.50408	1.051	1.73161	0.851939	0.216973	0.004338	0.218406	0.421805	0.532208	0.20408	1.06976	0.38326
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.e809e596-752e-4188-9554-1c259b625898.fc.signal	0.0695765	0.566708	0.781207	0.0688612	0.260973	0.275556	1.01164	2.28341	1.00952	0.667793	1.25501	0.196873	0.379667	0.654053	0.642268	0.0846833	0.327569	0.655155	0.907332	1.09714	0.110729	0	0.516965	0.659227	1.12662	0.202954	0	0.0275438	0.85278	1.02327	0.967006	0.980025	0.93814	0.18296	0.272993	0.666888	1.58903	1.78964	0.532624	1.49345	1.12786	1.177	0.680911	1.02159	2.12831	1.77025	1.01479	1.33638	0.40774	0.431543	0.611197	0.243576	0.766991	0.543774	0.448908	0.501169	0.938784
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.fb00a7e7-238b-4700-a7c5-74f53fcfa842.fc.signal	0	0	0	0.616415	0.392672	0.432131	2.05772	1.23504	1.00693	1.67145	1.38275	1.34525	1.65649	0.705243	0.868641	0.822905	0.703748	0.796258	0.416758	0.61201	0.805057	1.11814	0.278594	0.324671	0.083334	0.421125	0.127938	1.35303	0.627831	0.298532	0.696689	0.887213	0.611506	0.204667	0.192267	0.427785	0.336032	0.232458	0.342132	0.616417	0.460626	1.31184	0.794124	0.691	0.574665	0.162282	0.772119	0.614522	1.04822	1.3461	1.49207	0.506254	0.594444	0.440861	0.319484	0.468053	0.683305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.451c74b0-e10e-4605-9c95-3a519cadcb7b.fc.signal	0	0	0.114346	0.61257	0.0081676	0	0.220504	1.74363	0.240935	0.212531	0.726644	1.22715	1.44144	0.461156	0.137013	1.11595	0.261298	0.04336	0.871037	1.22554	0.476371	0	0	0	0	0.257279	0.803101	0.888159	0.37571	0.38221	0.330098	0	0	0	0	0.539038	0.906532	0.0245028	0	0	0	0.49414	0.240944	0.200106	0.366515	0	0	0.753453	1.21275	0	0	0.151101	0.726888	1.00044	0.828958	0.61257	0.256983
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.15a1e343-163b-4fb6-858c-0dee043f87d0.fc.signal	0.334072	0.507194	0.48995	0.13861	0	0	0.0293103	0.35526	0.377786	0.215503	0.11694	0.561795	0.278772	0.0720195	0.506176	0.425886	0	0.149023	0.85779	0.941694	0.497917	0.482021	0.395539	0.404039	0.0510575	0	0	0	0.0242107	0.370464	0.342702	0.862503	0.818034	0.0696349	0.241283	0.413193	0.66834	0.163048	0.463554	0.332816	0.717817	0.848518	0.558749	0.961345	0.761052	0.608978	0.216152	0.159361	0.28591	0.298697	0.23157	0	0.0506963	0.34207	0.438863	0.349185	0.906433
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.cb3f1a65-14b1-4058-aef5-bc7db4396fc3.fc.signal	0	0	0.159884	0.388737	0.388723	1.26238	1.85016	0.360498	0.55582	0.221128	2.31565	1.76343	0.982641	1.2942	0.594775	0.450028	0.009086	0.186754	0.0323209	0.535858	1.10431	0.883947	0.879103	0.325038	0.688402	0.595813	0.27253	0.27253	0.572189	0.855517	0.52234	0.563998	0.256182	0.578576	0.2213	0	0	0.108322	0.107048	0.162483	0.127181	0	0	0	0	0.10536	1.24239	1.18427	0.819195	0.136265	0	0	0	0	0	0	0.25
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.a528efe1-46b5-4ffc-a74a-e5703dc0c548.fc.signal	0	0	0	0	0	0.726291	0.494709	0.300541	0.645501	0.556268	0.35923	0.283094	0.56945	0.120835	0	0.307468	0.170305	0.02393	0.329141	0.423981	0.0710449	0.240023	0.409996	0.47373	0.164226	0	0	0	0	0.0189492	0.366791	0.0511592	0	0	0.0863177	0.195061	0	0	0.498291	0.508575	0	0.214024	0.668978	0.244254	0.543341	0.360725	0	0	0	0	0	0	0	0.445495	0.673495	0.403429	0.633721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.43e52f53-9251-4460-b822-3522af489eae.fc.signal	0.742159	1.21548	1.39302	0.237864	0	0	0.250101	0.63578	0.58126	0.999993	1.06438	0.47925	0.674497	0.518642	2.01871	1.40048	0.417426	0.734054	0.52924	1.05751	0.92248	0.850186	0.966167	1.22715	1.38039	0.532269	0	0.0619795	0.41616	0.712513	0.731685	0.43224	0.180989	0.756232	0.504866	0.698322	0.723408	0.926082	0.852987	0.39053	0.172683	0.414191	0.0611221	0.451682	0.838499	0.739259	0.858346	0.36166	0.114333	0	0	0.572751	0.957617	0.665648	0.659288	0.864406	0.268493
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.9053356a-2204-4b95-b0ed-ab6799692f8c.fc.signal	0	0	0.0572061	0.66007	0.176019	0.643911	0.598715	1.30518	1.22451	2.14212	2.55644	2.63951	2.70174	0.94512	0.423123	0.611978	1.06757	0.310187	0.956634	1.13891	0.066001	0	0	0.382807	1.20123	0.0484051	0.153731	0.57649	0.412648	0.249345	0.950435	0.470064	0	0	0	0.272644	1.0346	0.0572061	0.199675	1.2672	0.237625	0	0	0.494658	0.679327	0.302025	0.434617	0.107224	0	0	0	0	0	0	0	0	0.816
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.d1151f44-0503-431c-bfe2-499fbc35c555.fc.signal	0.0795911	0.218872	0.298311	0.0605285	0.143754	0.272372	0.182903	0.395941	0.489975	0.163015	0.210532	0.519701	0.881428	0.28676	0	0.185534	0.307861	0.539766	0.511238	0.356092	0.508073	0.189278	0.214708	0.822182	1.33984	0.402424	0.660676	1.13508	1.31476	1.37684	1.11898	0.439408	0.403334	0.878254	0.518995	0.20012	0.734083	1.1806	0.38141	0.539399	0.450795	0.536902	0.332471	0.347409	0.821443	0.771254	0.497563	0.509996	0.275546	0.00631653	0	0.358879	1.11021	1.01616	0.614815	0.316839	0.801471
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.c90cd691-f9f9-4d3d-8121-396fdd749845.fc.signal	0	0	0.317603	0.298354	0	0	0	0.169388	0.881583	1.00312	1.38497	0.605724	0.855621	1.42592	1.09251	0.0613717	0	0.508161	2.03649	0.662778	0.463433	0.155326	0.440549	0.202843	1.26536	1.12529	0	0.303166	1.24628	0.956602	0.666715	0.420313	0.211287	0.400372	0	0	0	0	0	0.572017	0.592923	0.162671	0.232096	0.648545	0.344729	0.161459	0.213689	0.478656	0.180534	0.111048	0.431082	0	0	0.463893	0.579385	0.57746	0.871766
